TargetGA_1,TargetGA_2
-12.0201566950735,-1.54055756095654
0,0
-5.48591554796626,6.09641619527334
0,0
-3.84160346117613,9.86144061563594
0,0
6.7931926221692,-5.3885531069748
0,0
13.7412283300614,0.381537221991473
0,0
-11.0671939411414,8.52514203700769
0,0
16.3054627605095,10.6697306234211
0,0
11.5573705239998,8.02498152614767
0,0
15.4996725705002,9.79071019650629
0,0
-15.1237244276802,4.75891264118074
0,0
-20.2820335625542,-12.0165507879162
0,0
5.36106733823107,-0.869681738820078
0,0
9.72606105193076,6.79786793368168
0,0
-18.2774509317541,1.69738483991587
0,0
-18.9685169873515,-4.5673715873874
0,0
4.7559540104513,-1.29086622882099
0,0
14.8702683220875,-2.94940984441149
0,0
14.9769750898611,-9.73499387708609
0,0
-19.2463638116917,3.22605157266103
0,0
11.1269285604509,-6.70820846490168
0,0
18.9545847987829,9.21271724733764
0,0
-2.32620607150901,11.7918765725348
0,0
-20.0565768746322,4.33073779180803
0,0
-12.4084067366272,-8.52230042186386
0,0
11.1544318122342,3.31099594022417
0,0
-21.3439551925921,-12.5865824786584
0,0
-3.67255707210625,-2.84854062021907
0,0
1.95869896251078,4.37032196997537
0,0
21.1034462703129,-11.4310547095266
0,0
-13.903926578687,-10.6602994073142
0,0
-18.0700911752471,-9.40787221058341
0,0
7.08812549586474,6.55470232062849
0,0
-18.4182102454077,5.78670871809206
0,0
22.3508818664052,-7.53421043188738
0,0
-12.0796101543782,-5.43524471201163
0,0
5.16807383313817,0.202699371885278
0,0
15.073197108718,-12.4592203029014
0,0
15.6783374120839,0.645261969761041
0,0
-0.534038215977324,-13.1602709062071
0,0
12.5016208504281,0.255027474714201
0,0
19.4435123909171,-0.0934805935354032
0,0
18.8288985186009,-7.23673690160129
0,0
-13.6588814116103,3.02664501042032
0,0
-9.19908675366031,3.26039478270971
0,0
18.8650301476864,-2.51166890009524
0,0
-19.0859486135078,11.5222955297193
0,0
-8.74917833503579,7.92799300321762
0,0
18.215015266646,-6.030796584654
0,0
7.62544496725713,-2.03333163953536
0,0
8.91778721856105,8.06085796053092
0,0
-1.26913412526026,-9.21738939129838
0,0
-16.966286688672,2.06367491251471
0,0
20.9802357212909,-1.21119225934207
0,0
18.0242026495417,-0.757010622889021
0,0
-3.04540800476668,8.4618163759077
0,0
15.899528217747,11.1792658434172
0,0
-8.45783592283783,0.971863642673421
0,0
-6.42218511125306,12.5050874826883
0,0
14.0757451501696,1.75937358325939
0,0
-18.8165155124382,-1.5659681036983
0,0
21.016616933366,-3.75135145738258
0,0
-22.9744458780761,12.4105565874179
0,0
-9.87043045215034,-5.66332093299744
0,0
-21.0065916122197,8.879361092069
0,0
-2.78774754981333,-2.5261506067989
0,0
13.8466203936201,-2.92269312175106
0,0
19.3747118170904,-7.33226533835591
0,0
1.61987225894822,11.8398600794977
0,0
14.4984011815015,-9.51371566516658
0,0
3.050213372054,3.12921560273987
0,0
12.0432873296864,2.715199941075
0,0
-22.6533368726263,4.71513562056759
0,0
-1.13100090870204,-1.49902379713488
0,0
-11.9870729697325,5.52066551060354
0,0
-9.27716505336445,3.61920297043475
0,0
21.657797764135,4.07923442501849
0,0
-13.9085810194794,-3.52062325433994
0,0
0.997595544906788,-4.4423920028111
0,0
-13.1374632290392,-13.0881492022317
0,0
3.27062961681371,-11.8563212498102
0,0
22.959470367195,4.04423359066847
0,0
-17.3834167826675,8.25274921126368
0,0
21.1394312029505,-11.2122396814128
0,0
-17.7371899593011,5.70104739763258
0,0
-14.9398475320714,-1.37645909379618
0,0
7.1016870423671,-11.2056764043545
0,0
-17.5472924127837,10.9613421341631
0,0
-19.5981044016576,6.5305391726158
0,0
7.71136641793697,1.97397196087482
0,0
-21.8952877303118,-2.10296234751265
0,0
22.4209862281466,-10.6889676368837
0,0
1.91566886453068,7.58282272719805
0,0
-6.12391131223565,-12.4428080965959
0,0
9.97116792717937,1.78649203832929
0,0
20.8308392901217,-7.66387867924551
0,0
-5.71693583070434,-0.683027601202341
0,0
9.3163997851008,4.55756363872849
0,0
4.96094500110064,1.85106089706198
0,0
13.174601074794,-5.87771600394042
0,0
4.46551738283942,-11.1245936917966
0,0
-6.01093404312463,-10.440627803518
0,0
16.6042369026975,9.7917603985799
0,0
-13.1287268730409,10.1801603412929
0,0
14.1728358838423,-10.5302544592815
0,0
22.9064680646897,-4.13670016279806
0,0
-10.5351760961755,12.2539831473601
0,0
10.1434040110833,-0.127657144134795
0,0
7.97029969867652,-10.5564446640371
0,0
-4.14236849801166,3.09023896339167
0,0
-0.0842981861306419,5.6109829765949
0,0
20.903656895011,7.16188185187107
0,0
21.0760387766721,8.04186050392682
0,0
11.204056463851,3.23657195673307
0,0
-5.60100582983401,-2.56417993754573
0,0
-21.3612367842848,6.2447605064291
0,0
4.03422233793615,-3.31073456140545
0,0
3.1499175767447,-8.18819001029435
0,0
-7.02081113150858,10.5976493881742
0,0
17.9172798550335,-6.18125847419579
0,0
6.04514410431372,-4.01563148572935
0,0
6.02034803743983,0.686046252834257
0,0
-9.85408704683936,-11.5591639814601
0,0
-19.8847470196566,10.7943956481263
0,0
-9.95032894725491,-2.6807869370577
0,0
-12.7119181330952,7.17445586344307
0,0
-7.46603551797573,12.4593213025255
0,0
16.507589376486,-2.16070143277612
0,0
-16.1101705079385,-9.1835687524099
0,0
-16.2225390850066,-1.53978508755349
0,0
0.421911459614346,-9.12248495033204
0,0
5.02040754553284,7.9355711329884
0,0
-16.0637212677116,-3.27868917897684
0,0
6.57099086807581,8.75520610514584
0,0
16.3035872771929,5.67832454204845
0,0
13.49805502606,12.8156492815778
0,0
-11.3217054671715,-5.43795850292516
0,0
-8.95507250975779,-12.056588250884
0,0
-15.0781558752541,-6.70964276413176
0,0
-2.55764138262111,-6.91562426566488
0,0
-8.38463754390239,-1.13916742482827
0,0
-10.6055459225018,5.8786675805396
0,0
20.1619092132743,6.87287794633818
0,0
-4.87563995585021,5.76466396627997
0,0
