Horizontal,Vertical
-264.62890625,-269.255859375
-263.919921875,-271.400390625
-262.802734375,-273.2177734375
-261.7529296875,-274.447265625
-261.181640625,-275.05078125
-261.2392578125,-275.171875
-261.771484375,-275.0107421875
-262.423828125,-274.7216796875
-262.826171875,-274.3828125
-262.8046875,-274.0576171875
-262.462890625,-273.87890625
-262.0966796875,-274.0703125
-261.9580078125,-274.8681640625
-262.0498046875,-276.3427734375
-262.0654296875,-278.2421875
-261.5283203125,-279.990234375
-260.0908203125,-280.8955078125
-257.783203125,-280.4658203125
-255.0810546875,-278.6494140625
-252.7255859375,-275.8671875
-251.345703125,-272.8369140625
-251.1337890625,-270.2978515625
-251.6953125,-268.7578125
-252.224609375,-268.3427734375
-251.8662109375,-268.8193359375
-250.111328125,-269.7587890625
-247.033203125,-270.765625
-243.291015625,-271.6025390625
-239.8564453125,-272.1875
-237.65625,-272.482421875
-237.216796875,-272.40234375
-238.5048828125,-271.818359375
-240.966796875,-270.6689453125
-243.7490234375,-269.1064453125
-246.05078125,-267.5556640625
-247.357421875,-266.6103515625
-247.6259765625,-266.7841796875
-247.189453125,-268.216796875
-246.54296875,-270.5390625
-246.09375,-272.9892578125
-245.974609375,-274.73046875
-246.0205078125,-275.1923828125
-245.8876953125,-274.2568359375
-245.2255859375,-272.2451171875
-243.8564453125,-269.7294921875
-241.8603515625,-267.2841796875
-239.53515625,-265.2822265625
-237.28515625,-263.818359375
-235.482421875,-262.7861328125
-234.3779296875,-262.0361328125
-234.119140625,-261.4912109375
-234.7724609375,-261.189453125
-236.3515625,-261.2060546875
-238.7265625,-261.544921875
-241.513671875,-262.05078125
-244.0771484375,-262.435546875
-245.7080078125,-262.41796875
-245.95703125,-261.908203125
-244.8876953125,-261.09375
-243.11328125,-260.3505859375
-241.5224609375,-260.021484375
-240.8515625,-260.23046875
-241.3291015625,-260.83203125
-242.5849609375,-261.4892578125
-243.83984375,-261.8291015625
-244.279296875,-261.6103515625
-243.3896484375,-260.80859375
-241.1767578125,-259.5986328125
-238.1171875,-258.21484375
-234.9462890625,-256.8310546875
-232.34765625,-255.53125
-230.7392578125,-254.408203125
-230.220703125,-253.6416015625
-230.6650390625,-253.4775390625
-231.826171875,-254.08984375
-233.40234375,-255.4404296875
-235.048828125,-257.2216796875
-236.3935546875,-258.9453125
-237.1015625,-260.1044921875
-237.013671875,-260.36328125
-236.2138671875,-259.67578125
-235.0771484375,-258.26953125
-234.142578125,-256.517578125
-233.8994140625,-254.8134765625
-234.576171875,-253.5283203125
-236.017578125,-252.9912109375
-237.75390625,-253.40234375
-239.2109375,-254.669921875
-239.9521484375,-256.34765625
-239.8310546875,-257.759765625
-239.01171875,-258.31640625
-237.8994140625,-257.849609375
-236.9501953125,-256.751953125
-236.4873046875,-255.8173828125
-236.5498046875,-255.833984375
-236.892578125,-257.1533203125
-237.150390625,-259.412109375
-237.0380859375,-261.650390625
-236.498046875,-262.7724609375
-235.7021484375,-262.119140625
-234.986328125,-259.8115234375
-234.7080078125,-256.732421875
-235.107421875,-254.1083984375
-236.234375,-252.9501953125
-237.9794921875,-253.6005859375
-240.169921875,-255.6015625
-242.6337890625,-257.9853515625
-245.16015625,-259.7841796875
-247.435546875,-260.4677734375
-249.0302734375,-260.0439453125
-249.5244140625,-258.8681640625
-248.6884765625,-257.3330078125
-246.6376953125,-255.6630859375
-243.8974609375,-253.86328125
-241.2890625,-251.80859375
-239.673828125,-249.376953125
-239.64453125,-246.568359375
-241.2763671875,-243.552734375
-244.0771484375,-240.6318359375
-247.1435546875,-238.16015625
-249.46484375,-236.46484375
-250.259765625,-235.7666015625
-249.267578125,-236.0751953125
-246.89453125,-237.1015625
-244.0908203125,-238.267578125
-242.0068359375,-238.900390625
-241.501953125,-238.5390625
-242.767578125,-237.158203125
-245.2333984375,-235.2001953125
-247.826171875,-233.3740234375
-249.44140625,-232.3720703125
-249.43359375,-232.607421875
-247.8935546875,-234.0703125
-245.5859375,-236.3447265625
-243.5966796875,-238.7958984375
-242.814453125,-240.853515625
-243.572265625,-242.224609375
-245.580078125,-242.9091796875
-248.1162109375,-243.0419921875
-250.365234375,-242.716796875
-251.68359375,-241.96875
-251.7919921875,-240.8671875
-250.7763671875,-239.62109375
-248.986328125,-238.55078125
-246.8583984375,-237.966796875
-244.7998046875,-238.033203125
-243.1396484375,-238.673828125
-242.0810546875,-239.6005859375
-241.615234375,-240.45703125
-241.521484375,-241.0107421875
-241.4248046875,-241.2607421875
-241.015625,-241.34765625
-240.2626953125,-241.3583984375
-239.48828125,-241.1787109375
-239.232421875,-240.521484375
-240.001953125,-239.091796875
-242.0009765625,-236.7890625
-244.9560546875,-233.82421875
-248.125,-230.7158203125
-250.5517578125,-228.115234375
-251.4775390625,-226.5380859375
-250.736328125,-226.1416015625
-248.8203125,-226.71484375
-246.6005859375,-227.8291015625
-244.8369140625,-228.955078125
-243.78125,-229.416015625
-242.927734375,-228.259765625
-241.095703125,-224.296875
-236.7177734375,-216.38671875
-228.291015625,-203.76953125
-214.7001953125,-186.232421875
-195.4423828125,-164.00390625
-170.7216796875,-137.6220703125
-141.51953125,-107.974609375
-109.583984375,-76.5869140625
-77.236328125,-45.873046875
-46.974609375,-19.0048828125
-21.0009765625,0.7734375
-0.86328125,11.197265625
12.7548828125,11.849609375
20.05859375,4.341796875
22.0732421875,-8.2841796875
20.4482421875,-22.6083984375
17.11328125,-35.7978515625
13.8310546875,-46.1650390625
11.7919921875,-53.2763671875
11.375,-57.6875
12.22265625,-60.4560546875
13.58984375,-62.5625
14.771484375,-64.529296875
15.44140625,-66.3583984375
15.6796875,-67.822265625
15.7646484375,-68.83203125
15.8447265625,-69.6259765625
15.8408203125,-70.6484375
15.5185546875,-72.228515625
14.7275390625,-74.283203125
13.5439453125,-76.263671875
12.2890625,-77.3701171875
11.380859375,-76.9462890625
11.1376953125,-74.822265625
11.61328125,-71.4453125
12.5771484375,-67.720703125
13.662109375,-64.66796875
14.5693359375,-63.0107421875
15.2021484375,-62.88671875
15.6220703125,-63.7900390625
15.9248046875,-64.78515625
16.1240234375,-64.9453125
16.1484375,-63.7529296875
15.890625,-61.291015625
15.283203125,-58.1240234375
14.359375,-55.001953125
13.2216796875,-52.5791015625
11.9833984375,-51.228515625
10.6943359375,-50.9794921875
9.3134765625,-51.5517578125
7.7666015625,-52.4609375
6.0263671875,-53.1640625
4.203125,-53.18359375
2.501953125,-52.2392578125
1.1767578125,-50.3701171875
0.482421875,-47.953125
0.6123046875,-45.5908203125
1.650390625,-43.8212890625
3.517578125,-42.876953125
5.99609375,-42.6005859375
8.7783203125,-42.62890625
11.5439453125,-42.66015625
13.9775390625,-42.634765625
15.7958984375,-42.7412109375
16.759765625,-43.294921875
16.8056640625,-44.5537109375
16.1298828125,-46.58203125
15.2294921875,-49.2138671875
14.8046875,-52.1240234375
15.4736328125,-54.9658203125
17.4619140625,-57.4736328125
20.3984375,-59.4853515625
23.392578125,-60.9208984375
25.3994140625,-61.7880859375
25.705078125,-62.2021484375
24.3076171875,-62.3701171875
21.94921875,-62.5078125
19.791015625,-62.765625
18.884765625,-63.19140625
19.703125,-63.732421875
22.0087890625,-64.1875
25.0546875,-64.2333984375
28.0341796875,-63.5595703125
30.421875,-62.068359375
32.099609375,-59.986328125
33.208984375,-57.76953125
33.9580078125,-55.8544921875
34.4638671875,-54.4453125
34.7158203125,-53.4482421875
34.6162109375,-52.568359375
34.0380859375,-51.5439453125
32.9345703125,-50.3330078125
31.416015625,-49.1826171875
29.7890625,-48.48828125
28.4638671875,-48.5341796875
27.7734375,-49.2998046875
27.78125,-50.4287109375
28.197265625,-51.3837890625
28.49609375,-51.6279296875
28.2001953125,-50.8056640625
27.2119140625,-48.8681640625
25.916015625,-46.140625
24.9931640625,-43.2919921875
25,-41.1513671875
26.0771484375,-40.423828125
27.921875,-41.4091796875
29.9921875,-43.8251953125
31.78125,-46.833984375
32.9892578125,-49.2998046875
33.5615234375,-50.2197265625
33.6083984375,-49.169921875
33.3271484375,-46.564453125
32.8623046875,-43.5478515625
32.2451171875,-41.5302734375
31.3662109375,-41.5537109375
30.0966796875,-43.80859375
28.4482421875,-47.548828125
26.6796875,-51.4755859375
25.283203125,-54.375
24.7626953125,-55.642578125
25.3134765625,-55.4326171875
26.5947265625,-54.369140625
27.78125,-53.1201171875
27.9462890625,-52.1103515625
26.546875,-51.5078125
23.69140625,-51.361328125
20.0732421875,-51.6728515625
16.6513671875,-52.3681640625
14.2587890625,-53.2099609375
13.34765625,-53.80078125
13.927734375,-53.7099609375
15.65625,-52.701171875
17.98046875,-50.916015625
20.2978515625,-48.8984375
22.099609375,-47.4189453125
23.033203125,-47.1376953125
22.919921875,-48.3193359375
21.748046875,-50.7109375
19.67578125,-53.6376953125
17.0595703125,-56.2568359375
14.439453125,-57.8330078125
12.4560546875,-57.9892578125
11.6845703125,-56.84375
12.443359375,-54.9873046875
14.619140625,-53.2431640625
17.6533203125,-52.2587890625
20.7177734375,-52.18359375
23.0146484375,-52.603515625
24.1064453125,-52.79296875
24.0703125,-52.150390625
23.4169921875,-50.580078125
22.8076171875,-48.5673828125
22.6904296875,-46.916015625
23.0791015625,-46.2529296875
23.609375,-46.67578125
23.826171875,-47.748046875
23.5087890625,-48.84375
22.8095703125,-49.541015625
22.130859375,-49.79296875
21.83984375,-49.7783203125
22.0458984375,-49.6884765625
22.5458984375,-49.5849609375
22.9052734375,-49.4384765625
22.6806640625,-49.2353515625
21.623046875,-49.05859375
19.8408203125,-49.0869140625
17.7685546875,-49.513671875
16.01171875,-50.40234375
15.0771484375,-51.5849609375
15.17578125,-52.7041015625
16.14453125,-53.3662109375
17.5380859375,-53.32421875
18.8408203125,-52.5478515625
19.6884765625,-51.2265625
19.9599609375,-49.7177734375
19.7626953125,-48.4931640625
19.3173828125,-47.9443359375
18.822265625,-48.19140625
18.3798828125,-48.96875
18.025390625,-49.7236328125
17.7451171875,-49.84375
17.5322265625,-48.9423828125
17.3671875,-47.0458984375
17.2724609375,-44.666015625
17.326171875,-42.6484375
17.6337890625,-41.7822265625
18.2626953125,-42.3564453125
19.1689453125,-43.951171875
20.197265625,-45.6455078125
21.115234375,-46.49609375
21.6748046875,-46.0107421875
21.658203125,-44.3740234375
20.955078125,-42.3798828125
19.6171875,-41.0693359375
17.8955078125,-41.248046875
16.146484375,-43.0732421875
14.716796875,-45.9765625
13.857421875,-48.98828125
13.7294921875,-51.29296875
14.40625,-52.5908203125
15.857421875,-53.1123046875
17.8115234375,-53.34765625
19.7333984375,-53.71484375
20.9423828125,-54.3525390625
20.90234375,-55.1123046875
19.521484375,-55.712890625
17.2685546875,-55.9541015625
14.99609375,-55.89453125
13.537109375,-55.826171875
13.298828125,-56.064453125
14.107421875,-56.724609375
15.37890625,-57.6240234375
16.4775390625,-58.369140625
17.025390625,-58.501953125
17.0537109375,-57.6875
16.8876953125,-55.875
16.904296875,-53.4052734375
17.298828125,-50.921875
17.9931640625,-49.125
18.7314453125,-48.4462890625
19.25,-48.87109375
19.509765625,-49.955078125
19.732421875,-51.0205078125
20.3203125,-51.4375
21.619140625,-50.9287109375
23.66796875,-49.7373046875
26.0625,-48.5498046875
28.1015625,-48.115234375
29.111328125,-48.8349609375
28.80078125,-50.5361328125
27.40234375,-52.58984375
25.546875,-54.26953125
23.990234375,-55.1005859375
23.322265625,-55.0517578125
23.7685546875,-54.505859375
25.18359375,-54.025390625
27.1650390625,-54.041015625
29.2666015625,-54.6298828125
31.142578125,-55.515625
32.5703125,-56.2958984375
33.423828125,-56.728515625
33.68359375,-56.8984375
33.48046875,-57.1455078125
33.0732421875,-57.8349609375
32.728515625,-59.12890625
32.5517578125,-60.8955078125
32.4228515625,-62.7802734375
32.091796875,-64.3515625
31.3173828125,-65.244140625
30.0654296875,-65.2392578125
28.560546875,-64.330078125
27.2353515625,-62.7412109375
26.4990234375,-60.955078125
26.5048828125,-59.60546875
27.03125,-59.25
27.6259765625,-60.0576171875
27.8642578125,-61.6748046875
27.61328125,-63.3662109375
27.0712890625,-64.392578125
26.6142578125,-64.3603515625
26.556640625,-63.4150390625
27.0048828125,-62.1279296875
27.841796875,-61.2177734375
28.8310546875,-61.2314453125
29.74609375,-62.318359375
30.439453125,-64.1884765625
30.8349609375,-66.2744140625
30.869140625,-68.0087890625
30.427734375,-69.0712890625
29.419921875,-69.4521484375
27.8740234375,-69.3525390625
25.978515625,-68.962890625
24.0185546875,-68.322265625
22.263671875,-67.302734375
20.904296875,-65.7626953125
20.0283203125,-63.7119140625
19.6455078125,-61.38671875
19.6689453125,-59.1513671875
19.9365234375,-57.3388671875
20.2490234375,-56.134765625
20.4775390625,-55.5771484375
20.6494140625,-55.560546875
20.9013671875,-55.798828125
21.365234375,-55.791015625
22.0478515625,-54.9580078125
22.837890625,-52.9736328125
23.537109375,-50.0498046875
23.8310546875,-46.8798828125
23.251953125,-44.078125
21.2783203125,-41.4052734375
17.658203125,-37.28515625
12.6806640625,-29.0263671875
7.2548828125,-13.7333984375
2.5625,10.7294921875
-0.537109375,45.3701171875
-2.0732421875,90.3447265625
-3.01171875,145.5185546875
-4.6689453125,210.8896484375
-7.7998046875,286.6396484375
-12.06640625,372.6728515625
-16.236328125,467.6806640625
-18.9619140625,568.1767578125
-19.5791015625,668.2841796875
-18.37890625,760.8251953125
-16.21875,839.4775390625
-13.8212890625,900.9375
-11.3525390625,946.0068359375
-8.5107421875,978.9345703125
-4.982421875,1005.4267578125
-0.8515625,1030.275390625
3.4228515625,1055.828125
7.4033203125,1081.9150390625
11.0986328125,1106.966796875
15.111328125,1129.3837890625
20.3203125,1148.357421875
27.3037109375,1163.9501953125
35.8505859375,1176.775390625
44.8505859375,1187.6650390625
52.7099609375,1197.439453125
58.0771484375,1206.654296875
60.4423828125,1215.3291015625
60.314453125,1222.90625
58.8583984375,1228.6474609375
57.30078125,1232.2548828125
56.3857421875,1234.1591796875
56.1513671875,1235.19140625
56.08984375,1235.958984375
55.6298828125,1236.466796875
54.619140625,1236.1220703125
53.4501953125,1233.9375
52.79296875,1228.7705078125
53.080078125,1219.5849609375
54.15234375,1205.73046875
55.255859375,1187.095703125
55.41796875,1164.021484375
53.9296875,1137.1044921875
50.70703125,1107.146484375
46.3046875,1075.3037109375
41.6162109375,1043.154296875
37.447265625,1012.419921875
34.15625,984.35546875
31.5791015625,959.236328125
29.2392578125,936.244140625
26.7236328125,913.810546875
24.0224609375,890.2197265625
21.5703125,864.23828125
19.982421875,835.53515625
19.62890625,804.712890625
20.3291015625,772.9765625
21.3271484375,741.5859375
21.6640625,711.4521484375
20.673828125,682.98828125
18.380859375,656.1279296875
15.5693359375,630.4150390625
13.3916015625,605.1005859375
12.8193359375,579.3330078125
14.1650390625,552.4296875
16.923828125,524.0927734375
20.0546875,494.435546875
22.4560546875,463.884765625
23.455078125,433.05859375
23.0126953125,402.658203125
21.6650390625,373.3525390625
20.2314453125,345.6435546875
19.4287109375,319.7880859375
19.59375,295.8017578125
20.625,273.54296875
22.15234375,252.7734375
23.7880859375,233.1748046875
25.287109375,214.40625
26.5361328125,196.2099609375
27.447265625,178.5498046875
27.90625,161.66015625
27.783203125,145.9892578125
27.015625,132.02734375
25.658203125,120.119140625
23.912109375,110.314453125
22.052734375,102.3076171875
20.3408203125,95.51171875
18.92578125,89.2265625
17.796875,82.857421875
16.857421875,76.1328125
16.017578125,69.21484375
15.2822265625,62.640625
14.7529296875,57.0791015625
14.6015625,53.0009765625
14.9990234375,50.4326171875
16.021484375,48.927734375
17.5810546875,47.74609375
19.41015625,46.1181640625
21.146484375,43.49609375
22.4697265625,39.736328125
23.2548828125,35.13671875
23.58984375,30.310546875
23.736328125,25.9306640625
23.96484375,22.478515625
24.4150390625,20.123046875
25.03515625,18.7314453125
25.64453125,17.9580078125
26.02734375,17.3076171875
26.078125,16.3037109375
25.8662109375,14.6806640625
25.6025390625,12.5478515625
25.4990234375,10.3349609375
25.603515625,8.5234375
25.7431640625,7.369140625
25.673828125,6.7763671875
25.27734375,6.4072265625
24.6669921875,5.9326171875
24.0419921875,5.2353515625
23.4248046875,4.4814453125
22.5,4.00390625
20.7412109375,4.041015625
17.794921875,4.466796875
13.8076171875,4.7392578125
9.4921875,4.1240234375
5.8173828125,2.1064453125
3.56640625,-1.31640625
2.9970703125,-5.623046875
3.8134765625,-9.9833984375
5.419921875,-13.5634765625
7.2841796875,-15.77734375
9.0986328125,-16.47265625
10.7705078125,-15.9736328125
12.2724609375,-14.9814453125
13.548828125,-14.3115234375
14.5009765625,-14.6044921875
15.0341796875,-16.064453125
15.08984375,-18.365234375
14.654296875,-20.7265625
13.794921875,-22.2041015625
12.6923828125,-22.099609375
11.6220703125,-20.2890625
10.8583984375,-17.2841796875
10.5830078125,-13.990234375
10.8095703125,-11.3203125
11.396484375,-9.8701171875
12.08203125,-9.771484375
12.5673828125,-10.7578125
12.6484375,-12.384765625
12.3349609375,-14.2236328125
11.8662109375,-15.9619140625
11.580078125,-17.353515625
11.6826171875,-18.16015625
12.033203125,-18.2392578125
12.1787109375,-17.716796875
11.6015625,-17.0625
10.0869140625,-16.8828125
7.9482421875,-17.5830078125
5.958984375,-19.125
4.97265625,-21.0830078125
5.4462890625,-22.8779296875
7.1552734375,-24.0732421875
9.287109375,-24.521484375
10.859375,-24.380859375
11.1982421875,-23.9619140625
10.2763671875,-23.5400390625
8.6689453125,-23.2548828125
7.265625,-23.115234375
6.8583984375,-23.025390625
7.8203125,-22.7998046875
9.982421875,-22.197265625
12.7333984375,-21.08984375
15.271484375,-19.6796875
16.873046875,-18.560546875
17.09765625,-18.4716796875
15.9072265625,-19.87890625
13.6650390625,-22.6337890625
11.013671875,-25.998046875
8.6484375,-28.990234375
7.0595703125,-30.841796875
6.3369140625,-31.3203125
6.15625,-30.775390625
5.9453125,-29.92578125
5.1748046875,-29.498046875
3.650390625,-29.916015625
1.62109375,-31.1845703125
-0.3466796875,-32.9873046875
-1.6533203125,-34.8916015625
-1.9619140625,-36.4873046875
-1.310546875,-37.4892578125
-0.0341796875,-37.78125
1.3642578125,-37.4619140625
2.3603515625,-36.7734375
2.529296875,-35.966796875
1.6875,-35.1923828125
-0.0166015625,-34.4990234375
-2.078125,-33.9189453125
-3.82421875,-33.5322265625
-4.6455078125,-33.46875
-4.2734375,-33.8408203125
-2.9248046875,-34.6708984375
-1.2880859375,-35.828125
-0.19921875,-37.0166015625
-0.2158203125,-37.865234375
-1.2880859375,-38.083984375
-2.8310546875,-37.591796875
-4.115234375,-36.5234375
-4.7373046875,-35.1240234375
-4.841796875,-33.654296875
-4.9482421875,-32.3359375
-5.55078125,-31.3271484375
-6.7783203125,-30.69140625
-8.3046875,-30.38671875
-9.564453125,-30.3388671875
-10.1083984375,-30.548828125
-9.875,-31.1162109375
-9.2255859375,-32.1201171875
-8.7216796875,-33.4541015625
-8.7685546875,-34.7890625
-9.392578125,-35.6953125
-10.2705078125,-35.8388671875
-10.875,-35.1220703125
-10.728515625,-33.71875
-9.5849609375,-32.033203125
-7.529296875,-30.576171875
-4.939453125,-29.794921875
-2.3564453125,-29.9375
-0.291015625,-30.9873046875
0.9306640625,-32.693359375
1.21875,-34.6484375
0.732421875,-36.4052734375
-0.193359375,-37.62890625
-1.1142578125,-38.1982421875
-1.634765625,-38.2001953125
-1.5595703125,-37.7861328125
-0.9736328125,-37.03515625
-0.173828125,-35.9755859375
0.4833984375,-34.7197265625
0.7568359375,-33.5341796875
0.5966796875,-32.7236328125
0.197265625,-32.41796875
-0.0615234375,-32.4970703125
0.267578125,-32.73046875
1.5146484375,-33.009765625
3.65625,-33.455078125
6.2216796875,-34.3076171875
8.388671875,-35.67578125
9.2861328125,-37.3427734375
8.3564453125,-38.7919921875
5.6279296875,-39.474609375
1.751953125,-39.1435546875
-2.240234375,-38.03515625
-5.34375,-36.7724609375
-6.9931640625,-36.0390625
-7.2470703125,-36.2490234375
-6.70703125,-37.396484375
-6.220703125,-39.1240234375
-6.5126953125,-40.912109375
-7.865234375,-42.302734375
-10.029296875,-43.078125
-12.3408203125,-43.3330078125
-14.05859375,-43.388671875
-14.6591796875,-43.5986328125
-14.0146484375,-44.1494140625
-12.3623046875,-44.9462890625
-10.1962890625,-45.705078125
-8.1162109375,-46.1357421875
-6.6533203125,-46.154296875
-6.0947265625,-45.95703125
-6.34765625,-45.921875
-6.955078125,-46.408203125
-7.2958984375,-47.5556640625
-6.876953125,-49.2119140625
-5.5927734375,-51.0107421875
-3.7890625,-52.5751953125
-2.0888671875,-53.7177734375
-1.0703125,-54.541015625
-0.962890625,-55.3720703125
-1.587890625,-56.5908203125
-2.5341796875,-58.3564453125
-3.4599609375,-60.419921875
-4.291015625,-62.1240234375
-5.1953125,-62.677734375
-6.4140625,-61.533203125
-8.0048828125,-58.677734375
-9.7060546875,-54.65234375
-10.9658203125,-50.37890625
-11.13671875,-46.833984375
-9.76953125,-44.73046875
-6.8779296875,-44.25
-3.0107421875,-44.9638671875
0.9052734375,-45.9873046875
3.9228515625,-46.337890625
5.4013671875,-45.328125
5.228515625,-42.8486328125
3.7802734375,-39.447265625
1.7451171875,-36.1220703125
-0.126953125,-33.8935546875
-1.2783203125,-33.3212890625
-1.4833984375,-34.263671875
-0.8544921875,-36.03515625
0.2822265625,-37.8681640625
1.580078125,-39.3291015625
2.8330078125,-40.4345703125
4.0263671875,-41.447265625
5.267578125,-42.5771484375
6.6357421875,-43.806640625
8.0732421875,-44.896484375
9.3681640625,-45.552734375
10.263671875,-45.6201171875
10.5986328125,-45.19140625
10.3935546875,-44.541015625
9.8173828125,-43.97265625
9.08984375,-43.6767578125
8.43359375,-43.732421875
8.05078125,-44.1435546875
8.1298828125,-44.8095703125
8.783203125,-45.462890625
9.96484375,-45.7021484375
11.4111328125,-45.16015625
12.7001953125,-43.7255859375
13.3935546875,-41.6357421875
13.193359375,-39.42578125
12.046875,-37.74609375
10.1474609375,-37.13671875
7.8544921875,-37.8212890625
5.580078125,-39.5546875
3.6787109375,-41.6923828125
2.3984375,-43.453125
1.845703125,-44.2646484375
1.974609375,-44.01171875
2.59765625,-43.0087890625
3.451171875,-41.7802734375
4.2841796875,-40.7587890625
4.9091796875,-40.080078125
5.22265625,-39.560546875
5.1728515625,-38.9169921875
4.767578125,-38.0458984375
4.10546875,-37.1953125
3.3466796875,-36.83203125
2.6396484375,-37.3173828125
2.0849609375,-38.654296875
1.6767578125,-40.4638671875
1.3818359375,-42.177734375
1.205078125,-43.302734375
1.2685546875,-43.595703125
1.7841796875,-43.1396484375
2.9736328125,-42.3134765625
4.87109375,-41.67578125
7.181640625,-41.7734375
9.318359375,-42.939453125
10.5927734375,-45.1953125
10.5419921875,-48.2255859375
9.1416015625,-51.4423828125
6.83984375,-54.1474609375
4.34765625,-55.7978515625
2.3359375,-56.22265625
1.1669921875,-55.7138671875
0.841796875,-54.87109375
1.1181640625,-54.3173828125
1.728515625,-54.427734375
2.5048828125,-55.23046875
3.359375,-56.4580078125
4.181640625,-57.697265625
4.8203125,-58.5576171875
5.16015625,-58.8232421875
5.208984375,-58.48046875
5.14453125,-57.646484375
5.1669921875,-56.4658203125
5.3671875,-55.08203125
5.6474609375,-53.64453125
5.79296875,-52.3349609375
5.64453125,-51.349609375
5.271484375,-50.86328125
4.9912109375,-50.966796875
5.26171875,-51.60546875
6.462890625,-52.5556640625
8.6806640625,-53.4794921875
11.615234375,-54.0419921875
14.6845703125,-54.029296875
17.26171875,-53.3974609375
18.8935546875,-52.259765625
19.4345703125,-50.83203125
19.0517578125,-49.3603515625
18.10546875,-48.0693359375
16.97265625,-47.099609375
15.91796875,-46.4921875
15.0400390625,-46.224609375
14.37890625,-46.26953125
13.99609375,-46.595703125
13.998046875,-47.1181640625
14.4677734375,-47.6728515625
15.359375,-48.041015625
16.470703125,-48.0419921875
17.4609375,-47.607421875
17.9609375,-46.853515625
17.7001953125,-46.0556640625
16.568359375,-45.541015625
14.6572265625,-45.521484375
12.251953125,-45.9814453125
9.822265625,-46.7197265625
7.953125,-47.4853515625
7.15234375,-48.1396484375
7.63671875,-48.681640625
