time,signal
0.12341241412561622,512
0.12424628178862715,511
0.12508014945163806,510
0.12591401711464897,510
0.1267478847776599,510
0.12758175244067083,510
0.12841562010368174,509
0.12924948776669268,509
0.1300833554297036,510
0.1309172230927145,510
0.13175109075572544,511
0.13258495841873635,511
0.13341882608174727,512
0.13425269374475818,512
0.13508656140776912,512
0.13592042907078003,513
0.13675429673379094,513
0.13758816439680188,515
0.1384220320598128,514
0.1392558997228237,513
0.14008976738583465,513
0.14092363504884556,512
0.14175750271185647,512
0.14259137037486738,512
0.14342523803787832,511
0.14425910570088923,510
0.14509297336390015,510
0.14592684102691109,509
0.146760708689922,509
0.1475945763529329,510
0.14842844401594385,511
0.14926231167895476,512
0.15009617934196567,511
0.1509300470049766,511
0.15176391466798753,511
0.15259778233099844,512
0.15343164999400935,511
0.1542655176570203,510
0.1550993853200312,511
0.15593325298304211,510
0.15676712064605305,509
0.15760098830906397,509
0.15843485597207488,508
0.1592687236350858,510
0.16010259129809673,509
0.16093645896110764,508
0.16177032662411855,508
0.1626041942871295,509
0.1634380619501404,510
0.16427192961315132,510
0.16510579727616226,510
0.16593966493917317,510
0.16677353260218408,511
0.167607400265195,510
0.16844126792820593,510
0.16927513559121685,510
0.17010900325422776,511
0.1709428709172387,511
0.1717767385802496,511
0.17261060624326052,511
0.17344447390627146,510
0.17427834156928237,509
0.1751122092322933,509
0.1759460768953042,509
0.17677994455831514,508
0.17761381222132605,508
0.17844767988433696,508
0.1792815475473479,508
0.18011541521035881,509
0.18094928287336973,509
0.18178315053638067,509
0.18261701819939158,509
0.1834508858624025,509
0.1842847535254134,509
0.18511862118842434,509
0.18595248885143525,510
0.18678635651444617,509
0.1876202241774571,509
0.18845409184046802,510
0.18928795950347893,510
0.19012182716648987,509
0.19095569482950078,509
0.1917895624925117,509
0.1926234301555226,510
0.19345729781853355,510
0.19429116548154446,510
0.19512503314455537,510
0.1959589008075663,509
0.19679276847057722,510
0.19762663613358813,509
0.19846050379659907,509
0.19929437145961,509
0.2001282391226209,508
0.2009621067856318,509
0.20179597444864275,509
0.20262984211165366,509
0.20346370977466458,509
0.20429757743767551,509
0.20513144510068643,509
0.20596531276369734,509
0.20679918042670828,508
0.2076330480897192,508
0.2084669157527301,507
0.20930078341574102,507
0.21013465107875196,507
0.21096851874176287,507
0.21180238640477378,508
0.21263625406778472,507
0.21347012173079563,508
0.21430398939380654,509
0.21513785705681748,509
0.2159717247198284,509
0.2168055923828393,509
0.21763946004585025,509
0.21847332770886116,510
0.21930719537187207,510
0.22014106303488298,510
0.22097493069789392,509
0.22180879836090484,509
0.22264266602391575,508
0.2234765336869267,508
0.2243104013499376,508
0.2251442690129485,508
0.22597813667595945,507
0.22681200433897036,507
0.22764587200198128,506
0.2284797396649922,507
0.22931360732800313,506
0.23014747499101404,507
0.23098134265402495,508
0.2318152103170359,509
0.2326490779800468,509
0.23348294564305772,509
0.23431681330606866,509
0.23515068096907957,512
0.23598454863209048,511
0.2368184162951014,512
0.23765228395811233,511
0.23848615162112324,510
0.23932001928413416,510
0.2401538869471451,509
0.240987754610156,509
0.24182162227316692,508
0.24265548993617786,507
0.24348935759918877,506
0.24432322526219968,506
0.2451570929252106,506
0.24599096058822154,506
0.24682482825123245,506
0.24765869591424336,506
0.2484925635772543,507
0.2493264312402652,507
0.2501602989032761,507
0.25099416656628704,507
0.25182803422929795,507
0.2526619018923089,508
0.2534957695553198,508
0.25432963721833074,507
0.25516350488134165,507
0.25599737254435256,507
0.2568312402073635,508
0.2576651078703744,507
0.25849897553338536,508
0.25933284319639627,507
0.2601667108594072,508
0.2610005785224181,510
0.261834446185429,510
0.2626683138484399,510
0.2635021815114509,511
0.2643360491744618,510
0.2651699168374727,510
0.2660037845004836,509
0.26683765216349453,509
0.26767151982650544,508
0.26850538748951636,509
0.2693392551525273,510
0.27017312281553824,510
0.27100699047854915,510
0.27184085814156006,511
0.27267472580457097,511
0.2735085934675819,509
0.2743424611305928,510
0.27517632879360376,510
0.2760101964566147,510
0.2768440641196256,511
0.2776779317826365,510
0.2785117994456474,510
0.2793456671086583,509
0.2801795347716693,509
0.2810134024346802,508
0.2818472700976911,508
0.28268113776070203,509
0.28351500542371294,510
0.28434887308672385,510
0.28518274074973476,510
0.28601660841274573,510
0.28685047607575664,510
0.28768434373876756,511
0.28851821140177847,511
0.2893520790647894,512
0.2901859467278003,511
0.2910198143908112,510
0.29185368205382217,509
0.2926875497168331,508
0.293521417379844,508
0.2943552850428549,507
0.2951891527058658,507
0.29602302036887673,508
0.2968568880318877,508
0.2976907556948986,508
0.2985246233579095,508
0.29935849102092044,508
0.30019235868393135,509
0.30102622634694226,510
0.3018600940099532,511
0.30269396167296414,511
0.30352782933597505,511
0.30436169699898596,510
0.3051955646619969,509
0.3060294323250078,509
0.3068632999880187,510
0.3076971676510296,509
0.3085310353140406,509
0.3093649029770515,508
0.3101987706400624,507
0.3110326383030733,507
0.31186650596608423,507
0.31270037362909514,507
0.3135342412921061,508
0.314368108955117,507
0.31520197661812793,508
0.31603584428113884,508
0.31686971194414976,508
0.31770357960716067,509
0.3185374472701716,509
0.31937131493318255,509
0.32020518259619346,509
0.3210390502592044,510
0.3218729179222153,510
0.3227067855852262,510
0.3235406532482371,509
0.3243745209112481,508
0.325208388574259,508
0.3260422562372699,509
0.3268761239002808,508
0.3277099915632917,507
0.32854385922630264,507
0.32937772688931355,508
0.3302115945523245,508
0.33104546221533543,509
0.33187932987834634,509
0.33271319754135725,510
0.33354706520436816,511
0.3343809328673791,512
0.33521480053039,512
0.33604866819340096,512
0.33688253585641187,512
0.3377164035194228,511
0.3385502711824337,511
0.3393841388454446,511
0.3402180065084555,510
0.3410518741714665,509
0.3418857418344774,509
0.3427196094974883,508
0.3435534771604992,508
0.34438734482351013,508
0.34522121248652105,507
0.34605508014953196,507
0.3468889478125429,508
0.34772281547555384,509
0.34855668313856475,509
0.34939055080157566,509
0.3502244184645866,509
0.3510582861275975,510
0.3518921537906084,509
0.35272602145361936,509
0.3535598891166303,509
0.3543937567796412,508
0.3552276244426521,508
0.356061492105663,508
0.3568953597686739,507
0.3577292274316849,507
0.3585630950946958,507
0.3593969627577067,507
0.36023083042071763,506
0.36106469808372854,505
0.36189856574673945,505
0.36273243340975037,505
0.36356630107276133,505
0.36440016873577225,506
0.36523403639878316,508
0.36606790406179407,509
0.366901771724805,509
0.3677356393878159,509
0.3685695070508268,509
0.3694033747138378,509
0.3702372423768487,509
0.3710711100398596,509
0.3719049777028705,508
0.3727388453658814,508
0.37357271302889233,507
0.3744065806919033,507
0.3752404483549142,507
0.3760743160179251,507
0.37690818368093604,508
0.37774205134394695,508
0.37857591900695786,507
0.3794097866699688,508
0.38024365433297974,510
0.38107752199599065,510
0.38191138965900157,510
0.3827452573220125,509
0.3835791249850234,510
0.3844129926480343,510
0.3852468603110452,510
0.3860807279740562,510
0.3869145956370671,510
0.387748463300078,510
0.3885823309630889,510
0.38941619862609983,510
0.39025006628911074,508
0.3910839339521217,509
0.3919178016151326,509
0.39275166927814353,508
0.39358553694115445,509
0.39441940460416536,509
0.39525327226717627,509
0.3960871399301872,508
0.39692100759319815,508
0.39775487525620906,507
0.39858874291922,507
0.3994226105822309,507
0.4002564782452418,509
0.4010903459082527,509
0.4019242135712636,508
0.4027580812342746,509
0.4035919488972855,508
0.4044258165602964,508
0.4052596842233073,509
0.40609355188631824,508
0.40692741954932915,508
0.4077612872123401,507
0.40859515487535103,509
0.40942902253836194,508
0.41026289020137285,508
0.41109675786438377,508
0.4119306255273947,508
0.4127644931904056,509
0.41359836085341656,509
0.41443222851642747,508
0.4152660961794384,507
0.4160999638424493,508
0.4169338315054602,509
0.4177676991684711,509
0.41860156683148203,509
0.419435434494493,509
0.4202693021575039,510
0.4211031698205148,510
0.42193703748352573,510
0.42277090514653665,509
0.42360477280954756,509
0.4244386404725585,509
0.42527250813556944,508
0.42610637579858035,507
0.42694024346159126,507
0.4277741111246022,507
0.4286079787876131,507
0.429441846450624,508
0.43027571411363497,508
0.4311095817766459,508
0.4319434494396568,508
0.4327773171026677,509
0.4336111847656786,510
0.4344450524286895,510
0.4352789200917005,510
0.4361127877547114,511
0.4369466554177223,511
0.43778052308073323,512
0.43861439074374414,512
0.43944825840675505,511
0.44028212606976597,511
0.44111599373277693,511
0.44194986139578785,510
0.44278372905879876,509
0.44361759672180967,508
0.4444514643848206,508
0.4452853320478315,508
0.4461191997108424,508
0.4469530673738534,508
0.4477869350368643,508
0.4486208026998752,508
0.4494546703628861,509
0.450288538025897,510
0.45112240568890793,511
0.4519562733519189,510
0.4527901410149298,510
0.4536240086779407,510
0.45445787634095164,509
0.45529174400396255,508
0.45612561166697346,508
0.4569594793299844,507
0.45779334699299534,506
0.45862721465600625,505
0.45946108231901717,505
0.4602949499820281,504
0.461128817645039,504
0.4619626853080499,503
0.4627965529710608,502
0.4636304206340718,502
0.4644642882970827,501
0.4652981559600936,501
0.4661320236231045,501
0.46696589128611543,500
0.46779975894912634,499
0.4686336266121373,498
0.4694674942751482,497
0.47030136193815913,497
0.47113522960117005,496
0.47196909726418096,494
0.47280296492719187,494
0.4736368325902028,493
0.47447070025321375,492
0.47530456791622466,491
0.4761384355792356,490
0.4769723032422465,490
0.4778061709052574,490
0.4786400385682683,488
0.4794739062312792,489
0.4803077738942902,488
0.4811416415573011,489
0.481975509220312,489
0.4828093768833229,489
0.48364324454633384,489
0.48447711220934475,488
0.4853109798723557,488
0.48614484753536663,487
0.48697871519837754,486
0.48781258286138846,486
0.48864645052439937,484
0.4894803181874103,484
0.4903141858504212,484
0.49114805351343216,483
0.49198192117644307,483
0.492815788839454,483
0.4936496565024649,482
0.4944835241654758,482
0.4953173918284867,482
0.49615125949149763,482
0.4969851271545086,482
0.4978189948175195,483
0.4986528624805304,484
0.49948673014354134,484
0.5003205978065522,485
0.5011544654695632,485
0.5019883331325741,486
0.502822200795585,488
0.5036560684585959,487
0.5044899361216069,487
0.5053238037846178,487
0.5061576714476287,488
0.5069915391106397,488
0.5078254067736505,487
0.5086592744366615,487
0.5094931420996723,487
0.5103270097626833,487
0.5111608774256943,487
0.5119947450887051,488
0.5128286127517161,488
0.513662480414727,488
0.5144963480777379,488
0.5153302157407488,489
0.5161640834037597,489
0.5169979510667707,489
0.5178318187297816,489
0.5186656863927925,489
0.5194995540558034,490
0.5203334217188144,490
0.5211672893818252,490
0.5220011570448362,491
0.5228350247078472,492
0.523668892370858,491
0.524502760033869,493
0.5253366276968798,492
0.5261704953598908,492
0.5270043630229018,492
0.5278382306859126,492
0.5286720983489236,493
0.5295059660119344,492
0.5303398336749454,493
0.5311737013379563,493
0.5320075690009672,494
0.5328414366639782,493
0.5336753043269891,494
0.53450917199,495
0.5353430396530109,497
0.5361769073160219,498
0.5370107749790327,498
0.5378446426420437,499
0.5386785103050546,499
0.5395123779680655,499
0.5403462456310765,498
0.5411801132940873,497
0.5420139809570983,496
0.5428478486201092,496
0.5436817162831201,496
0.5445155839461311,496
0.5453494516091419,496
0.5461833192721529,496
0.5470171869351638,496
0.5478510545981747,496
0.5486849222611856,496
0.5495187899241966,496
0.5503526575872075,496
0.5511865252502184,497
0.5520203929132294,497
0.5528542605762402,497
0.5536881282392512,497
0.5545219959022621,497
0.555355863565273,497
0.556189731228284,496
0.5570235988912948,496
0.5578574665543058,496
0.5586913342173166,495
0.5595252018803276,495
0.5603590695433386,495
0.5611929372063494,495
0.5620268048693604,495
0.5628606725323713,497
0.5636945401953822,498
0.5645284078583931,498
0.5653622755214041,499
0.566196143184415,500
0.5670300108474259,501
0.5678638785104368,502
0.5686977461734477,502
0.5695316138364587,503
0.5703654814994695,502
0.5711993491624805,501
0.5720332168254915,502
0.5728670844885023,500
0.5737009521515133,499
0.5745348198145241,498
0.5753686874775351,498
0.576202555140546,498
0.5770364228035569,497
0.5778702904665679,497
0.5787041581295788,497
0.5795380257925897,497
0.5803718934556006,498
0.5812057611186116,498
0.5820396287816224,498
0.5828734964446334,498
0.5837073641076443,498
0.5845412317706552,499
0.5853750994336662,499
0.586208967096677,499
0.587042834759688,499
0.587876702422699,499
0.5887105700857098,499
0.5895444377487208,500
0.5903783054117316,499
0.5912121730747426,498
0.5920460407377535,499
0.5928799084007644,500
0.5937137760637754,499
0.5945476437267863,498
0.5953815113897972,498
0.5962153790528081,498
0.597049246715819,497
0.5978831143788299,497
0.5987169820418409,497
0.5995508497048518,498
0.6003847173678627,498
0.6012185850308737,499
0.6020524526938845,499
0.6028863203568955,499
0.6037201880199063,500
0.6045540556829173,500
0.6053879233459283,499
0.6062217910089391,499
0.6070556586719501,497
0.607889526334961,497
0.6087233939979719,496
0.6095572616609828,496
0.6103911293239938,496
0.6112249969870047,496
0.6120588646500156,496
0.6128927323130265,496
0.6137265999760374,496
0.6145604676390484,497
0.6153943353020592,498
0.6162282029650702,498
0.6170620706280812,499
0.617895938291092,499
0.618729805954103,499
0.6195636736171138,499
0.6203975412801248,499
0.6212314089431358,500
0.6220652766061466,499
0.6228991442691576,500
0.6237330119321685,500
0.6245668795951794,500
0.6254007472581903,500
0.6262346149212012,499
0.6270684825842122,498
0.6279023502472231,497
0.628736217910234,497
0.6295700855732449,497
0.6304039532362559,496
0.6312378208992667,496
0.6320716885622777,497
0.6329055562252887,498
0.6337394238882995,499
0.6345732915513105,499
0.6354071592143213,500
0.6362410268773323,500
0.6370748945403432,499
0.6379087622033541,498
0.6387426298663651,499
0.639576497529376,497
0.6404103651923869,497
0.6412442328553978,498
0.6420781005184087,497
0.6429119681814196,496
0.6437458358444306,495
0.6445797035074415,495
0.6454135711704524,495
0.6462474388334634,496
0.6470813064964742,496
0.6479151741594852,496
0.6487490418224962,497
0.649582909485507,497
0.650416777148518,498
0.6512506448115288,498
0.6520845124745398,498
0.6529183801375507,498
0.6537522478005616,499
0.6545861154635726,499
0.6554199831265834,498
0.6562538507895944,498
0.6570877184526053,498
0.6579215861156162,497
0.6587554537786271,497
0.6595893214416381,497
0.660423189104649,497
0.6612570567676599,496
0.6620909244306709,496
0.6629247920936817,497
0.6637586597566927,498
0.6645925274197035,497
0.6654263950827145,497
0.6662602627457255,498
0.6670941304087363,499
0.6679279980717473,499
0.6687618657347582,499
0.6695957333977691,499
0.67042960106078,498
0.671263468723791,498
0.6720973363868019,498
0.6729312040498128,497
0.6737650717128237,497
0.6745989393758346,497
0.6754328070388456,497
0.6762666747018564,497
0.6771005423648674,497
0.6779344100278784,497
0.6787682776908892,497
0.6796021453539002,497
0.680436013016911,498
0.681269880679922,497
0.682103748342933,498
0.6829376160059438,498
0.6837714836689548,498
0.6846053513319657,499
0.6854392189949766,500
0.6862730866579875,500
0.6871069543209984,499
0.6879408219840094,499
0.6887746896470203,498
0.6896085573100312,500
0.6904424249730421,499
0.6912762926360531,499
0.6921101602990639,498
0.6929440279620749,499
0.6937778956250858,498
0.6946117632880967,498
0.6954456309511077,498
0.6962794986141185,497
0.6971133662771295,498
0.6979472339401404,499
0.6987811016031513,500
0.6996149692661623,499
0.7004488369291731,499
0.7012827045921841,499
0.702116572255195,501
0.7029504399182059,500
0.7037843075812168,501
0.7046181752442278,500
0.7054520429072387,499
0.7062859105702496,500
0.7071197782332606,500
0.7079536458962714,499
0.7087875135592824,498
0.7096213812222932,499
0.7104552488853042,498
0.7112891165483152,498
0.712122984211326,498
0.712956851874337,498
0.7137907195373479,498
0.7146245872003588,499
0.7154584548633698,500
0.7162923225263806,500
0.7171261901893916,500
0.7179600578524025,500
0.7187939255154134,500
0.7196277931784243,501
0.7204616608414353,500
0.7212955285044462,500
0.7221293961674571,500
0.722963263830468,499
0.7237971314934789,500
0.7246309991564899,499
0.7254648668195007,499
0.7262987344825117,499
0.7271326021455227,499
0.7279664698085335,499
0.7288003374715445,499
0.7296342051345553,499
0.7304680727975663,499
0.7313019404605772,499
0.7321358081235881,500
0.7329696757865991,501
0.73380354344961,501
0.7346374111126209,501
0.7354712787756318,501
0.7363051464386428,502
0.7371390141016536,502
0.7379728817646646,502
0.7388067494276755,502
0.7396406170906864,501
0.7404744847536974,501
0.7413083524167082,502
0.7421422200797192,501
0.74297608774273,501
0.743809955405741,500
0.744643823068752,501
0.7454776907317628,502
0.7463115583947738,501
0.7471454260577847,501
0.7479792937207956,501
0.7488131613838066,501
0.7496470290468175,502
0.7504808967098284,503
0.7513147643728393,502
0.7521486320358503,502
0.7529824996988611,503
0.7538163673618721,502
0.754650235024883,502
0.7554841026878939,502
0.7563179703509049,502
0.7571518380139157,501
0.7579857056769267,501
0.7588195733399375,501
0.7596534410029485,500
0.7604873086659595,500
0.7613211763289703,499
0.7621550439919813,500
0.7629889116549922,501
0.7638227793180031,500
0.764656646981014,501
0.765490514644025,501
0.7663243823070359,501
0.7671582499700468,503
0.7679921176330577,503
0.7688259852960686,503
0.7696598529590796,502
0.7704937206220904,502
0.7713275882851014,502
0.7721614559481124,502
0.7729953236111232,501
0.7738291912741342,501
0.774663058937145,500
0.775496926600156,500
0.776330794263167,499
0.7771646619261778,499
0.7779985295891888,499
0.7788323972521997,500
0.7796662649152106,500
0.7805001325782215,500
0.7813340002412325,501
0.7821678679042434,501
0.7830017355672543,501
0.7838356032302652,501
0.7846694708932761,503
0.7855033385562871,503
0.7863372062192979,503
0.7871710738823089,503
0.7880049415453199,503
0.7888388092083307,504
0.7896726768713417,504
0.7905065445343525,504
0.7913404121973635,504
0.7921742798603744,503
0.7930081475233853,503
0.7938420151863963,503
0.7946758828494072,503
0.7955097505124181,502
0.796343618175429,503
0.79717748583844,503
0.7980113535014508,504
0.7988452211644618,504
0.7996790888274727,506
0.8005129564904836,507
0.8013468241534946,508
0.8021806918165054,509
0.8030145594795164,510
0.8038484271425272,509
0.8046822948055382,509
0.8055161624685492,510
0.80635003013156,511
0.807183897794571,511
0.8080177654575819,512
0.8088516331205928,512
0.8096855007836038,514
0.8105193684466147,514
0.8113532361096256,514
0.8121871037726365,515
0.8130209714356474,515
0.8138548390986583,517
0.8146887067616693,518
0.8155225744246802,519
0.8163564420876911,520
0.8171903097507021,520
0.8180241774137129,522
0.8188580450767239,523
0.8196919127397347,523
0.8205257804027457,523
0.8213596480657567,524
0.8221935157287675,525
0.8230273833917785,525
0.8238612510547894,525
0.8246951187178003,525
0.8255289863808112,525
0.8263628540438221,525
0.8271967217068331,526
0.828030589369844,527
0.8288644570328549,527
0.8296983246958658,527
0.8305321923588768,528
0.8313660600218876,528
0.8321999276848986,529
0.8330337953479096,529
0.8338676630109204,530
0.8347015306739314,530
0.8355353983369422,530
0.8363692659999532,530
0.8372031336629641,530
0.838037001325975,530
0.838870868988986,530
0.8397047366519969,530
0.8405386043150078,530
0.8413724719780187,529
0.8422063396410296,529
0.8430402073040406,529
0.8438740749670515,528
0.8447079426300624,527
0.8455418102930733,527
0.8463756779560843,528
0.8472095456190951,528
0.8480434132821061,528
0.848877280945117,528
0.8497111486081279,529
0.8505450162711389,529
0.8513788839341497,529
0.8522127515971607,529
0.8530466192601716,528
0.8538804869231825,529
0.8547143545861935,528
0.8555482222492043,528
0.8563820899122153,527
0.8572159575752262,528
0.8580498252382371,527
0.858883692901248,526
0.859717560564259,526
0.8605514282272699,526
0.8613852958902808,525
0.8622191635532918,525
0.8630530312163026,525
0.8638868988793136,526
0.8647207665423244,526
0.8655546342053354,525
0.8663885018683464,525
0.8672223695313572,527
0.8680562371943682,528
0.868890104857379,527
0.86972397252039,527
0.870557840183401,527
0.8713917078464118,527
0.8722255755094228,527
0.8730594431724337,527
0.8738933108354446,526
0.8747271784984555,526
0.8755610461614665,527
0.8763949138244774,526
0.8772287814874883,526
0.8780626491504993,527
0.8788965168135101,528
0.8797303844765211,527
0.8805642521395319,528
0.8813981198025429,527
0.8822319874655539,528
0.8830658551285647,528
0.8838997227915757,528
0.8847335904545865,528
0.8855674581175975,528
0.8864013257806084,528
0.8872351934436193,528
0.8880690611066303,527
0.8889029287696412,526
0.8897367964326521,526
0.890570664095663,526
0.891404531758674,525
0.8922383994216848,526
0.8930722670846958,526
0.8939061347477067,526
0.8947400024107176,525
0.8955738700737286,525
0.8964077377367394,525
0.8972416053997504,525
0.8980754730627613,525
0.8989093407257722,525
0.8997432083887832,526
0.900577076051794,527
0.901410943714805,527
0.9022448113778159,527
0.9030786790408268,527
0.9039125467038378,526
0.9047464143668487,526
0.9055802820298596,526
0.9064141496928705,525
0.9072480173558815,525
0.9080818850188923,526
0.9089157526819033,525
0.9097496203449142,524
0.9105834880079251,523
0.9114173556709361,522
0.9122512233339469,523
0.9130850909969579,522
0.9139189586599687,523
0.9147528263229797,524
0.9155866939859907,524
0.9164205616490015,523
0.9172544293120125,524
0.9180882969750234,525
0.9189221646380343,525
0.9197560323010452,526
0.9205898999640562,527
0.9214237676270671,528
0.922257635290078,528
0.923091502953089,528
0.9239253706160998,527
0.9247592382791108,527
0.9255931059421216,526
0.9264269736051326,525
0.9272608412681436,525
0.9280947089311544,524
0.9289285765941654,524
0.9297624442571762,525
0.9305963119201872,524
0.9314301795831981,525
0.932264047246209,525
0.93309791490922,526
0.9339317825722309,526
0.9347656502352418,526
0.9355995178982527,526
0.9364333855612637,526
0.9372672532242746,526
0.9381011208872855,525
0.9389349885502964,525
0.9397688562133073,525
0.9406027238763183,525
0.9414365915393291,523
0.9422704592023401,524
0.9431043268653511,523
0.9439381945283619,524
0.9447720621913729,524
0.9456059298543837,524
0.9464397975173947,524
0.9472736651804056,525
0.9481075328434165,525
0.9489414005064275,526
0.9497752681694384,525
0.9506091358324493,525
0.9514430034954602,525
0.9522768711584711,525
0.953110738821482,524
0.953944606484493,525
0.9547784741475039,525
0.9556123418105148,524
0.9564462094735258,523
0.9572800771365366,523
0.9581139447995476,522
0.9589478124625584,521
0.9597816801255694,522
0.9606155477885804,521
0.9614494154515912,522
0.9622832831146022,522
0.9631171507776131,522
0.963951018440624,523
0.964784886103635,524
0.9656187537666459,525
0.9664526214296568,525
0.9672864890926677,525
0.9681203567556786,524
0.9689542244186895,524
0.9697880920817005,523
0.9706219597447114,523
0.9714558274077223,522
0.9722896950707333,524
0.9731235627337441,524
0.9739574303967551,523
0.9747912980597659,522
0.9756251657227769,522
0.9764590333857879,522
0.9772929010487987,521
0.9781267687118097,521
0.9789606363748206,521
0.9797945040378315,522
0.9806283717008424,521
0.9814622393638534,521
0.9822961070268643,522
0.9831299746898752,522
0.9839638423528861,522
0.984797710015897,523
0.985631577678908,522
0.9864654453419188,522
0.9872993130049298,524
0.9881331806679408,523
0.9889670483309516,523
0.9898009159939626,522
0.9906347836569734,522
0.9914686513199844,521
0.9923025189829953,521
0.9931363866460062,520
0.9939702543090172,521
0.994804121972028,521
0.995637989635039,520
0.9964718572980499,520
0.9973057249610608,521
0.9981395926240718,521
0.9989734602870827,521
0.9998073279500936,522
1.0006411956131045,522
1.0014750632761154,522
1.0023089309391264,523
1.0031427986021373,522
1.0039766662651481,522
1.0048105339281592,522
1.00564440159117,522
1.006478269254181,522
1.0073121369171918,521
1.0081460045802029,520
1.0089798722432137,518
1.0098137399062246,518
1.0106476075692357,517
1.0114814752322465,517
1.0123153428952574,517
1.0131492105582682,517
1.0139830782212793,517
1.0148169458842902,516
1.015650813547301,517
1.016484681210312,516
1.017318548873323,517
1.0181524165363338,515
1.0189862841993447,516
1.0198201518623558,516
1.0206540195253666,514
1.0214878871883775,512
1.0223217548513885,510
1.0231556225143994,509
1.0239894901774103,507
1.0248233578404211,505
1.0256572255034322,504
1.026491093166443,503
1.027324960829454,503
1.028158828492465,502
1.0289926961554758,501
1.0298265638184867,501
1.0306604314814976,501
1.0314942991445086,501
1.0323281668075195,500
1.0331620344705303,500
1.0339959021335414,499
1.0348297697965523,499
1.0356636374595631,498
1.036497505122574,498
1.037331372785585,499
1.038165240448596,498
1.0389991081116068,498
1.0398329757746179,497
1.0406668434376287,496
1.0415007111006396,495
1.0423345787636504,494
1.0431684464266615,494
1.0440023140896724,493
1.0448361817526832,494
1.0456700494156943,494
1.0465039170787052,493
1.047337784741716,493
1.048171652404727,493
1.049005520067738,494
1.0498393877307488,493
1.0506732553937597,492
1.0515071230567707,493
1.0523409907197816,493
1.0531748583827925,493
1.0540087260458035,493
1.0548425937088144,492
1.0556764613718252,491
1.056510329034836,491
1.0573441966978472,490
1.058178064360858,490
1.059011932023869,490
1.05984579968688,491
1.0606796673498908,490
1.0615135350129017,490
1.0623474026759125,491
1.0631812703389236,492
1.0640151380019345,492
1.0648490056649453,492
1.0656828733279564,493
1.0665167409909673,493
1.0673506086539781,493
