TargetGA_1,TargetGA_2
2.80570198532536,-5.19950432253697
0,0
4.75216348110981,1.96761149497916
0,0
-16.4485091112527,-8.92718211567243
0,0
18.5771100100514,-6.16902360895107
0,0
-2.38846482197856,3.74088307177661
0,0
-13.9003010740226,1.22529896699067
0,0
18.5744048111628,3.03787464341068
0,0
12.4506246496329,-7.33476726664232
0,0
17.8281699417585,-6.24531124203304
0,0
-10.2495341519293,1.86542350837762
0,0
8.28709557067195,-5.1716121205662
0,0
7.86461514827749,-11.7484706780393
0,0
-17.5964133607009,-7.56312496038434
0,0
-4.45604117023431,-5.48522123628373
0,0
-10.6996845510308,10.3421907221977
0,0
10.3250886196572,2.94336576655101
0,0
-10.3225649551524,-2.43156441224036
0,0
18.4248380807749,1.08704475989045
0,0
15.3548607591925,11.8624985877144
0,0
-5.28308226913585,7.22304862828166
0,0
-0.101028157258707,-8.87280879721541
0,0
9.30236878467509,12.7489023789524
0,0
15.7032568375755,-9.64248524090015
0,0
5.26665939448611,11.1498828657346
0,0
3.5958248252827,-4.51498206386109
0,0
-8.32161748917996,-0.00565600171950807
0,0
-2.09835896329265,7.50456077147985
0,0
10.1910138649925,-1.91604891907651
0,0
17.9119033036388,10.0088737855021
0,0
10.5201507657109,-4.57146380373367
0,0
-22.0364534535551,-2.66344336767033
0,0
8.36022644492797,11.7179470622578
0,0
-2.95977628377459,11.7085328645273
0,0
-2.99286314894692,9.22024450922103
0,0
-17.8489879610147,12.6476189295832
0,0
14.8205377241198,1.73446808074533
0,0
-8.37758417230206,-8.82139288062962
0,0
-12.0451272214637,-3.13875288003243
0,0
-7.53376072965691,-0.538739098355801
0,0
-5.96701495433252,-9.64657864395284
0,0
2.24164090028879,10.6433022321568
0,0
2.98038735797079,-10.7918791262609
0,0
-5.00611226402143,10.3763139965384
0,0
-4.89571863722052,-0.454901220352783
0,0
0.740293195436677,9.46375834992108
0,0
7.5453021388439,-1.58862012370759
0,0
20.7639524468675,13.0303164213248
0,0
10.5896571079842,-7.10104398424325
0,0
-4.80250058447333,-9.25179180111859
0,0
15.591682570753,-11.0181791861189
0,0
-17.0905990365949,-12.8154140354193
0,0
-20.2830150769722,-0.13738495596236
0,0
-19.2685546218829,6.09470796733676
0,0
-15.7805865992282,10.564367507934
0,0
-8.40754881296445,-0.21006957488434
0,0
-9.46500370607456,-2.29007044313066
0,0
-22.3228071596195,-7.00100557931555
0,0
1.92175523612589,11.0237511372132
0,0
-18.7895468215545,-4.31686424154285
0,0
-16.5531153616713,-0.454426356182231
0,0
6.29246522116903,8.73592457346954
0,0
16.8110703721412,-11.5776158119856
0,0
21.7392182964679,-2.4203019386244
0,0
3.40869970994248,1.58847963313069
0,0
22.6736259832925,-11.6639232043731
0,0
2.57768962266043,-4.16560994666625
0,0
0.744687844234075,1.28593606147269
0,0
-8.10264590788968,-9.0166735151062
0,0
-3.36836222960183,-0.873086157195648
0,0
-0.394737408704372,-1.44195918088723
0,0
-19.8336839589696,-4.80805703070792
0,0
18.0572177434647,3.5500540180563
0,0
14.0889102991035,-6.04313106346531
0,0
22.2885220627977,10.7262464505502
0,0
-15.9967626304619,-10.0027242872769
0,0
-12.4751837225008,12.7815533326992
0,0
9.65068125978753,5.48854987698087
0,0
-5.97752172673777,8.50393832213697
0,0
21.7177361066747,-11.262254643533
0,0
21.6595282067448,11.4044256268395
0,0
6.88943089780039,-2.16938740931003
0,0
16.8454306242711,-3.66578225704725
0,0
-4.71620563800002,-4.04193712789741
0,0
6.33004503181146,-9.66618584528543
0,0
22.1956178022301,11.7185533690658
0,0
2.86301078902973,-8.41936200964945
0,0
20.0307737300832,-0.774050036770626
0,0
10.4962833259679,-5.18748652785979
0,0
-0.768917615753338,7.65154371767197
0,0
6.66772725128672,-1.15821100153104
0,0
18.0527605619544,-5.40428223054523
0,0
-14.2147174213312,-12.0360434341486
0,0
-5.02791043988259,1.48397278191395
0,0
22.4816053712258,10.9609442670676
0,0
-4.69380039232356,11.6829418269064
0,0
7.60807030200346,-3.46047171222425
0,0
18.6478386133677,-7.87709617295778
0,0
22.6133679938129,-5.10361132620697
0,0
7.33843381806872,4.13308333975966
0,0
-18.2236006745654,-11.7895939877791
0,0
-21.3083130956679,-0.540368993246395
0,0
5.67060073176367,-11.9689135261454
0,0
3.23133064952742,11.2650888943236
0,0
21.227930399257,7.79275184003077
0,0
11.691411516124,-7.32089632443235
0,0
7.78121592988752,-10.9502549726356
0,0
1.12300351583696,-7.51888360779914
0,0
-11.4139597860248,5.45588722914357
0,0
21.2291489038837,9.23732216635534
0,0
1.93614089153659,-9.23096615668688
0,0
-21.5522645314977,-7.57948331690696
0,0
9.37316549906792,6.11032383359578
0,0
0.949762780045024,7.24614571739761
0,0
-20.3438677760697,4.77912068379759
0,0
18.1571900587057,-8.75186900536231
0,0
-8.12530148324767,-8.5588303083242
0,0
-12.8044600625283,-1.89110848106512
0,0
-17.9836850967729,-1.92176772912751
0,0
-9.03342558408539,5.70816656720547
0,0
-12.8625737412551,-5.31442913697251
0,0
7.28316457793137,-7.87916761372577
0,0
-20.0413172602192,1.56295550904038
0,0
-10.6929662256985,1.43921279999165
0,0
-10.3954829894204,0.918951780837002
0,0
17.7224471958094,5.89305056763474
0,0
-2.67999616486694,-4.68338486944364
0,0
12.1438012406104,-10.6785194900938
0,0
4.96397059424186,-10.804112390298
0,0
13.3970659608836,-6.586944394345
0,0
-17.9844697471824,6.3832631457496
0,0
21.9194867660184,-5.06235915369294
0,0
16.3364815986209,9.75842627210688
0,0
-20.6981432384246,9.97482409440972
0,0
-1.62782945487751,8.21606735861752
0,0
-8.33995971764783,9.39666171157746
0,0
6.24790627130896,-2.27495881222633
0,0
-12.7770643164169,11.2711112791849
0,0
3.84278296083967,-8.56259972605151
0,0
4.95727370844244,-5.94447890479523
0,0
4.80053160202139,-11.2510240245526
0,0
-2.48299374971533,0.197023908297167
0,0
-21.337183301751,-4.13816241124355
0,0
0.665516474092678,-10.3281439224821
0,0
-4.43632436898566,-1.0310088155101
0,0
-18.2405672537992,5.80919521375352
0,0
-1.93230723587762,-12.5349052983729
0,0
-2.36493884710153,12.2187060210253
0,0
2.46223075848769,4.64031557695463
0,0
14.4020329263237,-12.4598028410843
0,0
9.58574686301479,3.60756769204854
0,0
17.3794981348316,5.09455798708092
0,0
-20.6329537075302,10.0420102651258
0,0
-13.2626262809044,-10.9909568560917
0,0
-1.94354923512076,9.66357915040188
0,0
21.0841656127586,4.48411343549053
0,0
13.7057395690185,-10.5185902658175
0,0
-2.31723474791274,0.00940030685549866
0,0
-7.97293488879718,-3.08266133255824
0,0
-20.3411250419616,-2.22389996166256
0,0
11.4509673083003,-5.29108723935143
0,0
0.327330862424295,12.3999230902428
0,0
-14.1608923289975,-0.746225717164808
0,0
-3.50316697821118,12.3299381009991
0,0
-15.566577517545,-8.68860111062588
0,0
11.9493751174065,4.27474964576911
0,0
-6.31664129554497,-9.19968376890592
0,0
20.3797900378619,6.76472755329757
0,0
-22.0960458506242,-2.18002502855104
0,0
15.4657675930537,-11.5549845335661
0,0
6.07579639717148,11.9279175784206
0,0
1.86600027106393,11.7692201910646
0,0
7.21254677775648,12.6222122369442
0,0
