Matlab Timestamp,Data 1,Data 2
63511.71,486.00,836.00
63511.71,486.00,832.00
63511.71,485.00,832.00
63511.71,484.00,836.00
63511.71,482.00,832.00
63511.71,484.00,832.00
63511.72,483.00,836.00
63511.72,482.00,832.00
63511.72,484.00,832.00
63511.72,483.00,836.00
63511.72,483.00,832.00
63511.72,484.00,832.00
63511.72,483.00,836.00
63511.72,485.00,832.00
63511.72,488.00,832.00
63511.72,490.00,836.00
63511.72,494.00,832.00
63511.72,496.00,836.00
63511.72,496.00,832.00
63511.72,494.00,832.00
63511.72,493.00,836.00
63511.72,491.00,832.00
63511.73,489.00,832.00
63511.73,487.00,836.00
63511.73,487.00,832.00
63511.73,489.00,832.00
63511.73,490.00,836.00
63511.73,490.00,832.00
63511.73,490.00,832.00
63511.73,489.00,836.00
63511.73,490.00,832.00
63511.73,491.00,832.00
63511.73,493.00,836.00
63511.73,494.00,832.00
63511.73,493.00,832.00
63511.73,491.00,836.00
63511.73,491.00,832.00
63511.73,491.00,832.00
63511.75,491.00,836.00
63511.75,493.00,832.00
63511.75,495.00,832.00
63511.75,496.00,836.00
63511.75,495.00,832.00
63511.75,492.00,832.00
63511.75,491.00,836.00
63511.75,490.00,832.00
63511.75,492.00,832.00
63511.75,494.00,836.00
63511.75,495.00,832.00
63511.75,499.00,836.00
63511.75,501.00,832.00
63511.75,501.00,832.00
63511.75,502.00,836.00
63511.75,502.00,832.00
63511.76,501.00,832.00
63511.76,499.00,836.00
63511.76,497.00,832.00
63511.76,497.00,832.00
63511.76,499.00,836.00
63511.76,499.00,832.00
63511.76,500.00,832.00
63511.76,500.00,836.00
63511.76,499.00,832.00
63511.76,499.00,832.00
63511.76,498.00,836.00
63511.76,500.00,832.00
63511.76,503.00,832.00
63511.76,503.00,836.00
63511.76,500.00,832.00
63511.76,499.00,832.00
63511.77,497.00,836.00
63511.77,495.00,832.00
63511.77,496.00,832.00
63511.77,498.00,836.00
63511.77,503.00,832.00
63511.77,505.00,832.00
63511.77,505.00,836.00
63511.77,505.00,832.00
63511.77,503.00,836.00
63511.77,503.00,832.00
63511.77,505.00,832.00
63511.77,506.00,836.00
63511.77,506.00,832.00
63511.77,506.00,832.00
63511.77,506.00,836.00
63511.77,505.00,832.00
63511.79,505.00,832.00
63511.79,506.00,836.00
63511.79,504.00,832.00
63511.79,503.00,832.00
63511.79,506.00,836.00
63511.79,508.00,832.00
63511.79,509.00,832.00
63511.79,510.00,836.00
63511.79,510.00,832.00
63511.79,510.00,832.00
63511.79,509.00,836.00
63511.79,507.00,832.00
63511.79,506.00,832.00
63511.79,506.00,836.00
63511.79,506.00,832.00
63511.79,505.00,832.00
63511.80,504.00,836.00
63511.80,504.00,832.00
63511.80,504.00,832.00
63511.80,502.00,836.00
63511.80,504.00,832.00
63511.80,505.00,832.00
63511.80,507.00,836.00
63511.80,506.00,832.00
63511.80,504.00,836.00
63511.80,502.00,832.00
63511.80,501.00,832.00
63511.80,503.00,836.00
63511.80,507.00,832.00
63511.80,511.00,832.00
63511.80,512.00,836.00
63511.80,512.00,832.00
63511.81,511.00,832.00
63511.81,510.00,836.00
63511.81,510.00,832.00
63511.81,509.00,832.00
63511.81,505.00,836.00
63511.81,504.00,832.00
63511.81,503.00,832.00
63511.81,502.00,836.00
63511.81,503.00,832.00
63511.81,505.00,832.00
63511.81,509.00,836.00
63511.81,512.00,832.00
63511.81,513.00,832.00
63511.81,515.00,836.00
63511.81,515.00,832.00
63511.81,514.00,832.00
63511.82,512.00,836.00
63511.82,511.00,832.00
63511.82,511.00,832.00
63511.82,510.00,836.00
63511.82,509.00,832.00
63511.82,509.00,832.00
63511.82,510.00,836.00
63511.82,509.00,832.00
63511.82,509.00,836.00
63511.82,510.00,832.00
63511.82,507.00,832.00
63511.82,504.00,836.00
63511.82,501.00,832.00
63511.82,502.00,832.00
63511.82,505.00,836.00
63511.82,508.00,832.00
63511.84,508.00,832.00
63511.84,508.00,836.00
63511.84,507.00,832.00
63511.84,507.00,832.00
63511.84,507.00,836.00
63511.84,505.00,832.00
63511.84,507.00,832.00
63511.84,508.00,836.00
63511.84,506.00,832.00
63511.84,505.00,832.00
63511.84,504.00,836.00
63511.84,505.00,832.00
63511.84,505.00,832.00
63511.84,505.00,836.00
63511.84,505.00,832.00
63511.84,505.00,832.00
63511.85,503.00,836.00
63511.85,504.00,832.00
63511.85,507.00,832.00
63511.85,512.00,836.00
63511.85,516.00,832.00
63511.85,516.00,832.00
63511.85,519.00,836.00
63511.85,521.00,832.00
63511.85,520.00,832.00
63511.85,519.00,836.00
63511.85,520.00,832.00
63511.85,519.00,836.00
63511.85,517.00,832.00
63511.85,516.00,832.00
63511.85,516.00,836.00
63511.85,519.00,832.00
63511.86,520.00,832.00
63511.86,520.00,836.00
63511.86,519.00,832.00
63511.86,518.00,832.00
63511.86,517.00,836.00
63511.86,515.00,832.00
63511.86,515.00,832.00
63511.86,514.00,836.00
63511.86,516.00,832.00
63511.86,517.00,832.00
63511.86,517.00,836.00
63511.86,516.00,832.00
63511.86,516.00,832.00
63511.86,518.00,836.00
63511.86,519.00,832.00
63511.86,521.00,832.00
63511.88,523.00,836.00
63511.88,522.00,832.00
63511.88,519.00,832.00
63511.88,516.00,836.00
63511.88,515.00,832.00
63511.88,513.00,832.00
63511.88,513.00,836.00
63511.88,513.00,832.00
63511.88,513.00,832.00
63511.88,512.00,836.00
63511.88,511.00,832.00
63511.88,512.00,836.00
63511.88,512.00,832.00
63511.88,512.00,832.00
63511.88,512.00,836.00
63511.88,514.00,832.00
63511.89,517.00,832.00
63511.89,520.00,836.00
63511.89,520.00,832.00
63511.89,522.00,832.00
63511.89,524.00,836.00
63511.89,523.00,832.00
63511.89,520.00,832.00
63511.89,516.00,836.00
63511.89,512.00,832.00
63511.89,512.00,832.00
63511.89,512.00,836.00
63511.89,513.00,832.00
63511.89,514.00,832.00
63511.89,515.00,836.00
63511.89,516.00,844.00
63511.89,518.00,820.00
63511.91,520.00,836.00
63511.91,523.00,832.00
63511.91,523.00,832.00
63511.91,520.00,836.00
63511.91,518.00,832.00
63511.91,516.00,832.00
63511.91,516.00,836.00
63511.91,515.00,832.00
63511.91,516.00,832.00
63511.91,518.00,836.00
63511.91,519.00,832.00
63511.91,518.00,836.00
63511.91,517.00,832.00
63511.91,515.00,832.00
63511.91,513.00,836.00
63511.91,513.00,832.00
63511.92,514.00,832.00
63511.92,516.00,836.00
63511.92,516.00,832.00
63511.92,515.00,832.00
63511.92,515.00,836.00
63511.92,517.00,832.00
63511.92,517.00,832.00
63511.92,516.00,836.00
63511.92,514.00,832.00
63511.92,514.00,832.00
63511.92,513.00,836.00
63511.92,514.00,832.00
63511.92,515.00,832.00
63511.92,516.00,836.00
63511.92,517.00,832.00
63511.92,515.00,832.00
63511.93,513.00,836.00
63511.93,513.00,832.00
63511.93,515.00,832.00
63511.93,515.00,836.00
63511.93,516.00,832.00
63511.93,515.00,832.00
63511.93,515.00,836.00
63511.93,515.00,832.00
63511.93,514.00,832.00
63511.93,515.00,836.00
63511.93,517.00,832.00
63511.93,517.00,836.00
63511.93,515.00,832.00
63511.93,512.00,832.00
63511.93,509.00,836.00
63511.93,506.00,832.00
63511.94,503.00,832.00
63511.94,504.00,836.00
63511.94,507.00,832.00
63511.94,508.00,832.00
63511.94,509.00,836.00
63511.94,510.00,832.00
63511.94,510.00,832.00
63511.94,510.00,836.00
63511.94,509.00,832.00
63511.94,507.00,832.00
63511.94,505.00,836.00
63511.94,503.00,832.00
63511.94,503.00,832.00
63511.94,504.00,836.00
63511.94,506.00,832.00
63511.94,508.00,832.00
63511.96,510.00,836.00
63511.96,513.00,832.00
63511.96,516.00,832.00
63511.96,517.00,836.00
63511.96,517.00,832.00
63511.96,516.00,832.00
63511.96,516.00,836.00
63511.96,514.00,832.00
63511.96,511.00,832.00
63511.96,506.00,836.00
63511.96,504.00,832.00
63511.96,505.00,836.00
63511.96,507.00,832.00
63511.96,510.00,832.00
63511.96,512.00,836.00
63511.96,515.00,832.00
63511.97,516.00,832.00
63511.97,515.00,836.00
63511.97,518.00,832.00
63511.97,521.00,832.00
63511.97,522.00,836.00
63511.97,523.00,832.00
63511.97,521.00,832.00
63511.97,517.00,836.00
63511.97,514.00,832.00
63511.97,512.00,832.00
63511.97,511.00,836.00
63511.97,512.00,832.00
63511.97,512.00,832.00
63511.97,513.00,836.00
63511.97,515.00,832.00
63511.97,515.00,832.00
63511.98,517.00,836.00
63511.98,516.00,832.00
63511.98,517.00,832.00
63511.98,518.00,836.00
63511.98,516.00,832.00
63511.98,513.00,832.00
63511.98,511.00,836.00
63511.98,509.00,832.00
63511.98,509.00,836.00
63511.98,509.00,832.00
63511.98,510.00,832.00
63511.98,512.00,836.00
63511.98,514.00,832.00
63511.98,514.00,832.00
63511.98,514.00,836.00
63511.98,514.00,832.00
63512.00,512.00,832.00
63512.00,510.00,836.00
63512.00,508.00,832.00
63512.00,507.00,832.00
63512.00,509.00,836.00
63512.00,511.00,832.00
63512.00,514.00,832.00
63512.00,517.00,836.00
63512.00,519.00,832.00
63512.00,522.00,832.00
63512.00,520.00,836.00
63512.00,519.00,832.00
63512.00,518.00,832.00
63512.00,517.00,836.00
63512.00,516.00,832.00
63512.00,516.00,832.00
63512.01,514.00,836.00
63512.01,513.00,832.00
63512.01,513.00,832.00
63512.01,514.00,836.00
63512.01,516.00,832.00
63512.01,518.00,832.00
63512.01,518.00,836.00
63512.01,518.00,832.00
63512.01,516.00,832.00
63512.01,515.00,836.00
63512.01,514.00,832.00
63512.01,513.00,836.00
63512.01,514.00,832.00
63512.01,515.00,832.00
63512.01,513.00,836.00
63512.01,513.00,832.00
63512.03,515.00,832.00
63512.03,516.00,836.00
63512.03,518.00,832.00
63512.03,519.00,832.00
63512.03,521.00,836.00
63512.03,524.00,832.00
63512.03,524.00,832.00
63512.03,522.00,836.00
63512.03,519.00,832.00
63512.03,516.00,832.00
63512.03,515.00,836.00
63512.03,512.00,832.00
63512.03,509.00,832.00
63512.03,508.00,836.00
63512.03,508.00,832.00
63512.03,511.00,832.00
63512.04,516.00,836.00
63512.04,520.00,832.00
63512.04,523.00,832.00
63512.04,525.00,836.00
63512.04,526.00,832.00
63512.04,529.00,832.00
63512.04,530.00,836.00
63512.04,528.00,832.00
63512.04,526.00,832.00
63512.04,523.00,836.00
63512.04,519.00,832.00
63512.04,516.00,836.00
63512.04,514.00,832.00
63512.04,514.00,832.00
63512.04,517.00,836.00
63512.04,519.00,832.00
63512.05,521.00,832.00
63512.05,521.00,836.00
63512.05,520.00,832.00
63512.05,519.00,832.00
63512.05,517.00,836.00
63512.05,516.00,832.00
63512.05,519.00,832.00
63512.05,519.00,836.00
63512.05,519.00,832.00
63512.05,518.00,832.00
63512.05,517.00,836.00
63512.05,518.00,832.00
63512.05,520.00,832.00
63512.05,521.00,836.00
63512.05,522.00,832.00
63512.05,522.00,832.00
63512.07,521.00,836.00
63512.07,523.00,832.00
63512.07,522.00,832.00
63512.07,522.00,836.00
63512.07,521.00,832.00
63512.07,522.00,832.00
63512.07,524.00,836.00
63512.07,525.00,832.00
63512.07,523.00,832.00
63512.07,522.00,836.00
63512.07,521.00,832.00
63512.07,519.00,836.00
63512.07,519.00,832.00
63512.07,518.00,832.00
63512.07,518.00,836.00
63512.07,520.00,832.00
63512.08,520.00,832.00
63512.08,521.00,836.00
63512.08,521.00,832.00
63512.08,518.00,832.00
63512.08,517.00,836.00
63512.08,514.00,832.00
63512.08,512.00,832.00
63512.08,514.00,836.00
63512.08,516.00,832.00
63512.08,518.00,832.00
63512.08,521.00,836.00
63512.08,522.00,832.00
63512.08,525.00,832.00
63512.08,526.00,836.00
63512.08,526.00,832.00
63512.08,527.00,832.00
63512.09,527.00,836.00
63512.09,524.00,832.00
63512.09,524.00,832.00
63512.09,522.00,836.00
63512.09,521.00,832.00
63512.09,521.00,832.00
63512.09,521.00,836.00
63512.09,521.00,832.00
63512.09,523.00,836.00
63512.09,522.00,832.00
63512.09,522.00,832.00
63512.09,520.00,836.00
63512.09,519.00,832.00
63512.09,518.00,832.00
63512.09,518.00,836.00
63512.09,518.00,832.00
63512.11,520.00,832.00
63512.11,521.00,836.00
63512.11,522.00,832.00
63512.11,522.00,832.00
63512.11,522.00,836.00
63512.11,522.00,832.00
63512.11,522.00,832.00
63512.11,521.00,836.00
63512.11,524.00,832.00
63512.11,525.00,832.00
63512.11,527.00,836.00
63512.11,528.00,832.00
63512.11,527.00,832.00
63512.11,527.00,836.00
63512.11,525.00,832.00
63512.11,524.00,832.00
63512.12,524.00,836.00
63512.12,521.00,832.00
63512.12,520.00,832.00
63512.12,519.00,836.00
63512.12,519.00,832.00
63512.12,519.00,832.00
63512.12,521.00,836.00
63512.12,521.00,832.00
63512.12,523.00,836.00
63512.12,524.00,832.00
63512.12,525.00,832.00
63512.12,525.00,836.00
63512.12,522.00,832.00
63512.12,520.00,832.00
63512.12,518.00,836.00
63512.12,517.00,832.00
63512.14,517.00,832.00
63512.14,516.00,836.00
63512.14,516.00,832.00
63512.14,517.00,832.00
63512.14,517.00,836.00
63512.14,516.00,832.00
63512.14,517.00,832.00
63512.14,518.00,836.00
63512.14,520.00,832.00
63512.14,521.00,832.00
63512.14,523.00,836.00
63512.14,524.00,832.00
63512.14,524.00,832.00
63512.14,523.00,836.00
63512.14,522.00,832.00
63512.14,522.00,832.00
63512.15,521.00,836.00
63512.15,520.00,832.00
63512.15,520.00,832.00
63512.15,520.00,836.00
63512.15,520.00,832.00
63512.15,520.00,832.00
63512.15,520.00,836.00
63512.15,521.00,832.00
63512.15,523.00,836.00
63512.15,523.00,832.00
63512.15,524.00,832.00
63512.15,525.00,836.00
63512.15,524.00,832.00
63512.15,523.00,832.00
63512.15,521.00,836.00
63512.15,520.00,832.00
63512.16,519.00,832.00
63512.16,520.00,836.00
63512.16,521.00,832.00
63512.16,524.00,832.00
63512.16,528.00,836.00
63512.16,530.00,832.00
63512.16,529.00,832.00
63512.16,527.00,836.00
63512.16,528.00,832.00
63512.16,526.00,832.00
63512.16,525.00,836.00
63512.16,527.00,832.00
63512.16,526.00,832.00
63512.16,525.00,836.00
63512.16,524.00,832.00
63512.16,523.00,832.00
63512.17,526.00,836.00
63512.17,526.00,832.00
63512.17,526.00,832.00
63512.17,527.00,836.00
63512.17,527.00,832.00
63512.17,528.00,832.00
63512.17,529.00,836.00
63512.17,527.00,832.00
63512.17,527.00,836.00
63512.17,528.00,832.00
63512.17,528.00,832.00
63512.17,529.00,836.00
63512.17,527.00,832.00
63512.17,524.00,832.00
63512.17,523.00,836.00
63512.17,522.00,832.00
63512.19,523.00,832.00
63512.19,525.00,836.00
63512.19,526.00,832.00
63512.19,529.00,832.00
63512.19,531.00,836.00
63512.19,531.00,832.00
63512.19,532.00,832.00
63512.19,530.00,836.00
63512.19,529.00,832.00
63512.19,528.00,832.00
63512.19,524.00,836.00
63512.19,523.00,832.00
63512.19,524.00,832.00
63512.19,524.00,836.00
63512.19,526.00,832.00
63512.19,525.00,832.00
63512.20,526.00,836.00
63512.20,528.00,832.00
63512.20,527.00,832.00
63512.20,526.00,836.00
63512.20,525.00,832.00
63512.20,524.00,832.00
63512.20,523.00,836.00
63512.20,521.00,832.00
63512.20,520.00,836.00
63512.20,520.00,832.00
63512.20,519.00,832.00
63512.20,521.00,836.00
63512.20,523.00,832.00
63512.20,524.00,832.00
63512.20,527.00,836.00
63512.20,527.00,832.00
63512.21,526.00,832.00
63512.21,525.00,836.00
63512.21,523.00,832.00
63512.21,523.00,832.00
63512.21,524.00,836.00
63512.21,523.00,832.00
63512.21,522.00,832.00
63512.21,521.00,836.00
63512.21,519.00,832.00
63512.21,520.00,832.00
63512.21,521.00,836.00
63512.21,523.00,832.00
63512.21,528.00,832.00
63512.21,531.00,836.00
63512.21,533.00,832.00
63512.21,533.00,832.00
63512.22,532.00,836.00
63512.22,532.00,832.00
63512.22,533.00,832.00
63512.22,530.00,836.00
63512.22,529.00,832.00
63512.22,527.00,832.00
63512.22,525.00,836.00
63512.22,525.00,832.00
63512.22,523.00,832.00
63512.22,523.00,836.00
63512.22,524.00,832.00
63512.22,525.00,836.00
63512.22,527.00,832.00
63512.22,528.00,832.00
63512.22,529.00,836.00
63512.22,530.00,832.00
63512.24,529.00,832.00
63512.24,529.00,836.00
63512.24,528.00,832.00
63512.24,528.00,832.00
63512.24,530.00,836.00
63512.24,532.00,832.00
63512.24,533.00,832.00
63512.24,535.00,836.00
63512.24,537.00,832.00
63512.24,536.00,832.00
63512.24,536.00,836.00
63512.24,533.00,832.00
63512.24,532.00,832.00
63512.24,530.00,836.00
63512.24,528.00,832.00
63512.24,529.00,832.00
63512.25,528.00,836.00
63512.25,527.00,844.00
63512.25,531.00,820.00
63512.25,531.00,836.00
63512.25,533.00,832.00
63512.25,536.00,832.00
63512.25,537.00,836.00
63512.25,535.00,832.00
63512.25,533.00,836.00
63512.25,530.00,832.00
63512.25,529.00,832.00
63512.25,528.00,836.00
63512.25,529.00,832.00
63512.25,531.00,832.00
63512.25,532.00,836.00
63512.25,533.00,832.00
63512.27,532.00,832.00
63512.27,531.00,836.00
63512.27,530.00,832.00
63512.27,529.00,832.00
63512.27,528.00,836.00
63512.27,528.00,832.00
63512.27,527.00,832.00
63512.27,528.00,836.00
63512.27,529.00,832.00
63512.27,530.00,832.00
63512.27,531.00,836.00
63512.27,532.00,832.00
63512.27,529.00,832.00
63512.27,529.00,836.00
63512.27,528.00,832.00
63512.27,529.00,832.00
63512.28,530.00,836.00
63512.28,530.00,832.00
63512.28,527.00,832.00
63512.28,527.00,836.00
63512.28,527.00,832.00
63512.28,527.00,832.00
63512.28,527.00,836.00
63512.28,527.00,832.00
63512.28,525.00,836.00
63512.28,524.00,832.00
63512.28,523.00,832.00
63512.28,522.00,836.00
63512.28,523.00,832.00
63512.28,526.00,832.00
63512.28,529.00,836.00
63512.28,531.00,832.00
63512.29,533.00,832.00
63512.29,533.00,836.00
63512.29,531.00,832.00
63512.29,531.00,832.00
63512.29,530.00,836.00
63512.29,530.00,832.00
63512.29,531.00,832.00
63512.29,529.00,836.00
63512.29,527.00,832.00
63512.29,525.00,832.00
63512.29,524.00,836.00
63512.29,524.00,832.00
63512.29,525.00,832.00
63512.29,524.00,836.00
63512.29,524.00,832.00
63512.29,527.00,832.00
63512.31,528.00,836.00
63512.31,529.00,832.00
63512.31,529.00,832.00
63512.31,529.00,836.00
63512.31,528.00,832.00
63512.31,528.00,832.00
63512.31,527.00,836.00
63512.31,527.00,832.00
63512.31,528.00,832.00
63512.31,529.00,836.00
63512.31,528.00,832.00
63512.31,529.00,836.00
63512.31,529.00,832.00
63512.31,531.00,832.00
63512.31,531.00,836.00
63512.31,533.00,832.00
63512.32,536.00,832.00
63512.32,539.00,836.00
63512.32,538.00,832.00
63512.32,535.00,832.00
63512.32,533.00,836.00
63512.32,532.00,832.00
63512.32,529.00,832.00
63512.32,528.00,836.00
63512.32,530.00,832.00
63512.32,530.00,832.00
63512.32,532.00,836.00
63512.32,532.00,832.00
63512.32,532.00,832.00
63512.32,532.00,836.00
63512.32,534.00,832.00
63512.32,532.00,832.00
63512.33,531.00,836.00
63512.33,530.00,832.00
63512.33,530.00,832.00
63512.33,529.00,836.00
63512.33,529.00,832.00
63512.33,531.00,832.00
63512.33,532.00,836.00
63512.33,536.00,832.00
63512.33,539.00,832.00
63512.33,541.00,836.00
63512.33,542.00,832.00
63512.33,543.00,836.00
63512.33,541.00,832.00
63512.33,539.00,832.00
63512.33,538.00,836.00
63512.33,538.00,832.00
63512.34,539.00,832.00
63512.34,540.00,836.00
63512.34,541.00,832.00
63512.34,541.00,832.00
63512.34,539.00,836.00
63512.34,537.00,832.00
63512.34,535.00,832.00
63512.34,532.00,836.00
63512.34,532.00,832.00
63512.34,533.00,832.00
63512.34,532.00,836.00
63512.34,532.00,832.00
63512.34,532.00,832.00
63512.34,532.00,836.00
63512.34,533.00,832.00
63512.34,532.00,832.00
63512.36,532.00,836.00
63512.36,533.00,832.00
63512.36,534.00,832.00
63512.36,532.00,836.00
63512.36,530.00,832.00
63512.36,527.00,832.00
63512.36,526.00,836.00
63512.36,524.00,832.00
63512.36,522.00,832.00
63512.36,519.00,836.00
63512.36,515.00,832.00
63512.36,512.00,836.00
63512.36,510.00,832.00
63512.36,509.00,832.00
63512.36,508.00,836.00
63512.36,512.00,832.00
63512.37,515.00,832.00
63512.37,518.00,836.00
63512.37,519.00,832.00
63512.37,522.00,832.00
63512.37,522.00,836.00
63512.37,519.00,832.00
63512.37,517.00,832.00
63512.37,517.00,836.00
63512.37,515.00,832.00
63512.37,517.00,832.00
63512.37,519.00,836.00
63512.37,520.00,832.00
63512.37,522.00,832.00
63512.37,523.00,836.00
63512.37,523.00,832.00
63512.37,525.00,832.00
63512.38,526.00,836.00
63512.38,528.00,832.00
63512.38,529.00,832.00
63512.38,530.00,836.00
63512.38,530.00,832.00
63512.38,532.00,832.00
63512.38,534.00,836.00
63512.38,537.00,832.00
63512.38,541.00,832.00
63512.38,544.00,836.00
63512.38,548.00,832.00
63512.38,550.00,836.00
63512.38,550.00,832.00
63512.38,549.00,832.00
63512.38,548.00,836.00
63512.38,548.00,832.00
63512.40,546.00,832.00
63512.40,543.00,836.00
63512.40,543.00,832.00
63512.40,544.00,832.00
63512.40,546.00,836.00
63512.40,547.00,832.00
63512.40,546.00,832.00
63512.40,547.00,836.00
63512.40,550.00,832.00
63512.40,551.00,832.00
63512.40,551.00,836.00
63512.40,554.00,832.00
63512.40,558.00,832.00
63512.40,560.00,836.00
63512.40,560.00,832.00
63512.40,561.00,832.00
63512.41,564.00,836.00
63512.41,567.00,832.00
63512.41,570.00,832.00
63512.41,574.00,836.00
63512.41,577.00,832.00
63512.41,581.00,832.00
63512.41,585.00,836.00
63512.41,586.00,832.00
63512.41,588.00,832.00
63512.41,593.00,836.00
63512.41,597.00,832.00
63512.41,601.00,836.00
63512.41,602.00,832.00
63512.41,601.00,832.00
63512.41,604.00,836.00
63512.41,605.00,832.00
63512.43,607.00,832.00
63512.43,611.00,836.00
63512.43,614.00,832.00
63512.43,617.00,832.00
63512.43,621.00,836.00
63512.43,623.00,832.00
63512.43,623.00,832.00
63512.43,623.00,836.00
63512.43,620.00,832.00
63512.43,617.00,832.00
63512.43,615.00,836.00
63512.43,615.00,832.00
63512.43,617.00,832.00
63512.43,620.00,836.00
63512.43,623.00,832.00
63512.43,626.00,832.00
63512.44,628.00,836.00
63512.44,632.00,832.00
63512.44,634.00,832.00
63512.44,633.00,836.00
63512.44,638.00,832.00
63512.44,644.00,832.00
63512.44,647.00,836.00
63512.44,649.00,832.00
63512.44,650.00,848.00
63512.44,652.00,820.00
63512.44,655.00,832.00
63512.44,656.00,836.00
63512.44,661.00,832.00
63512.44,664.00,832.00
63512.44,664.00,836.00
63512.44,666.00,832.00
63512.45,666.00,832.00
63512.45,663.00,836.00
63512.45,664.00,832.00
63512.45,666.00,832.00
63512.45,666.00,836.00
63512.45,668.00,832.00
63512.45,668.00,832.00
63512.45,670.00,836.00
63512.45,672.00,832.00
63512.45,671.00,832.00
63512.45,672.00,836.00
63512.45,673.00,832.00
63512.45,676.00,832.00
63512.45,680.00,836.00
63512.45,682.00,832.00
63512.45,683.00,832.00
63512.47,685.00,836.00
63512.47,688.00,832.00
63512.47,689.00,832.00
63512.47,689.00,836.00
63512.47,688.00,832.00
63512.47,689.00,832.00
63512.47,693.00,836.00
63512.47,695.00,832.00
63512.47,697.00,836.00
63512.47,697.00,832.00
63512.47,700.00,832.00
63512.47,705.00,836.00
63512.47,707.00,832.00
63512.47,712.00,832.00
63512.47,714.00,836.00
63512.47,714.00,832.00
63512.48,713.00,832.00
63512.48,711.00,836.00
63512.48,709.00,832.00
