timestamp,data1,data2
66599.622259,508,836
66599.622259,508,832
66599.622259,508,832
66599.622259,508,836
66599.622259,508,832
66599.622259,508,832
66599.622259,507,836
66599.622259,508,832
66599.622259,507,836
66599.622259,506,832
66599.622259,506,832
66599.622259,505,836
66599.622259,505,832
66599.622259,504,832
66599.622259,504,836
66599.622259,504,832
66599.634855,504,832
66599.634855,504,836
66599.634855,504,832
66599.634855,504,832
66599.634855,504,836
66599.634855,503,832
66599.634855,504,832
66599.634855,504,836
66599.634855,504,832
66599.634855,503,832
66599.634855,503,836
66599.634855,504,832
66599.634855,503,832
66599.634855,503,836
66599.634855,504,832
66599.634855,505,832
66599.647486,505,836
66599.647486,504,832
66599.647486,504,832
66599.647486,505,836
66599.647486,505,832
66599.647486,505,832
66599.647486,506,836
66599.647486,506,832
66599.647486,506,836
66599.647486,507,832
66599.647486,507,832
66599.647486,507,836
66599.647486,507,832
66599.647486,508,832
66599.647486,508,836
66599.647486,508,832
66599.65904299999,508,832
66599.65904299999,508,836
66599.65904299999,507,832
66599.65904299999,507,832
66599.65904299999,507,836
66599.65904299999,506,832
66599.65904299999,506,832
66599.65904299999,506,836
66599.65904299999,506,832
66599.65904299999,506,832
66599.65904299999,506,836
66599.65904299999,506,832
66599.65904299999,506,832
66599.65904299999,506,836
66599.65904299999,506,832
66599.65904299999,505,832
66599.675477,505,836
66599.675477,504,832
66599.675477,504,832
66599.675477,504,836
66599.675477,504,832
66599.675477,504,832
66599.675477,504,836
66599.675477,504,832
66599.675477,504,836
66599.675477,505,832
66599.675477,505,832
66599.675477,506,836
66599.675477,506,832
66599.675477,506,832
66599.675477,506,836
66599.675477,505,832
66599.68832100001,506,832
66599.68832100001,505,836
66599.68832100001,506,832
66599.68832100001,505,832
66599.68832100001,505,836
66599.68832100001,505,832
66599.68832100001,505,832
66599.68832100001,505,836
66599.68832100001,506,832
66599.68832100001,506,832
66599.68832100001,506,836
66599.68832100001,507,832
66599.68832100001,507,832
66599.68832100001,507,836
66599.68832100001,506,832
66599.68832100001,506,832
66599.699966,505,836
66599.699966,505,832
66599.699966,505,832
66599.699966,504,836
66599.699966,504,832
66599.699966,505,832
66599.699966,505,836
66599.699966,506,832
66599.699966,505,832
66599.699966,505,836
66599.699966,505,832
66599.699966,505,836
66599.699966,504,832
66599.699966,504,832
66599.699966,503,836
66599.699966,503,832
66599.716388,503,832
66599.716388,502,836
66599.716388,502,832
66599.716388,502,832
66599.716388,502,836
66599.716388,502,832
66599.716388,502,832
66599.716388,502,836
66599.716388,503,832
66599.716388,503,832
66599.716388,504,836
66599.716388,504,832
66599.716388,504,832
66599.716388,505,836
66599.716388,505,832
66599.716388,506,832
66599.729171,506,836
66599.729171,506,832
66599.729171,506,832
66599.729171,506,836
66599.729171,507,832
66599.729171,507,832
66599.729171,507,836
66599.729171,508,832
66599.729171,508,832
66599.729171,508,836
66599.729171,508,832
66599.729171,509,836
66599.729171,509,832
66599.729171,509,832
66599.729171,509,836
66599.729171,508,832
66599.741788,509,832
66599.741788,510,836
66599.741788,510,832
66599.741788,510,832
66599.741788,510,836
66599.741788,511,832
66599.741788,510,832
66599.741788,510,836
66599.741788,511,832
66599.741788,510,832
66599.741788,511,836
66599.741788,511,832
66599.741788,509,832
66599.741788,509,836
66599.741788,509,832
66599.741788,509,832
66599.753013,508,836
66599.753013,508,832
66599.753013,509,832
66599.753013,510,836
66599.753013,511,832
66599.753013,511,832
66599.753013,511,836
66599.753013,511,832
66599.753013,511,832
66599.753013,511,836
66599.753013,510,832
66599.753013,510,836
66599.753013,510,832
66599.753013,509,832
66599.753013,509,836
66599.753013,509,832
66599.769396,509,832
66599.769396,509,836
66599.769396,508,832
66599.769396,508,832
66599.769396,509,836
66599.769396,509,832
66599.769396,509,832
66599.769396,510,836
66599.769396,509,832
66599.769396,509,832
66599.769396,509,836
66599.769396,509,832
66599.769396,509,832
66599.769396,509,836
66599.769396,509,832
66599.769396,509,832
66599.782131,509,836
66599.782131,510,832
66599.782131,509,832
66599.782131,510,836
66599.782131,510,832
66599.782131,510,832
66599.782131,510,836
66599.782131,510,832
66599.782131,511,836
66599.782131,511,832
66599.782131,511,832
66599.782131,510,836
66599.782131,510,832
66599.782131,510,832
66599.782131,511,836
66599.782131,511,832
66599.794772,511,832
66599.794772,512,836
66599.794772,512,832
66599.794772,512,832
66599.794772,512,836
66599.794772,512,832
66599.794772,512,832
66599.794772,512,836
66599.794772,512,832
66599.794772,512,832
66599.794772,513,836
66599.794772,513,832
66599.794772,513,832
66599.794772,512,836
66599.794772,513,844
66599.794772,513,820
66599.811243,513,836
66599.811243,513,832
66599.811243,513,832
66599.811243,513,836
66599.811243,513,832
66599.811243,513,832
66599.811243,513,836
66599.811243,513,832
66599.811243,513,836
66599.811243,513,832
66599.811243,513,832
66599.811243,513,836
66599.811243,513,832
66599.811243,513,832
66599.811243,513,836
66599.811243,514,832
66599.822595,514,832
66599.822595,514,836
66599.822595,514,832
66599.822595,514,832
66599.822595,514,836
66599.822595,514,832
66599.822595,515,832
66599.822595,516,836
66599.822595,516,832
66599.822595,516,832
66599.822595,516,836
66599.822595,516,832
66599.822595,516,832
66599.822595,517,836
66599.822595,516,832
66599.822595,516,832
66599.835728,516,836
66599.835728,516,832
66599.835728,515,832
66599.835728,515,836
66599.835728,515,832
66599.835728,515,832
66599.835728,515,836
66599.835728,515,832
66599.835728,515,836
66599.835728,515,832
66599.835728,515,832
66599.835728,515,836
66599.835728,515,832
66599.835728,514,832
66599.835728,514,836
66599.835728,514,832
66599.8485,515,832
66599.8485,515,836
66599.8485,514,832
66599.8485,514,832
66599.8485,514,836
66599.8485,514,832
66599.8485,514,832
66599.8485,514,836
66599.8485,514,832
66599.8485,514,832
66599.8485,514,836
66599.8485,514,832
66599.8485,514,832
66599.8485,513,836
66599.8485,513,832
66599.8485,513,832
66599.864786,514,836
66599.864786,513,832
66599.864786,513,832
66599.864786,513,836
66599.864786,514,832
66599.864786,514,832
66599.864786,513,836
66599.864786,513,832
66599.864786,514,836
66599.864786,514,832
66599.864786,514,832
66599.864786,514,836
66599.864786,513,832
66599.864786,513,832
66599.864786,513,836
66599.864786,513,832
66599.87624499999,513,832
66599.87624499999,512,836
66599.87624499999,513,832
66599.87624499999,513,832
66599.87624499999,513,836
66599.87624499999,512,832
66599.87624499999,512,832
66599.87624499999,512,836
66599.87624499999,513,832
66599.87624499999,513,832
66599.87624499999,513,836
66599.87624499999,512,832
66599.87624499999,512,832
66599.87624499999,511,836
66599.87624499999,511,832
66599.87624499999,510,832
66599.88908600001,511,836
66599.88908600001,511,832
66599.88908600001,510,832
66599.88908600001,510,836
66599.88908600001,511,832
66599.88908600001,511,832
66599.88908600001,512,836
66599.88908600001,512,832
66599.88908600001,512,832
66599.88908600001,512,836
66599.88908600001,513,832
66599.88908600001,513,836
66599.88908600001,513,832
66599.88908600001,512,832
66599.88908600001,512,836
66599.88908600001,512,832
66599.9007,513,832
66599.9007,513,836
66599.9007,513,832
66599.9007,513,832
66599.9007,513,836
66599.9007,514,832
66599.9007,515,832
66599.9007,515,836
66599.9007,515,832
66599.9007,515,832
66599.9007,515,836
66599.9007,515,832
66599.9007,515,832
66599.9007,516,836
66599.9007,516,832
66599.9007,516,832
66599.913306,516,836
66599.913306,516,832
66599.913306,516,832
66599.913306,517,836
66599.913306,517,832
66599.913306,517,832
66599.913306,517,836
66599.913306,517,832
66599.913306,517,832
66599.913306,517,836
66599.913306,517,832
66599.913306,516,836
66599.913306,516,832
66599.913306,516,832
66599.913306,515,836
66599.913306,515,832
66599.929728,515,832
66599.929728,515,836
66599.929728,516,832
66599.929728,516,832
66599.929728,516,836
66599.929728,516,832
66599.929728,517,832
66599.929728,517,836
66599.929728,518,832
66599.929728,518,832
66599.929728,518,836
66599.929728,518,832
66599.929728,518,832
66599.929728,518,836
66599.929728,517,832
66599.929728,517,832
66599.942571,517,836
66599.942571,517,832
66599.942571,517,832
66599.942571,518,836
66599.942571,518,832
66599.942571,518,832
66599.942571,518,836
66599.942571,518,832
66599.942571,518,836
66599.942571,519,832
66599.942571,518,832
66599.942571,519,836
66599.942571,518,832
66599.942571,518,832
66599.942571,518,836
66599.942571,518,832
66599.954669,518,832
66599.954669,517,836
66599.954669,517,832
66599.954669,517,832
66599.954669,518,836
66599.954669,518,832
66599.954669,518,832
66599.954669,518,836
66599.954669,517,832
66599.954669,517,832
66599.954669,517,836
66599.954669,517,832
66599.954669,517,832
66599.954669,519,836
66599.954669,528,832
66599.954669,527,832
66599.966222,526,836
66599.966222,525,832
66599.966222,524,832
66599.966222,524,836
66599.966222,524,832
66599.966222,523,832
66599.966222,522,836
66599.966222,522,832
66599.966222,522,832
66599.966222,521,836
66599.966222,521,832
66599.966222,521,836
66599.966222,521,832
66599.966222,521,832
66599.966222,521,836
66599.966222,520,832
66599.982661,520,832
66599.982661,520,836
66599.982661,520,832
66599.982661,521,832
66599.982661,520,836
66599.982661,520,832
66599.982661,520,832
66599.982661,520,836
66599.982661,520,832
66599.982661,520,832
66599.982661,521,836
66599.982661,520,832
66599.982661,520,832
66599.982661,520,836
66599.982661,520,832
66599.982661,520,832
66599.995298,520,836
66599.995298,521,832
66599.995298,522,832
66599.995298,522,836
66599.995298,522,832
66599.995298,522,832
66599.995298,523,836
66599.995298,523,832
66599.995298,524,832
66599.995298,524,836
66599.995298,524,832
66599.995298,524,836
66599.995298,523,832
66599.995298,523,832
66599.995298,524,836
66599.995298,524,832
66600.006754,523,832
66600.006754,523,836
66600.006754,523,832
66600.006754,523,832
66600.006754,523,836
66600.006754,524,832
66600.006754,524,832
66600.006754,523,836
66600.006754,522,832
66600.006754,522,832
66600.006754,521,836
66600.006754,521,832
66600.006754,521,832
66600.006754,521,836
66600.006754,521,832
66600.006754,521,832
66600.019456,520,836
66600.019456,521,832
66600.019456,521,832
66600.019456,521,836
66600.019456,521,832
66600.019456,522,832
66600.019456,522,836
66600.019456,521,832
66600.019456,522,836
66600.019456,521,832
66600.019456,521,832
66600.019456,521,836
66600.019456,520,832
66600.019456,520,832
66600.019456,520,836
66600.019456,520,832
66600.035923,521,832
66600.035923,521,836
66600.035923,522,832
66600.035923,523,832
66600.035923,524,836
66600.035923,524,832
66600.035923,525,832
66600.035923,525,836
66600.035923,526,832
66600.035923,526,832
66600.035923,526,836
66600.035923,526,832
66600.035923,527,832
66600.035923,527,836
66600.035923,527,832
66600.035923,529,832
66600.048632,529,836
66600.048632,530,832
66600.048632,530,832
66600.048632,531,836
66600.048632,531,832
66600.048632,532,832
66600.048632,533,836
66600.048632,533,832
66600.048632,532,832
66600.048632,532,836
66600.048632,532,832
66600.048632,531,836
66600.048632,531,832
66600.048632,531,832
66600.048632,531,836
66600.048632,531,832
66600.061309,531,832
66600.061309,531,836
66600.061309,531,832
66600.061309,530,832
66600.061309,530,836
66600.061309,529,832
66600.061309,529,832
66600.061309,528,836
66600.061309,528,832
66600.061309,528,832
66600.061309,528,836
66600.061309,528,832
66600.061309,528,832
66600.061309,527,836
66600.061309,527,832
66600.061309,528,832
66600.072674,528,836
66600.072674,528,832
66600.072674,529,832
66600.072674,530,836
66600.072674,530,832
66600.072674,530,832
66600.072674,530,836
66600.072674,530,832
66600.072674,531,832
66600.072674,531,836
66600.072674,531,832
66600.072674,532,836
66600.072674,532,832
66600.072674,533,832
66600.072674,533,836
66600.072674,534,832
66600.089238,536,832
66600.089238,538,836
66600.089238,539,832
66600.089238,540,832
66600.089238,542,836
66600.089238,544,832
66600.089238,546,832
66600.089238,548,836
66600.089238,548,832
66600.089238,548,832
66600.089238,548,836
66600.089238,548,832
66600.089238,548,832
66600.089238,548,836
66600.089238,549,832
66600.089238,550,832
66600.10194,551,836
66600.10194,552,832
66600.10194,553,832
66600.10194,555,836
66600.10194,557,832
66600.10194,560,832
66600.10194,562,836
66600.10194,566,832
66600.10194,569,836
66600.10194,572,832
66600.10194,576,832
66600.10194,579,836
66600.10194,582,832
66600.10194,586,832
66600.10194,589,836
66600.10194,592,832
66600.113475,595,832
66600.113475,598,836
66600.113475,600,832
66600.113475,602,832
66600.113475,605,836
66600.113475,609,832
66600.113475,614,832
66600.113475,619,836
66600.113475,623,832
66600.113475,628,832
66600.113475,632,836
66600.113475,637,832
66600.113475,641,832
66600.113475,645,836
66600.113475,649,832
66600.113475,653,832
66600.126319,657,836
66600.126319,660,832
66600.126319,666,832
66600.126319,671,836
66600.126319,676,832
66600.126319,680,832
66600.126319,684,836
66600.126319,689,832
66600.126319,693,832
66600.126319,697,836
66600.126319,700,832
66600.126319,705,836
66600.126319,710,832
66600.126319,715,832
66600.126319,719,836
66600.126319,724,832
66600.142621,728,832
66600.142621,732,836
66600.142621,736,832
66600.142621,741,832
66600.142621,745,836
66600.142621,749,832
66600.142621,753,832
66600.142621,756,836
66600.142621,758,832
66600.142621,761,832
66600.142621,764,836
66600.142621,768,832
66600.142621,771,832
66600.142621,774,836
66600.142621,777,832
66600.142621,782,832
66600.154566,787,836
66600.154566,791,844
66600.154566,797,820
66600.154566,800,836
66600.154566,805,832
66600.154566,809,832
66600.154566,814,836
66600.154566,816,832
66600.154566,819,832
66600.154566,822,836
66600.154566,825,832
66600.154566,827,836
66600.154566,830,832
66600.154566,832,832
66600.154566,836,836
66600.154566,840,832
66600.167213,844,832
66600.167213,848,836
66600.167213,852,832
66600.167213,856,832
66600.167213,859,836
66600.167213,861,832
66600.167213,863,832
66600.167213,865,836
66600.167213,867,832
66600.167213,868,832
66600.167213,870,836
66600.167213,871,832
66600.167213,874,832
66600.167213,876,836
66600.167213,880,832
66600.167213,883,832
66600.183753,885,836
66600.183753,887,832
66600.183753,888,832
66600.183753,890,836
66600.183753,891,832
66600.183753,891,832
66600.183753,892,836
66600.183753,893,832
66600.183753,893,836
66600.183753,893,832
66600.183753,894,832
66600.183753,895,836
66600.183753,895,832
66600.183753,895,832
66600.183753,896,836
66600.183753,897,832
66600.196666,898,832
66600.196666,898,836
66600.196666,898,832
66600.196666,897,832
66600.196666,896,836
66600.196666,895,832
66600.196666,895,832
66600.196666,893,836
66600.196666,892,832
66600.196666,892,832
66600.196666,891,836
66600.196666,891,832
66600.196666,890,832
66600.196666,888,836
66600.196666,887,832
66600.196666,885,832
66600.207937,883,836
66600.207937,882,832
66600.207937,880,832
66600.207937,878,836
66600.207937,877,832
66600.207937,877,832
66600.207937,877,836
66600.207937,877,832
66600.207937,877,832
66600.207937,877,836
66600.207937,876,832
66600.207937,875,836
66600.207937,873,832
66600.207937,871,832
66600.207937,869,836
66600.207937,867,832
66600.220663,866,832
66600.220663,866,836
66600.220663,866,832
66600.220663,866,832
66600.220663,867,836
66600.220663,866,832
66600.220663,865,832
66600.220663,862,836
66600.220663,859,832
66600.220663,857,832
66600.220663,855,836
66600.220663,853,832
66600.220663,851,832
66600.220663,850,836
66600.220663,851,832
66600.220663,851,832
66600.23723099999,850,836
66600.23723099999,849,832
66600.23723099999,846,832
66600.23723099999,843,836
66600.23723099999,841,832
66600.23723099999,838,832
66600.23723099999,835,836
66600.23723099999,833,832
66600.23723099999,831,832
66600.23723099999,830,836
66600.23723099999,829,832
66600.23723099999,826,836
66600.23723099999,825,832
66600.23723099999,825,832
66600.23723099999,826,836
66600.23723099999,825,832
66600.248786,824,832
66600.248786,822,836
66600.248786,820,832
66600.248786,819,832
66600.248786,818,836
66600.248786,817,832
66600.248786,816,832
66600.248786,815,836
66600.248786,814,832
66600.248786,811,832
66600.248786,809,836
66600.248786,806,832
66600.248786,805,832
66600.248786,803,836
66600.248786,802,832
66600.248786,801,832
66600.261458,800,836
66600.261458,799,832
66600.261458,798,832
66600.261458,796,836
66600.261458,794,832
66600.261458,793,832
66600.261458,790,836
66600.261458,788,832
66600.261458,786,836
66600.261458,784,832
66600.261458,784,832
66600.261458,782,836
66600.261458,779,832
66600.261458,777,832
66600.261458,775,836
66600.261458,774,832
66600.277988,772,832
66600.277988,770,836
66600.277988,767,832
66600.277988,766,832
66600.277988,763,836
66600.277988,760,832
66600.277988,759,832
66600.277988,757,836
66600.277988,755,832
66600.277988,753,832
66600.277988,752,836
66600.277988,751,832
66600.277988,749,832
66600.277988,749,836
66600.277988,749,832
66600.277988,747,832
66600.290599,745,836
66600.290599,743,832
66600.290599,743,832
66600.290599,742,836
66600.290599,740,832
66600.290599,738,832
66600.290599,737,836
66600.290599,736,832
66600.290599,734,832
66600.290599,733,836
66600.290599,731,832
66600.290599,729,836
66600.290599,728,832
66600.290599,726,832
66600.290599,724,836
66600.290599,722,832
66600.302261,720,832
66600.302261,719,836
66600.302261,718,832
66600.302261,717,832
66600.302261,716,836
66600.302261,714,832
66600.302261,713,832
66600.302261,712,836
66600.302261,710,832
66600.302261,708,832
66600.302261,707,836
66600.302261,706,832
66600.302261,704,832
66600.302261,703,836
66600.302261,702,832
66600.302261,701,832
66600.314968,700,836
66600.314968,698,832
66600.314968,697,832
66600.314968,695,836
66600.314968,694,832
66600.314968,693,832
66600.314968,692,836
66600.314968,690,832
66600.314968,689,836
66600.314968,689,832
66600.314968,688,832
66600.314968,687,836
66600.314968,685,832
66600.314968,685,832
66600.314968,684,836
66600.314968,684,832
66600.331435,684,832
66600.331435,683,836
66600.331435,682,832
66600.331435,681,832
66600.331435,681,836
66600.331435,680,832
66600.331435,679,832
66600.331435,678,836
66600.331435,678,832
66600.331435,677,832
66600.331435,676,836
66600.331435,675,832
66600.331435,674,832
66600.331435,674,836
66600.331435,674,832
66600.331435,673,832
66600.342878,672,836
66600.342878,671,832
66600.342878,671,832
66600.342878,670,836
66600.342878,669,832
66600.342878,667,832
66600.342878,666,836
66600.342878,665,832
66600.342878,664,848
66600.342878,663,820
66600.342878,662,832
66600.342878,660,836
66600.342878,660,832
66600.342878,659,832
66600.342878,658,836
66600.342878,657,832
66600.355416,656,832
66600.355416,656,836
66600.355416,655,832
66600.355416,654,832
66600.355416,653,836
66600.355416,653,832
66600.355416,653,832
66600.355416,651,836
66600.355416,651,832
66600.355416,651,832
66600.355416,650,836
66600.355416,649,832
66600.355416,648,832
66600.355416,647,836
66600.355416,647,832
66600.355416,646,832
66600.368009,646,836
66600.368009,644,832
66600.368009,644,832
66600.368009,643,836
66600.368009,642,832
66600.368009,641,832
66600.368009,640,836
66600.368009,640,832
66600.368009,640,832
66600.368009,639,836
66600.368009,638,832
66600.368009,638,836
66600.368009,637,832
66600.368009,636,832
66600.368009,636,836
66600.368009,635,832
66600.380439,634,832
66600.380439,633,836
66600.380439,633,832
66600.380439,633,832
66600.380439,633,836
66600.380439,633,832
66600.380439,633,832
66600.380439,632,836
66600.380439,631,832
66600.380439,630,832
66600.380439,629,836
66600.380439,629,832
66600.380439,628,832
66600.380439,628,836
66600.380439,628,832
66600.380439,628,832
66600.396869,627,836
66600.396869,627,832
66600.396869,628,832
66600.396869,628,836
66600.396869,627,832
66600.396869,625,832
66600.396869,625,836
66600.396869,625,832
66600.396869,624,836
66600.396869,624,832
66600.396869,623,832
66600.396869,623,836
66600.396869,622,832
66600.396869,622,832
66600.396869,621,836
66600.396869,621,832
66600.408173,620,832
66600.408173,619,836
66600.408173,619,832
66600.408173,618,832
66600.408173,617,836
66600.408173,617,832
66600.408173,617,832
66600.408173,616,836
66600.408173,616,832
66600.408173,616,832
66600.408173,616,836
66600.408173,615,832
66600.408173,615,832
66600.408173,615,836
66600.408173,615,832
66600.408173,615,832
66600.420881,615,836
66600.420881,614,832
66600.420881,613,832
66600.420881,612,836
66600.420881,613,832
66600.420881,613,832
66600.420881,613,836
66600.420881,612,832
66600.420881,611,836
66600.420881,611,832
66600.420881,611,832
66600.420881,611,836
66600.420881,611,832
66600.420881,610,832
66600.420881,610,836
66600.420881,609,832
66600.433579,609,832
66600.433579,608,836
66600.433579,608,832
66600.433579,608,832
66600.433579,608,836
66600.433579,607,832
66600.433579,607,832
66600.433579,606,836
66600.433579,606,832
66600.433579,605,832
66600.433579,605,836
66600.433579,604,832
66600.433579,604,832
66600.433579,603,836
66600.433579,602,832
66600.433579,602,832
66600.450124,601,836
66600.450124,601,832
66600.450124,601,832
66600.450124,601,836
66600.450124,601,832
66600.450124,601,832
66600.450124,601,836
66600.450124,600,832
66600.450124,600,832
66600.450124,599,836
66600.450124,599,832
66600.450124,598,836
66600.450124,599,832
66600.450124,599,832
66600.450124,599,836
66600.450124,599,832
66600.46153100001,599,832
66600.46153100001,599,836
66600.46153100001,598,832
66600.46153100001,597,832
66600.46153100001,597,836
66600.46153100001,597,832
66600.46153100001,597,832
66600.46153100001,597,836
66600.46153100001,597,832
66600.46153100001,596,832
66600.46153100001,596,836
66600.46153100001,595,832
66600.46153100001,595,832
66600.46153100001,594,836
66600.46153100001,593,832
66600.46153100001,594,832
66600.47503,593,836
66600.47503,593,832
66600.47503,593,832
66600.47503,593,836
66600.47503,593,832
66600.47503,593,832
66600.47503,592,836
66600.47503,592,832
66600.47503,593,836
66600.47503,592,832
66600.47503,592,832
66600.47503,592,836
66600.47503,592,832
66600.47503,592,832
66600.47503,592,836
66600.47503,591,832
66600.486337,591,832
66600.486337,590,836
66600.486337,590,832
66600.486337,590,832
66600.486337,588,836
66600.486337,588,832
66600.486337,587,832
66600.486337,587,836
66600.486337,587,832
66600.486337,586,832
66600.486337,586,836
66600.486337,586,832
66600.486337,585,832
66600.486337,585,836
66600.486337,584,832
66600.486337,585,832
66600.50259,585,836
66600.50259,585,832
66600.50259,584,832
66600.50259,584,836
66600.50259,584,844
66600.50259,583,820
66600.50259,583,836
66600.50259,582,832
66600.50259,582,832
66600.50259,582,836
66600.50259,581,832
66600.50259,582,836
66600.50259,581,832
66600.50259,581,832
66600.50259,580,836
66600.50259,580,832
66600.515099,580,832
66600.515099,580,836
66600.515099,579,832
66600.515099,579,832
66600.515099,578,836
66600.515099,578,832
66600.515099,578,832
66600.515099,578,836
66600.515099,578,832
66600.515099,577,832
66600.515099,577,836
66600.515099,577,832
66600.515099,576,832
66600.515099,576,836
66600.515099,577,832
66600.515099,576,832
66600.527562,576,836
66600.527562,575,832
66600.527562,575,832
66600.527562,575,836
66600.527562,576,832
66600.527562,576,832
66600.527562,575,836
66600.527562,576,832
66600.527562,576,836
66600.527562,576,832
66600.527562,576,832
66600.527562,576,836
66600.527562,576,832
66600.527562,576,832
66600.527562,576,836
66600.527562,575,832
66600.540243,574,832
66600.540243,574,836
66600.540243,573,832
66600.540243,574,832
66600.540243,574,836
66600.540243,573,832
66600.540243,573,832
66600.540243,572,836
66600.540243,572,832
66600.540243,572,832
66600.540243,572,836
66600.540243,572,832
66600.540243,571,832
66600.540243,571,836
66600.540243,572,832
66600.540243,573,832
66600.556583,573,836
66600.556583,572,832
66600.556583,573,832
66600.556583,573,836
66600.556583,572,832
66600.556583,572,832
66600.556583,572,836
66600.556583,572,832
66600.556583,572,836
66600.556583,572,832
66600.556583,571,832
66600.556583,572,836
66600.556583,572,832
66600.556583,571,832
66600.556583,571,836
66600.556583,570,832
66600.56963099999,569,832
66600.56963099999,569,836
66600.56963099999,569,832
66600.56963099999,569,832
66600.56963099999,569,836
66600.56963099999,569,832
66600.56963099999,569,832
66600.56963099999,568,836
66600.56963099999,568,832
66600.56963099999,568,832
66600.56963099999,568,836
66600.56963099999,568,832
66600.56963099999,568,832
66600.56963099999,567,836
66600.56963099999,567,832
66600.56963099999,567,832
66600.580589,566,836
66600.580589,566,832
66600.580589,566,832
66600.580589,565,836
66600.580589,565,832
66600.580589,566,832
66600.580589,565,836
66600.580589,565,832
66600.580589,565,832
66600.580589,565,836
66600.580589,564,832
66600.580589,564,836
66600.580589,563,832
66600.580589,563,832
66600.580589,563,836
66600.580589,563,832
66600.593234,563,832
66600.593234,563,836
66600.593234,563,832
66600.593234,563,832
66600.593234,562,836
66600.593234,562,832
66600.593234,561,832
66600.593234,561,836
66600.593234,561,832
66600.593234,561,832
66600.593234,561,836
66600.593234,561,832
66600.593234,562,832
66600.593234,570,836
66600.593234,572,832
66600.593234,571,832
66600.609695,570,836
66600.609695,570,832
66600.609695,569,832
66600.609695,569,836
66600.609695,568,832
66600.609695,566,832
66600.609695,565,836
66600.609695,564,832
66600.609695,564,836
66600.609695,563,832
66600.609695,562,832
66600.609695,562,836
66600.609695,562,832
66600.609695,562,832
66600.609695,563,836
66600.609695,563,832
66600.62221100001,564,832
66600.62221100001,564,836
66600.62221100001,564,832
66600.62221100001,564,832
66600.62221100001,563,836
66600.62221100001,562,832
66600.62221100001,562,832
66600.62221100001,562,836
66600.62221100001,562,832
66600.62221100001,563,832
66600.62221100001,567,836
66600.62221100001,566,832
66600.62221100001,566,832
