Matlab Timestamp,Data 1,Data 2
63541.22,539,832
63541.22,538,836
63541.22,537,832
63541.22,535,832
63541.24,533,836
63541.24,531,832
63541.24,530,832
63541.24,533,836
63541.24,534,832
63541.24,535,832
63541.24,534,836
63541.24,534,832
63541.24,533,832
63541.24,533,836
63541.24,534,832
63541.24,532,836
63541.24,531,832
63541.24,530,832
63541.24,528,836
63541.24,527,832
63541.25,525,832
63541.25,525,836
63541.25,524,832
63541.25,524,832
63541.25,527,836
63541.25,529,832
63541.25,533,832
63541.25,537,836
63541.25,538,832
63541.25,540,832
63541.25,540,836
63541.25,541,832
63541.25,541,832
63541.25,540,836
63541.25,540,832
63541.25,537,832
63541.26,535,836
63541.26,532,832
63541.26,530,832
63541.26,529,836
63541.26,530,832
63541.26,532,832
63541.26,535,836
63541.26,537,832
63541.26,540,836
63541.26,539,832
63541.26,539,832
63541.26,541,836
63541.26,540,832
63541.26,540,832
63541.26,537,836
63541.26,534,832
63541.28,532,832
63541.28,529,836
63541.28,528,832
63541.28,528,832
63541.28,526,836
63541.28,528,832
63541.28,529,832
63541.28,531,836
63541.28,533,832
63541.28,534,832
63541.28,536,836
63541.28,535,832
63541.28,534,832
63541.28,534,836
63541.28,533,832
63541.28,532,832
63541.29,531,836
63541.29,529,832
63541.29,528,832
63541.29,528,836
63541.29,527,832
63541.29,529,832
63541.29,531,836
63541.29,532,832
63541.29,533,836
63541.29,533,832
63541.29,532,832
63541.29,531,836
63541.29,530,832
63541.29,528,832
63541.29,529,836
63541.29,530,832
63541.30,529,832
63541.30,528,836
63541.30,527,832
63541.30,528,832
63541.30,530,836
63541.30,530,832
63541.30,534,832
63541.30,535,836
63541.30,536,832
63541.30,539,832
63541.30,538,836
63541.30,537,832
63541.30,537,832
63541.30,534,836
63541.30,534,844
63541.30,531,820
63541.32,528,836
63541.32,527,832
63541.32,526,832
63541.32,527,836
63541.32,525,832
63541.32,524,832
63541.32,524,836
63541.32,525,832
63541.32,526,836
63541.32,527,832
63541.32,528,832
63541.32,527,836
63541.32,526,832
63541.32,524,832
63541.32,521,836
63541.32,522,832
63541.33,520,832
63541.33,517,836
63541.33,516,832
63541.33,514,832
63541.33,515,836
63541.33,516,832
63541.33,518,832
63541.33,521,836
63541.33,524,832
63541.33,526,832
63541.33,527,836
63541.33,528,832
63541.33,526,832
63541.33,526,836
63541.33,523,832
63541.33,520,832
63541.34,519,836
63541.34,517,832
63541.34,517,832
63541.34,514,836
63541.34,514,832
63541.34,516,832
63541.34,518,836
63541.34,519,832
63541.34,522,836
63541.34,526,832
63541.34,527,832
63541.34,528,836
63541.34,526,832
63541.34,524,832
63541.34,522,836
63541.34,521,832
63541.35,523,832
63541.35,524,836
63541.35,526,832
63541.35,527,832
63541.35,529,836
63541.35,529,832
63541.35,530,832
63541.35,531,836
63541.35,530,832
63541.35,532,832
63541.35,530,836
63541.35,529,832
63541.35,526,832
63541.35,525,836
63541.35,526,832
63541.35,525,832
63541.37,524,836
63541.37,524,832
63541.37,525,832
63541.37,523,836
63541.37,523,832
63541.37,524,832
63541.37,523,836
63541.37,524,832
63541.37,523,832
63541.37,525,836
63541.37,525,832
63541.37,524,836
63541.37,524,832
63541.37,523,832
63541.37,522,836
63541.37,522,832
63541.38,523,832
63541.38,523,836
63541.38,524,832
63541.38,528,832
63541.38,529,836
63541.38,529,832
63541.38,527,832
63541.38,528,836
63541.38,528,832
63541.38,530,832
63541.38,532,836
63541.38,533,832
63541.38,533,832
63541.38,530,836
63541.38,528,832
63541.38,525,832
63541.40,523,836
63541.40,524,832
63541.40,525,832
63541.40,526,836
63541.40,525,832
63541.40,526,832
63541.40,527,836
63541.40,528,832
63541.40,531,832
63541.40,530,836
63541.40,532,832
63541.40,532,836
63541.40,529,832
63541.40,528,832
63541.40,527,836
63541.40,528,832
63541.41,526,832
63541.41,524,836
63541.41,522,832
63541.41,521,832
63541.41,524,836
63541.41,525,832
63541.41,528,832
63541.41,529,836
63541.41,530,832
63541.41,533,832
63541.41,533,836
63541.41,536,832
63541.41,536,832
63541.41,536,836
63541.41,534,832
63541.41,532,832
63541.42,531,836
63541.42,527,832
63541.42,526,832
63541.42,529,836
63541.42,530,832
63541.42,532,832
63541.42,531,836
63541.42,531,832
63541.42,527,836
63541.42,525,832
63541.42,527,832
63541.42,526,836
63541.42,525,832
63541.42,523,832
63541.42,521,836
63541.42,520,832
63541.44,519,832
63541.44,520,836
63541.44,521,832
63541.44,524,832
63541.44,528,836
63541.44,529,832
63541.44,528,832
63541.44,526,836
63541.44,528,832
63541.44,531,832
63541.44,531,836
63541.44,532,832
63541.44,528,832
63541.44,525,836
63541.44,525,832
63541.44,525,832
63541.45,526,836
63541.45,527,832
63541.45,528,832
63541.45,530,836
63541.45,532,832
63541.45,533,832
63541.45,534,836
63541.45,533,832
63541.45,534,836
63541.45,532,832
63541.45,531,832
63541.45,531,836
63541.45,530,832
63541.45,530,832
63541.45,530,836
63541.45,529,832
63541.46,527,832
63541.46,524,836
63541.46,520,832
63541.46,517,832
63541.46,518,836
63541.46,522,832
63541.46,521,832
63541.46,520,836
63541.46,519,832
63541.46,521,832
63541.46,524,836
63541.46,524,832
63541.46,527,832
63541.46,528,836
63541.46,529,832
63541.46,528,832
63541.48,526,836
63541.48,524,832
63541.48,522,832
63541.48,520,836
63541.48,521,832
63541.48,519,832
63541.48,522,836
63541.48,522,832
63541.48,523,836
63541.48,523,832
63541.48,525,832
63541.48,528,836
63541.48,529,832
63541.48,529,832
63541.48,527,836
63541.48,527,832
63541.49,528,832
63541.49,527,836
63541.49,525,832
63541.49,524,832
63541.49,523,836
63541.49,526,832
63541.49,527,832
63541.49,528,836
63541.49,527,832
63541.49,528,832
63541.49,529,836
63541.49,528,832
63541.49,528,832
63541.49,528,836
63541.49,527,832
63541.49,525,832
63541.50,524,836
63541.50,524,832
63541.50,521,832
63541.50,522,836
63541.50,522,832
63541.50,524,832
63541.50,526,836
63541.50,529,832
63541.50,531,836
63541.50,529,832
63541.50,528,832
63541.50,528,836
63541.50,527,832
63541.50,525,832
63541.50,523,836
63541.50,527,832
63541.51,527,832
63541.51,529,836
63541.51,530,832
63541.51,529,832
63541.51,528,836
63541.51,527,832
63541.51,529,832
63541.51,527,836
63541.51,527,832
63541.51,527,832
63541.51,526,836
63541.51,524,832
63541.51,520,832
63541.51,520,836
63541.51,519,832
63541.51,523,832
63541.53,524,836
63541.53,525,832
63541.53,526,832
63541.53,525,836
63541.53,526,832
63541.53,526,832
63541.53,528,836
63541.53,530,832
63541.53,530,832
63541.53,528,836
63541.53,526,832
63541.53,526,836
63541.53,526,832
63541.53,528,832
63541.53,531,836
63541.53,534,832
63541.55,538,832
63541.55,540,836
63541.55,542,832
63541.55,542,832
63541.55,543,836
63541.55,545,832
63541.55,544,832
63541.55,545,836
63541.55,543,832
63541.55,543,832
63541.55,544,836
63541.55,545,832
63541.55,550,832
63541.55,552,836
63541.55,553,832
63541.55,554,832
63541.56,556,836
63541.56,560,832
63541.56,563,832
63541.56,566,836
63541.56,567,832
63541.56,568,832
63541.56,570,836
63541.56,571,832
63541.56,577,836
63541.56,581,832
63541.56,583,832
63541.56,585,836
63541.56,586,832
63541.56,589,832
63541.56,588,836
63541.56,590,832
63541.57,595,832
63541.57,597,836
63541.57,600,832
63541.57,601,832
63541.57,603,836
63541.57,605,832
63541.57,608,832
63541.57,613,836
63541.57,616,832
63541.57,617,832
63541.57,615,836
63541.57,614,832
63541.57,612,832
63541.57,608,836
63541.57,608,832
63541.57,607,832
63541.58,609,836
63541.58,615,832
63541.58,619,832
63541.58,624,836
63541.58,627,832
63541.58,631,832
63541.58,637,836
63541.58,639,832
63541.58,642,832
63541.58,642,836
63541.58,641,832
63541.58,641,836
63541.58,641,832
63541.58,642,832
63541.58,644,836
63541.58,645,832
63541.60,648,832
63541.60,654,836
63541.60,658,832
63541.60,662,832
63541.60,666,836
63541.60,670,832
63541.60,672,832
63541.60,673,836
63541.60,674,832
63541.60,672,832
63541.60,669,836
63541.60,668,832
63541.60,666,832
63541.60,666,836
63541.60,667,832
63541.60,669,832
63541.61,670,836
63541.61,671,832
63541.61,673,832
63541.61,673,836
63541.61,675,832
63541.61,675,832
63541.61,675,836
63541.61,673,832
63541.61,670,832
63541.61,671,836
63541.61,670,832
63541.61,672,836
63541.61,673,832
63541.61,672,832
63541.61,674,836
63541.61,675,832
63541.62,676,832
63541.62,678,836
63541.62,680,832
63541.62,683,832
63541.62,681,836
63541.62,681,832
63541.62,680,832
63541.62,680,836
63541.62,680,832
63541.62,679,832
63541.62,681,836
63541.62,682,832
63541.62,685,832
63541.62,687,836
63541.62,688,832
63541.62,689,832
63541.63,692,836
63541.63,694,832
63541.63,695,832
63541.63,695,836
63541.63,696,832
63541.63,694,832
63541.63,694,836
63541.63,696,832
63541.63,695,836
63541.63,695,832
63541.63,693,832
63541.63,693,836
63541.63,691,832
63541.63,690,832
63541.63,693,836
63541.63,694,832
63541.65,696,832
63541.65,697,836
63541.65,700,832
63541.65,702,832
63541.65,705,836
63541.65,707,832
63541.65,709,832
63541.65,711,836
63541.65,711,832
63541.65,711,832
63541.65,710,836
63541.65,710,832
63541.65,711,832
63541.65,709,836
63541.65,708,832
63541.65,706,832
63541.66,705,836
63541.66,704,844
63541.66,706,820
63541.66,708,836
63541.66,712,832
63541.66,714,832
63541.66,715,836
63541.66,716,832
63541.66,713,836
63541.66,712,832
63541.66,711,832
63541.66,709,836
63541.66,707,832
63541.66,704,832
63541.66,703,836
63541.66,702,832
63541.67,703,832
63541.67,705,836
63541.67,707,832
63541.67,709,832
63541.67,712,836
63541.67,715,832
63541.67,715,832
63541.67,713,836
63541.67,711,832
63541.67,711,832
63541.67,709,836
63541.67,708,832
63541.67,708,832
63541.67,712,836
63541.67,712,832
63541.67,715,832
63541.69,717,836
63541.69,718,832
63541.69,720,832
63541.69,721,836
63541.69,723,832
63541.69,725,832
63541.69,727,836
63541.69,726,832
63541.69,726,832
63541.69,724,836
63541.69,723,832
63541.69,724,836
63541.69,724,832
63541.69,727,832
63541.69,729,836
63541.69,730,832
63541.70,730,832
63541.70,730,836
63541.70,732,832
63541.70,732,832
63541.70,733,836
63541.70,732,832
63541.70,732,832
63541.70,729,836
63541.70,728,832
63541.70,726,832
63541.70,725,836
63541.70,725,832
63541.70,724,832
63541.70,725,836
63541.70,724,832
63541.70,724,832
63541.71,724,836
63541.71,723,832
63541.71,724,832
63541.71,725,836
63541.71,727,832
63541.71,730,832
63541.71,732,836
63541.71,735,832
63541.71,736,832
63541.71,738,836
63541.71,737,832
63541.71,738,836
63541.71,737,832
63541.71,736,832
63541.71,734,836
63541.71,730,832
63541.73,727,832
63541.73,727,836
63541.73,727,832
63541.73,730,832
63541.73,733,836
63541.73,735,832
63541.73,735,832
63541.73,733,836
63541.73,732,832
63541.73,729,832
63541.73,726,836
63541.73,725,832
63541.73,721,832
63541.73,719,836
63541.73,718,832
63541.73,717,832
63541.74,716,836
63541.74,714,832
63541.74,714,832
63541.74,716,836
63541.74,718,832
63541.74,720,832
63541.74,719,836
63541.74,719,832
63541.74,719,832
63541.74,717,836
63541.74,716,832
63541.74,717,836
63541.74,719,832
63541.74,720,832
63541.74,720,836
63541.74,722,832
63541.76,722,832
63541.76,722,836
63541.76,722,832
63541.76,720,832
63541.76,721,836
63541.76,721,832
63541.76,720,832
63541.76,720,836
63541.76,718,832
63541.76,719,832
63541.76,720,836
63541.76,720,832
63541.76,719,832
63541.76,717,836
63541.76,716,832
63541.76,716,832
63541.77,717,836
63541.77,719,832
63541.77,720,832
63541.77,721,836
63541.77,720,832
63541.77,717,832
63541.77,713,836
63541.77,707,832
63541.77,706,836
63541.77,704,832
63541.77,700,832
63541.77,697,836
63541.77,694,832
63541.77,692,832
63541.77,689,836
63541.77,689,832
63541.78,693,832
63541.78,696,836
63541.78,701,832
63541.78,702,832
63541.78,704,836
63541.78,705,832
63541.78,706,832
63541.78,706,836
63541.78,705,832
63541.78,704,832
63541.78,703,836
63541.78,701,832
63541.78,700,832
63541.78,699,836
63541.78,697,832
63541.78,695,832
63541.80,694,836
63541.80,692,832
63541.80,690,832
63541.80,690,836
63541.80,690,832
63541.80,691,832
63541.80,694,836
63541.80,696,832
63541.80,697,832
63541.80,695,836
63541.80,693,832
63541.80,692,836
63541.80,691,832
63541.80,690,832
63541.80,689,836
63541.80,691,832
63541.81,689,832
63541.81,689,836
63541.81,688,832
63541.81,686,832
63541.81,683,836
63541.81,681,832
63541.81,681,832
63541.81,680,836
63541.81,679,832
63541.81,679,832
63541.81,679,836
63541.81,678,832
63541.81,678,832
63541.81,678,836
63541.81,677,832
63541.81,677,832
63541.82,677,836
63541.82,675,832
63541.82,674,832
63541.82,673,836
63541.82,675,832
63541.82,676,832
63541.82,677,836
63541.82,676,832
63541.82,674,836
63541.82,673,832
63541.82,671,832
63541.82,672,836
63541.82,670,832
63541.82,670,832
63541.82,671,836
63541.82,670,832
63541.84,670,832
63541.84,670,836
63541.84,671,832
63541.84,671,832
63541.84,673,836
63541.84,673,832
63541.84,672,832
63541.84,671,836
63541.84,669,832
63541.84,666,832
63541.84,664,836
63541.84,664,832
63541.84,665,832
63541.84,667,836
63541.84,668,832
63541.84,670,832
63541.85,672,836
63541.85,671,832
63541.85,668,832
63541.85,667,836
63541.85,665,832
63541.85,663,832
63541.85,662,836
63541.85,662,832
63541.85,661,848
63541.85,661,820
63541.85,663,832
63541.85,664,836
63541.85,663,832
63541.85,663,832
63541.85,663,836
63541.85,663,832
63541.87,665,832
63541.87,664,836
63541.87,665,832
63541.87,662,832
63541.87,661,836
63541.87,660,832
63541.87,660,832
63541.87,662,836
63541.87,663,832
63541.87,663,832
63541.87,663,836
63541.87,663,832
63541.87,663,832
63541.87,662,836
63541.87,661,832
63541.87,661,832
63541.88,657,836
63541.88,654,832
63541.88,652,832
63541.88,649,836
63541.88,646,832
63541.88,646,832
63541.88,647,836
63541.88,647,832
63541.88,648,836
63541.88,651,832
63541.88,654,832
63541.88,655,836
63541.88,655,832
63541.88,658,832
63541.88,660,836
63541.88,661,832
63541.89,659,832
63541.89,656,836
63541.89,653,832
63541.89,651,832
63541.89,652,836
63541.89,650,832
63541.89,650,832
63541.89,650,836
63541.89,649,832
63541.89,647,832
63541.89,644,836
63541.89,643,832
63541.89,643,832
63541.89,644,836
63541.89,647,832
63541.89,647,832
63541.90,647,836
63541.90,648,832
63541.90,648,832
63541.90,647,836
63541.90,646,832
63541.90,648,832
63541.90,649,836
63541.90,650,832
63541.90,651,836
63541.90,651,832
63541.90,650,832
63541.90,650,836
63541.90,649,832
63541.90,646,832
63541.90,646,836
63541.90,646,832
63541.92,644,832
63541.92,644,836
63541.92,643,832
63541.92,644,832
63541.92,644,836
63541.92,643,832
63541.92,642,832
63541.92,639,836
63541.92,635,832
63541.92,635,832
63541.92,633,836
63541.92,633,832
63541.92,632,832
63541.92,630,836
63541.92,628,832
63541.92,626,832
63541.93,627,836
63541.93,627,832
63541.93,627,832
63541.93,628,836
63541.93,627,832
63541.93,627,832
63541.93,624,836
63541.93,622,832
63541.93,619,832
63541.93,618,836
63541.93,620,832
63541.93,621,836
63541.93,623,832
63541.93,625,832
63541.93,625,836
63541.93,624,832
63541.94,623,832
63541.94,622,836
63541.94,619,832
63541.94,618,832
63541.94,617,836
63541.94,617,832
63541.94,618,832
63541.94,621,836
63541.94,624,832
63541.94,625,832
63541.94,625,836
63541.94,625,832
63541.94,626,832
63541.94,626,836
63541.94,628,832
63541.94,629,832
63541.96,629,836
63541.96,629,832
63541.96,629,832
63541.96,627,836
63541.96,624,832
63541.96,621,832
63541.96,620,836
63541.96,619,832
63541.96,617,832
63541.96,616,836
63541.96,614,832
63541.96,613,836
63541.96,615,832
63541.96,613,832
63541.96,613,836
63541.96,614,832
63541.97,616,832
63541.97,616,836
63541.97,616,832
63541.97,614,832
63541.97,613,836
63541.97,614,832
63541.97,614,832
63541.97,613,836
63541.97,611,832
63541.97,609,832
63541.97,609,836
63541.97,609,832
63541.97,612,832
63541.97,617,836
63541.97,620,832
63541.97,621,832
63541.98,622,836
63541.98,623,832
63541.98,620,832
63541.98,620,836
63541.98,620,832
63541.98,619,832
63541.98,619,836
63541.98,618,832
63541.98,618,832
63541.98,616,836
63541.98,616,832
63541.98,617,836
63541.98,616,832
63541.98,615,832
63541.98,616,836
63541.98,615,832
63542.00,613,832
63542.00,612,836
63542.00,608,832
63542.00,606,832
63542.00,604,836
63542.00,605,832
63542.00,606,832
63542.00,605,836
63542.00,605,832
63542.00,607,832
63542.00,610,836
63542.00,612,832
63542.00,611,832
63542.00,612,836
63542.00,612,832
63542.00,612,832
63542.01,613,836
63542.01,612,832
63542.01,611,832
63542.01,611,836
63542.01,610,844
63542.01,609,820
63542.01,608,836
63542.01,610,832
63542.01,611,832
63542.01,614,836
63542.01,616,832
63542.01,616,836
63542.01,617,832
63542.01,614,832
63542.01,613,836
63542.01,612,832
63542.02,613,832
63542.02,614,836
63542.02,612,832
63542.02,611,832
63542.02,611,836
63542.02,611,832
63542.02,609,832
63542.02,608,836
63542.02,609,832
63542.02,610,832
63542.02,613,836
63542.02,614,832
63542.02,615,832
63542.02,615,836
63542.02,614,832
63542.02,614,832
63542.03,609,836
63542.03,605,832
63542.03,599,832
63542.03,595,836
63542.03,594,832
63542.03,592,832
63542.03,592,836
63542.03,590,832
63542.03,589,832
63542.03,589,836
63542.03,586,832
63542.03,583,836
63542.03,581,832
63542.03,580,832
63542.03,576,836
63542.03,573,832
63542.05,570,832
63542.05,567,836
63542.05,564,832
63542.05,559,832
63542.05,556,836
63542.05,553,832
63542.05,551,832
63542.05,552,836
63542.05,551,832
63542.05,549,832
63542.05,545,836
63542.05,541,832
63542.05,538,832
63542.05,531,836
63542.05,527,832
63542.05,520,832
63542.06,516,836
63542.06,512,832
63542.06,507,832
63542.06,504,836
63542.06,500,832
63542.06,498,832
63542.06,495,836
63542.06,493,832
63542.06,491,832
63542.06,487,836
63542.06,487,832
63542.06,485,836
63542.06,482,832
63542.06,480,832
63542.06,474,836
63542.06,470,832
63542.08,466,832
63542.08,463,836
63542.08,462,832
63542.08,457,832
63542.08,453,836
63542.08,450,832
63542.08,448,832
63542.08,442,836
63542.08,438,832
63542.08,438,832
63542.08,437,836
63542.08,438,832
63542.08,439,832
63542.08,437,836
63542.08,435,832
63542.08,432,832
63542.09,430,836
63542.09,427,832
63542.09,422,832
63542.09,418,836
63542.09,412,832
63542.09,407,832
63542.09,405,836
63542.09,403,832
63542.09,403,836
63542.09,401,832
63542.09,400,832
63542.09,398,836
63542.09,396,832
63542.09,396,832
63542.09,396,836
63542.09,397,832
63542.10,397,832
63542.10,396,836
63542.10,396,832
63542.10,391,832
63542.10,387,836
63542.10,381,832
63542.10,378,832
63542.10,377,836
63542.10,374,832
63542.10,371,832
63542.10,367,836
63542.10,366,832
63542.10,363,832
63542.10,362,836
63542.10,362,832
63542.10,362,832
63542.12,363,836
63542.12,365,832
63542.12,364,832
63542.12,360,836
63542.12,357,832
63542.12,356,832
63542.12,355,836
63542.12,352,832
63542.12,350,832
63542.12,346,836
63542.12,344,832
63542.12,345,836
63542.12,345,832
63542.12,347,832
63542.12,346,836
63542.12,347,832
63542.13,345,832
63542.13,345,836
63542.13,348,832
63542.13,347,832
63542.13,348,836
63542.13,346,832
63542.13,346,832
63542.13,346,836
63542.13,343,832
63542.13,343,832
63542.13,342,836
63542.13,344,832
63542.13,346,832
63542.13,347,836
63542.13,348,832
63542.13,349,832
63542.14,349,836
63542.14,348,832
63542.14,347,832
63542.14,348,836
63542.14,348,832
63542.14,347,832
63542.14,348,836
63542.14,348,832
63542.14,349,832
63542.14,350,836
63542.14,353,832
63542.14,353,836
63542.14,352,832
63542.14,353,832
63542.14,353,836
63542.14,353,832
63542.16,355,832
63542.16,355,836
63542.16,355,832
63542.16,354,832
63542.16,352,836
63542.16,350,832
63542.16,349,832
63542.16,351,836
63542.16,352,832
63542.16,355,832
63542.16,355,836
63542.16,354,832
63542.16,355,832
63542.16,356,836
63542.16,358,832
63542.16,360,832
63542.17,361,836
63542.17,362,832
63542.17,363,832
63542.17,363,836
63542.17,362,832
63542.17,364,832
63542.17,362,836
63542.17,362,832
63542.17,362,832
63542.17,364,836
63542.17,365,832
63542.17,366,836
63542.17,367,832
63542.17,366,832
63542.17,366,836
63542.17,366,832
63542.19,364,832
63542.19,364,836
63542.19,365,832
63542.19,366,832
63542.19,367,836
63542.19,370,832
63542.19,371,832
63542.19,371,836
63542.19,373,832
63542.19,374,832
63542.19,375,836
63542.19,374,832
63542.19,374,832
63542.19,374,836
63542.19,372,832
63542.19,371,832
63542.19,368,836
63542.19,369,832
63542.19,369,832
63542.19,370,836
63542.19,374,832
63542.19,374,832
63542.19,376,836
63542.19,377,832
63542.19,378,832
63542.19,376,836
63542.19,373,832
63542.19,373,848
63542.19,371,820
63542.19,369,832
63542.19,370,836
63542.19,370,832
63542.21,370,832
63542.21,371,836
63542.21,373,832
63542.21,373,832
63542.21,375,836
63542.21,375,832
63542.21,377,832
63542.21,376,836
63542.21,377,832
63542.21,377,832
63542.21,377,836
63542.21,376,832
63542.21,377,832
63542.21,378,836
63542.21,380,832
63542.21,379,832
63542.22,381,836
63542.22,381,832
63542.22,385,832
63542.22,387,836
63542.22,388,832
63542.22,390,832
63542.22,389,836
63542.22,390,832
63542.22,387,836
63542.22,389,832
63542.22,390,832
63542.22,388,836
63542.22,388,832
63542.22,387,832
63542.22,386,836
63542.22,385,832
63542.24,386,832
63542.24,387,836
63542.24,387,832
63542.24,388,832
63542.24,391,836
63542.24,391,832
63542.24,392,832
63542.24,393,836
63542.24,394,832
63542.24,391,832
63542.24,389,836
63542.24,387,832
63542.24,386,832
63542.24,385,836
63542.24,385,832
63542.24,387,832
63542.25,387,836
63542.25,388,832
63542.25,391,832
63542.25,394,836
63542.25,396,832
63542.25,398,832
63542.25,398,836
63542.25,399,832
63542.25,397,836
63542.25,395,832
63542.25,391,832
63542.25,388,836
63542.25,389,832
63542.25,388,832
63542.25,390,836
63542.25,391,832
63542.26,390,832
63542.26,391,836
63542.26,389,832
63542.26,387,832
63542.26,385,836
63542.26,385,832
63542.26,388,832
63542.26,388,836
63542.26,390,832
63542.26,390,832
63542.26,390,836
63542.26,392,832
63542.26,393,832
63542.26,393,836
63542.26,392,832
63542.26,389,832
63542.28,388,836
63542.28,385,832
63542.28,383,832
63542.28,382,836
63542.28,381,832
63542.28,383,832
63542.28,385,836
63542.28,391,832
63542.28,394,832
63542.28,397,836
63542.28,402,832
63542.28,404,836
63542.28,404,832
63542.28,406,832
63542.28,405,836
63542.28,404,832
63542.29,402,832
