Matlab Timestamp,Data 1,Data 2
63421.80406,516,832
63421.80406,516,836
63421.80406,515,832
63421.80406,515,832
63421.80406,515,836
63421.80406,516,832
63421.81329,516,832
63421.81329,516,836
63421.81329,517,832
63421.81329,518,832
63421.81329,517,836
63421.81329,517,832
63421.81329,517,832
63421.81329,515,836
63421.81329,514,832
63421.81329,515,832
63421.81329,515,836
63421.81329,514,832
63421.81329,514,832
63421.81329,514,836
63421.81329,514,832
63421.81329,515,832
63421.82639,515,836
63421.82639,516,832
63421.82639,515,832
63421.82639,516,836
63421.82639,516,832
63421.82639,516,832
63421.82639,516,836
63421.82639,515,832
63421.82639,515,832
63421.82639,515,836
63421.82639,515,832
63421.82639,517,836
63421.82639,518,832
63421.82639,518,832
63421.82639,518,836
63421.82639,518,832
63421.83878,517,832
63421.83878,518,836
63421.83878,517,832
63421.83878,517,832
63421.83878,516,836
63421.83878,515,832
63421.83878,516,832
63421.83878,516,836
63421.83878,517,832
63421.83878,516,832
63421.83878,516,836
63421.83878,516,832
63421.83878,517,832
63421.83878,517,836
63421.83878,518,832
63421.83878,519,832
63421.85527,520,836
63421.85527,521,832
63421.85527,521,832
63421.85527,521,836
63421.85527,522,832
63421.85527,521,832
63421.85527,520,836
63421.85527,519,832
63421.85527,518,836
63421.85527,518,832
63421.85527,518,832
63421.85527,519,836
63421.85527,518,832
63421.85527,518,832
63421.85527,516,836
63421.85527,516,832
63421.8689,515,832
63421.8689,516,836
63421.8689,515,832
63421.8689,514,832
63421.8689,513,836
63421.8689,513,832
63421.8689,512,832
63421.8689,510,836
63421.8689,510,832
63421.8689,510,832
63421.8689,511,836
63421.8689,511,832
63421.8689,511,832
63421.8689,511,836
63421.8689,510,832
63421.8689,511,832
63421.87923,511,836
63421.87923,511,832
63421.87923,512,832
63421.87923,511,836
63421.87923,513,832
63421.87923,514,832
63421.87923,516,836
63421.87923,517,832
63421.87923,518,832
63421.87923,520,836
63421.87923,521,832
63421.87923,522,836
63421.87923,522,832
63421.87923,522,832
63421.87923,523,836
63421.87923,523,832
63421.89194,523,832
63421.89194,524,836
63421.89194,525,832
63421.89194,525,832
63421.89194,524,836
63421.89194,522,832
63421.89194,521,832
63421.89194,521,836
63421.89194,520,832
63421.89194,521,832
63421.89194,521,836
63421.89194,522,832
63421.89194,523,832
63421.89194,524,836
63421.89194,523,832
63421.89194,522,832
63421.90869,522,836
63421.90869,521,832
63421.90869,520,832
63421.90869,519,836
63421.90869,518,832
63421.90869,517,832
63421.90869,517,836
63421.90869,516,832
63421.90869,515,836
63421.90869,515,832
63421.90869,514,832
63421.90869,514,836
63421.90869,515,832
63421.90869,516,832
63421.90869,518,836
63421.90869,518,832
63421.92064,518,832
63421.92064,517,836
63421.92064,517,832
63421.92064,516,832
63421.92064,515,836
63421.92064,515,832
63421.92064,514,832
63421.92064,514,836
63421.92064,513,832
63421.92064,514,832
63421.92064,514,836
63421.92064,514,832
63421.92064,512,832
63421.92064,511,836
63421.92064,510,832
63421.92064,510,832
63421.93311,510,836
63421.93311,511,832
63421.93311,511,832
63421.93311,511,836
63421.93311,512,832
63421.93311,511,832
63421.93311,511,836
63421.93311,511,832
63421.93311,510,832
63421.93311,510,836
63421.93311,510,832
63421.93311,511,836
63421.93311,511,832
63421.93311,512,832
63421.93311,512,836
63421.93311,512,832
63421.94958,513,832
63421.94958,512,836
63421.94958,512,832
63421.94958,512,832
63421.94958,511,836
63421.94958,509,832
63421.94958,509,832
63421.94958,510,836
63421.94958,511,832
63421.94958,512,832
63421.94958,512,836
63421.94958,513,832
63421.94958,514,832
63421.94958,514,836
63421.94958,515,832
63421.94958,516,832
63421.961,516,836
63421.961,516,832
63421.961,516,832
63421.961,516,836
63421.961,515,832
63421.961,514,832
63421.961,514,836
63421.961,514,832
63421.961,513,832
63421.961,513,836
63421.961,513,832
63421.961,515,836
63421.961,517,832
63421.961,518,832
63421.961,519,836
63421.961,521,832
63421.9737,522,832
63421.9737,522,836
63421.9737,522,832
63421.9737,521,832
63421.9737,521,836
63421.9737,518,832
63421.9737,517,832
63421.9737,515,836
63421.9737,514,832
63421.9737,514,832
63421.9737,513,836
63421.9737,513,832
63421.9737,513,832
63421.9737,514,836
63421.9737,515,832
63421.9737,515,832
63421.98646,516,836
63421.98646,516,832
63421.98646,516,832
63421.98646,516,836
63421.98646,517,832
63421.98646,516,832
63421.98646,516,836
63421.98646,515,832
63421.98646,514,832
63421.98646,513,836
63421.98646,512,832
63421.98646,510,836
63421.98646,508,832
63421.98646,506,832
63421.98646,506,836
63421.98646,505,832
63422.00286,505,832
63422.00286,505,836
63422.00286,507,832
63422.00286,509,832
63422.00286,510,836
63422.00286,511,832
63422.00286,513,832
63422.00286,516,836
63422.00286,516,832
63422.00286,517,832
63422.00286,518,836
63422.00286,518,832
63422.00286,518,832
63422.00286,519,836
63422.00286,519,832
63422.00286,518,832
63422.01429,518,836
63422.01429,519,832
63422.01429,518,832
63422.01429,519,836
63422.01429,519,832
63422.01429,519,832
63422.01429,519,836
63422.01429,519,832
63422.01429,520,832
63422.01429,519,836
63422.01429,520,832
63422.01429,520,836
63422.01429,520,832
63422.01429,520,832
63422.01429,520,836
63422.01429,520,832
63422.02696,519,832
63422.02696,519,836
63422.02696,517,832
63422.02696,516,832
63422.02696,516,836
63422.02696,515,832
63422.02696,514,832
63422.02696,514,836
63422.02696,515,832
63422.02696,516,832
63422.02696,517,836
63422.02696,517,832
63422.02696,518,832
63422.02696,518,836
63422.02696,517,844
63422.02696,517,820
63422.0433,516,836
63422.0433,515,832
63422.0433,514,832
63422.0433,514,836
63422.0433,514,832
63422.0433,514,832
63422.0433,514,836
63422.0433,514,832
63422.0433,514,832
63422.0433,512,836
63422.0433,511,832
63422.0433,511,836
63422.0433,512,832
63422.0433,513,832
63422.0433,513,836
63422.0433,514,832
63422.05599,514,832
63422.05599,513,836
63422.05599,513,832
63422.05599,513,832
63422.05599,513,836
63422.05599,513,832
63422.05599,512,832
63422.05599,513,836
63422.05599,513,832
63422.05599,514,832
63422.05599,513,836
63422.05599,512,832
63422.05599,512,832
63422.05599,513,836
63422.05599,512,832
63422.05599,512,832
63422.06718,512,836
63422.06718,512,832
63422.06718,512,832
63422.06718,512,836
63422.06718,512,832
63422.06718,513,832
63422.06718,514,836
63422.06718,515,832
63422.06718,517,832
63422.06718,518,836
63422.06718,519,832
63422.06718,520,836
63422.06718,520,832
63422.06718,521,832
63422.06718,521,836
63422.06718,520,832
63422.07981,518,832
63422.07981,516,836
63422.07981,516,832
63422.07981,517,832
63422.07981,518,836
63422.07981,518,832
63422.07981,518,832
63422.07981,518,836
63422.07981,518,832
63422.07981,519,832
63422.07981,517,836
63422.07981,517,832
63422.07981,516,832
63422.07981,515,836
63422.07981,515,832
63422.07981,514,832
63422.09627,513,836
63422.09627,512,832
63422.09627,512,832
63422.09627,512,836
63422.09627,511,832
63422.09627,511,832
63422.09627,511,836
63422.09627,511,832
63422.09627,510,836
63422.09627,510,832
63422.09627,510,832
63422.09627,511,836
63422.09627,512,832
63422.09627,513,832
63422.09627,513,836
63422.09627,512,832
63422.10889,513,832
63422.10889,514,836
63422.10889,513,832
63422.10889,514,832
63422.10889,514,836
63422.10889,514,832
63422.10889,513,832
63422.10889,513,836
63422.10889,514,832
63422.10889,515,832
63422.10889,516,836
63422.10889,516,832
63422.10889,517,832
63422.10889,517,836
63422.10889,517,832
63422.10889,518,832
63422.12162,519,836
63422.12162,520,832
63422.12162,522,832
63422.12162,524,836
63422.12162,525,832
63422.12162,526,832
63422.12162,526,836
63422.12162,526,832
63422.12162,525,832
63422.12162,524,836
63422.12162,524,832
63422.12162,522,836
63422.12162,522,832
63422.12162,522,832
63422.12162,522,836
63422.12162,521,832
63422.13312,522,832
63422.13312,522,836
63422.13312,522,832
63422.13312,522,832
63422.13312,522,836
63422.13312,523,832
63422.13312,522,832
63422.13312,520,836
63422.13312,519,832
63422.13312,519,832
63422.13312,518,836
63422.13312,518,832
63422.13312,519,832
63422.13312,519,836
63422.13312,520,832
63422.13312,520,832
63422.15003,520,836
63422.15003,519,832
63422.15003,519,832
63422.15003,519,836
63422.15003,518,832
63422.15003,517,832
63422.15003,517,836
63422.15003,518,832
63422.15003,519,832
63422.15003,519,836
63422.15003,519,832
63422.15003,519,836
63422.15003,518,832
63422.15003,519,832
63422.15003,519,836
63422.15003,519,832
63422.16211,519,832
63422.16211,519,836
63422.16211,517,832
63422.16211,516,832
63422.16211,514,836
63422.16211,512,832
63422.16211,511,832
63422.16211,510,836
63422.16211,509,832
63422.16211,510,832
63422.16211,512,836
63422.16211,512,832
63422.16211,514,832
63422.16211,515,836
63422.16211,516,832
63422.16211,517,832
63422.1748,517,836
63422.1748,517,832
63422.1748,518,832
63422.1748,519,836
63422.1748,519,832
63422.1748,520,832
63422.1748,518,836
63422.1748,518,832
63422.1748,517,832
63422.1748,517,836
63422.1748,516,832
63422.1748,515,836
63422.1748,515,832
63422.1748,516,832
63422.1748,514,836
63422.1748,515,832
63422.18691,513,832
63422.18691,511,836
63422.18691,509,832
63422.18691,508,832
63422.18691,506,836
63422.18691,505,832
63422.18691,505,832
63422.18691,504,836
63422.18691,505,832
63422.18691,504,832
63422.18691,504,836
63422.18691,504,832
63422.18691,504,832
63422.18691,505,836
63422.18691,505,832
63422.18691,504,832
63422.20245,503,836
63422.20245,504,832
63422.20245,504,832
63422.20245,505,836
63422.20245,504,832
63422.20245,504,832
63422.20245,503,836
63422.20245,503,832
63422.20245,504,832
63422.20245,504,836
63422.20245,504,832
63422.20245,505,836
63422.20245,506,832
63422.20245,507,832
63422.20245,508,836
63422.20245,509,832
63422.21506,511,832
63422.21506,513,836
63422.21506,516,832
63422.21506,518,832
63422.21506,519,836
63422.21506,520,832
63422.21506,522,832
63422.21506,525,836
63422.21506,528,832
63422.21506,531,832
63422.21506,533,836
63422.21506,535,832
63422.21506,536,832
63422.21506,539,836
63422.21506,542,832
63422.21506,543,832
63422.22767,546,836
63422.22767,549,832
63422.22767,551,832
63422.22767,554,836
63422.22767,557,832
63422.22767,560,832
63422.22767,563,836
63422.22767,566,832
63422.22767,569,832
63422.22767,572,836
63422.22767,576,832
63422.22767,581,836
63422.22767,584,832
63422.22767,588,832
63422.22767,590,836
63422.22767,591,832
63422.24032,592,832
63422.24032,591,836
63422.24032,590,832
63422.24032,589,832
63422.24032,587,836
63422.24032,586,832
63422.24032,587,832
63422.24032,589,836
63422.24032,591,832
63422.24032,592,832
63422.24032,593,836
63422.24032,594,832
63422.24032,597,832
63422.24032,600,836
63422.24032,604,832
63422.24032,609,832
63422.25238,614,836
63422.25238,618,832
63422.25238,623,832
63422.25238,629,836
63422.25238,633,832
63422.25238,636,832
63422.25238,639,836
63422.25238,642,832
63422.25238,643,836
63422.25238,645,832
63422.25238,647,832
63422.25238,648,836
63422.25238,649,832
63422.25238,651,832
63422.25238,654,836
63422.25238,655,832
63422.26817,656,832
63422.26817,658,836
63422.26817,660,832
63422.26817,661,832
63422.26817,662,836
63422.26817,664,832
63422.26817,666,832
63422.26817,667,836
63422.26817,668,832
63422.26817,669,832
63422.26817,670,836
63422.26817,670,832
63422.26817,672,832
63422.26817,673,836
63422.26817,675,832
63422.26817,675,832
63422.2808,676,836
63422.2808,677,832
63422.2808,678,832
63422.2808,679,836
63422.2808,681,832
63422.2808,683,832
63422.2808,685,836
63422.2808,688,832
63422.2808,690,832
63422.2808,693,836
63422.2808,694,832
63422.2808,696,836
63422.2808,696,832
63422.2808,697,832
63422.2808,698,836
63422.2808,699,832
63422.29346,699,832
63422.29346,698,836
63422.29346,699,832
63422.29346,700,832
63422.29346,700,836
63422.29346,700,832
63422.29346,699,832
63422.29346,698,836
63422.29346,698,832
63422.29346,697,832
63422.29346,697,836
63422.29346,699,832
63422.29346,700,832
63422.29346,701,836
63422.29346,703,832
63422.29346,705,832
63422.3062,707,836
63422.3062,709,832
63422.3062,710,832
63422.3062,710,836
63422.3062,710,832
63422.3062,711,832
63422.3062,712,836
63422.3062,713,832
63422.3062,713,836
63422.3062,712,832
63422.3062,712,832
63422.3062,712,836
63422.3062,713,832
63422.3062,712,832
63422.3062,712,836
63422.3062,711,832
63422.32139,711,832
63422.32139,710,836
63422.32139,709,832
63422.32139,709,832
63422.32139,709,836
63422.32139,709,832
63422.32139,709,832
63422.32139,708,836
63422.32139,708,832
63422.32139,710,832
63422.32139,713,836
63422.32139,715,832
63422.32139,718,832
63422.32139,721,836
63422.32139,723,832
63422.32139,725,832
63422.33394,727,836
63422.33394,728,832
63422.33394,728,832
63422.33394,729,836
63422.33394,728,832
63422.33394,728,832
63422.33394,729,836
63422.33394,728,832
63422.33394,726,832
63422.33394,726,836
63422.33394,726,832
63422.33394,725,836
63422.33394,725,832
63422.33394,724,832
63422.33394,724,836
63422.33394,725,832
63422.34654,725,832
63422.34654,724,836
63422.34654,724,832
63422.34654,722,832
63422.34654,719,836
63422.34654,715,832
63422.34654,712,832
63422.34654,711,836
63422.34654,712,832
63422.34654,712,832
63422.34654,712,836
63422.34654,713,832
63422.34654,714,832
63422.34654,715,836
63422.34654,717,832
63422.34654,719,832
63422.35933,721,836
63422.35933,721,832
63422.35933,723,832
63422.35933,723,836
63422.35933,722,832
63422.35933,722,832
63422.35933,722,836
63422.35933,723,832
63422.35933,724,832
63422.35933,725,836
63422.35933,726,832
63422.35933,726,836
63422.35933,726,832
63422.35933,724,832
63422.35933,723,836
63422.35933,722,832
63422.37451,721,832
63422.37451,720,836
63422.37451,720,832
63422.37451,721,832
63422.37451,720,836
63422.37451,719,832
63422.37451,716,832
63422.37451,714,836
63422.37451,712,832
63422.37451,711,832
63422.37451,709,836
63422.37451,708,832
63422.37451,707,832
63422.37451,707,836
63422.37451,708,832
63422.37451,706,832
63422.38708,706,836
63422.38708,705,844
63422.38708,703,820
63422.38708,701,836
63422.38708,701,832
63422.38708,700,832
63422.38708,701,836
63422.38708,701,832
63422.38708,701,832
63422.38708,700,836
63422.38708,700,832
63422.38708,700,836
63422.38708,700,832
63422.38708,700,832
63422.38708,701,836
63422.38708,700,832
63422.40115,699,832
63422.40115,699,836
63422.40115,699,832
63422.40115,701,832
63422.40115,702,836
63422.40115,705,832
63422.40115,706,832
63422.40115,708,836
63422.40115,709,832
63422.40115,709,832
63422.40115,709,836
63422.40115,708,832
63422.40115,707,832
63422.40115,705,836
63422.40115,703,832
63422.40115,701,832
63422.41626,699,836
63422.41626,695,832
63422.41626,693,832
63422.41626,690,836
63422.41626,688,832
63422.41626,686,832
63422.41626,685,836
63422.41626,684,832
63422.41626,683,832
63422.41626,682,836
63422.41626,682,832
63422.41626,682,836
63422.41626,683,832
63422.41626,683,832
63422.41626,683,836
63422.41626,683,832
63422.42871,682,832
63422.42871,681,836
63422.42871,680,832
63422.42871,677,832
63422.42871,674,836
63422.42871,672,832
63422.42871,673,832
63422.42871,672,836
63422.42871,671,832
63422.42871,671,832
63422.42871,671,836
63422.42871,673,832
63422.42871,674,832
63422.42871,675,836
63422.42871,675,832
63422.42871,675,832
63422.44127,673,836
63422.44127,671,832
63422.44127,669,832
63422.44127,668,836
63422.44127,667,832
63422.44127,664,832
63422.44127,662,836
63422.44127,661,832
63422.44127,658,832
63422.44127,657,836
63422.44127,656,832
63422.44127,656,836
63422.44127,656,832
63422.44127,657,832
63422.44127,657,836
63422.44127,659,832
63422.45271,661,832
63422.45271,664,836
63422.45271,666,832
63422.45271,665,832
63422.45271,665,836
63422.45271,663,832
63422.45271,662,832
63422.45271,661,836
63422.45271,661,832
63422.45271,661,832
63422.45271,661,836
63422.45271,660,832
63422.45271,659,832
63422.45271,658,836
63422.45271,658,832
63422.45271,658,832
63422.46922,658,836
63422.46922,658,832
63422.46922,658,832
63422.46922,659,836
63422.46922,660,832
63422.46922,660,832
63422.46922,659,836
63422.46922,658,832
63422.46922,657,836
63422.46922,656,832
63422.46922,655,832
63422.46922,655,836
63422.46922,656,832
63422.46922,656,832
63422.46922,655,836
63422.46922,654,832
63422.48196,651,832
63422.48196,649,836
63422.48196,649,832
63422.48196,649,832
63422.48196,649,836
63422.48196,650,832
63422.48196,651,832
63422.48196,652,836
63422.48196,651,832
63422.48196,652,832
63422.48196,653,836
63422.48196,652,832
63422.48196,651,832
63422.48196,650,836
63422.48196,649,832
63422.48196,648,832
63422.49348,648,836
63422.49348,647,832
63422.49348,645,832
63422.49348,643,836
63422.49348,642,832
63422.49348,640,832
63422.49348,639,836
63422.49348,638,832
63422.49348,638,832
63422.49348,639,836
63422.49348,638,832
63422.49348,638,836
63422.49348,640,832
63422.49348,640,832
63422.49348,640,836
63422.49348,640,832
63422.50997,640,832
63422.50997,641,836
63422.50997,642,832
63422.50997,643,832
63422.50997,643,836
63422.50997,642,832
63422.50997,641,832
63422.50997,640,836
63422.50997,639,832
63422.50997,638,832
63422.50997,636,836
63422.50997,636,832
63422.50997,635,832
63422.50997,634,836
63422.50997,633,832
63422.50997,633,832
63422.52273,633,836
63422.52273,634,832
63422.52273,635,832
63422.52273,636,836
63422.52273,636,832
63422.52273,636,832
63422.52273,636,836
63422.52273,635,832
63422.52273,634,836
63422.52273,634,832
63422.52273,633,832
63422.52273,632,836
63422.52273,632,832
63422.52273,633,832
63422.52273,633,836
63422.52273,633,832
63422.53516,633,832
63422.53516,635,836
63422.53516,635,832
63422.53516,637,832
63422.53516,637,836
63422.53516,637,832
63422.53516,637,832
63422.53516,636,836
63422.53516,635,832
63422.53516,634,832
63422.53516,635,836
63422.53516,634,832
63422.53516,634,832
63422.53516,634,836
63422.53516,635,832
63422.53516,635,832
63422.54664,635,836
63422.54664,633,832
63422.54664,631,832
63422.54664,630,836
63422.54664,628,832
63422.54664,625,832
63422.54664,625,836
63422.54664,625,832
63422.54664,625,832
63422.54664,624,836
63422.54664,623,832
63422.54664,623,836
63422.54664,622,832
63422.54664,622,832
63422.54664,622,836
63422.54664,623,832
63422.56321,623,832
63422.56321,625,836
63422.56321,627,832
63422.56321,629,832
63422.56321,631,836
63422.56321,633,832
63422.56321,634,832
63422.56321,635,836
63422.56321,636,832
63422.56321,636,832
63422.56321,636,836
63422.56321,634,832
63422.56321,632,832
63422.56321,630,836
63422.56321,627,832
63422.56321,622,832
63422.57583,618,836
63422.57583,614,832
63422.57583,611,832
63422.57583,607,836
63422.57583,604,832
63422.57583,600,832
63422.57583,596,836
63422.57583,592,832
63422.57583,587,848
63422.57583,584,820
63422.57583,580,832
63422.57583,577,836
63422.57583,575,832
63422.57583,573,832
63422.57583,570,836
63422.57583,568,832
63422.58852,565,832
63422.58852,562,836
63422.58852,559,832
63422.58852,554,832
63422.58852,548,836
63422.58852,544,832
63422.58852,540,832
63422.58852,536,836
63422.58852,530,832
63422.58852,526,832
63422.58852,522,836
63422.58852,518,832
63422.58852,515,832
63422.58852,511,836
63422.58852,507,832
63422.58852,505,832
63422.60499,501,836
63422.60499,497,832
63422.60499,493,832
63422.60499,489,836
63422.60499,485,832
63422.60499,480,832
63422.60499,475,836
63422.60499,470,832
63422.60499,464,836
63422.60499,459,832
63422.60499,455,832
63422.60499,450,836
63422.60499,447,832
63422.60499,444,832
63422.60499,441,836
63422.60499,438,832
63422.61663,436,832
63422.61663,433,836
63422.61663,431,832
63422.61663,428,832
63422.61663,425,836
63422.61663,422,832
63422.61663,420,832
63422.61663,417,836
63422.61663,415,832
63422.61663,412,832
63422.61663,409,836
63422.61663,408,832
63422.61663,406,832
63422.61663,403,836
63422.61663,400,832
63422.61663,397,832
63422.62926,394,836
63422.62926,392,832
63422.62926,388,832
63422.62926,386,836
63422.62926,384,832
63422.62926,381,832
63422.62926,379,836
63422.62926,377,832
63422.62926,376,832
63422.62926,374,836
63422.62926,372,832
63422.62926,372,836
63422.62926,371,832
63422.62926,369,832
63422.62926,368,836
63422.62926,367,832
63422.6406,365,832
63422.6406,364,836
63422.6406,362,832
63422.6406,361,832
63422.6406,360,836
63422.6406,359,832
63422.6406,358,832
63422.6406,358,836
63422.6406,357,832
63422.6406,356,832
63422.6406,355,836
63422.6406,354,832
63422.6406,353,832
63422.6406,352,836
63422.6406,350,832
63422.6406,348,832
63422.65329,347,836
63422.65329,346,832
63422.65329,345,832
63422.65329,345,836
63422.65329,345,832
63422.65329,345,832
63422.65329,345,836
63422.65329,345,832
63422.65329,345,836
63422.65329,345,832
63422.65329,344,832
63422.65329,343,836
63422.65329,343,832
63422.65329,342,832
63422.65329,343,836
63422.65329,343,832
63422.66984,343,832
63422.66984,343,836
63422.66984,344,832
63422.66984,346,832
63422.66984,348,836
63422.66984,348,832
63422.66984,349,832
63422.66984,349,836
63422.66984,349,832
63422.66984,349,832
63422.66984,349,836
63422.66984,348,832
63422.66984,349,832
63422.66984,350,836
63422.66984,350,832
63422.66984,350,832
63422.68271,350,836
63422.68271,350,832
63422.68271,349,832
63422.68271,350,836
63422.68271,351,832
63422.68271,352,832
63422.68271,354,836
63422.68271,356,832
63422.68271,358,836
63422.68271,360,832
63422.68271,360,832
63422.68271,360,836
63422.68271,361,832
63422.68271,362,832
63422.68271,362,836
63422.68271,362,832
63422.69419,363,832
63422.69419,363,836
63422.69419,363,832
63422.69419,363,832
63422.69419,361,836
63422.69419,361,832
63422.69419,360,832
63422.69419,360,836
63422.69419,359,832
63422.69419,359,832
63422.69419,358,836
63422.69419,357,832
63422.69419,356,832
63422.69419,356,836
63422.69419,356,832
63422.69419,357,832
63422.70671,359,836
63422.70671,361,832
63422.70671,362,832
63422.70671,363,836
63422.70671,365,832
63422.70671,367,832
63422.70671,368,836
63422.70671,369,832
63422.70671,369,836
63422.70671,369,832
63422.70671,369,832
63422.70671,369,836
63422.70671,370,832
63422.70671,370,832
63422.70671,371,836
63422.70671,373,832
63422.72234,374,832
63422.72234,375,836
63422.72234,375,832
63422.72234,375,832
63422.72234,375,836
63422.72234,375,832
63422.72234,375,832
63422.72234,375,836
63422.72234,374,832
63422.72234,373,832
63422.72234,372,836
63422.72234,372,832
63422.72234,372,832
63422.72234,371,836
63422.72234,372,832
63422.72234,372,832
63422.73575,372,836
63422.73575,373,832
63422.73575,374,832
63422.73575,374,836
63422.73575,374,844
63422.73575,374,820
63422.73575,374,836
63422.73575,374,832
63422.73575,374,832
63422.73575,373,836
63422.73575,371,832
63422.73575,370,836
63422.73575,368,832
63422.73575,367,832
63422.73575,366,836
63422.73575,365,832
63422.74714,365,832
63422.74714,366,836
63422.74714,366,832
63422.74714,367,832
63422.74714,367,836
63422.74714,369,832
63422.74714,369,832
63422.74714,370,836
63422.74714,370,832
63422.74714,372,832
63422.74714,373,836
63422.74714,374,832
63422.74714,375,832
63422.74714,375,836
63422.74714,375,832
63422.74714,375,832
63422.75991,375,836
63422.75991,375,832
63422.75991,376,832
63422.75991,377,836
63422.75991,377,832
63422.75991,378,832
63422.75991,378,836
63422.75991,377,832
63422.75991,378,832
63422.75991,379,836
63422.75991,380,832
63422.75991,381,836
63422.75991,382,832
63422.75991,382,832
63422.75991,381,836
63422.75991,380,832
63422.77246,379,832
63422.77246,379,836
63422.77246,380,832
63422.77246,379,832
63422.77246,379,836
63422.77246,379,832
63422.77246,379,832
63422.77246,379,836
63422.77246,379,832
63422.77246,378,832
63422.77246,378,836
63422.77246,378,832
63422.77246,378,832
63422.77246,378,836
63422.77246,379,832
63422.77246,380,832
63422.78894,380,836
63422.78894,381,832
63422.78894,381,832
63422.78894,381,836
63422.78894,381,832
63422.78894,382,832
63422.78894,383,836
63422.78894,384,832
63422.78894,386,832
63422.78894,386,836
63422.78894,387,832
63422.78894,388,836
63422.78894,389,832
63422.78894,390,832
63422.78894,390,836
63422.78894,389,832
63422.80172,389,832
63422.80172,389,836
63422.80172,387,832
63422.80172,387,832
63422.80172,387,836
63422.80172,388,832
63422.80172,388,832
63422.80172,389,836
63422.80172,389,832
63422.80172,390,832
63422.80172,389,836
63422.80172,390,832
63422.80172,390,832
63422.80172,390,836
63422.80172,389,832
63422.80172,389,832
63422.81322,389,836
63422.81322,390,832
63422.81322,389,832
63422.81322,390,836
63422.81322,391,832
63422.81322,391,832
63422.81322,392,836
63422.81322,393,832
63422.81322,393,836
63422.81322,394,832
63422.81322,395,832
63422.81322,397,836
63422.81322,397,832
63422.81322,397,832
63422.81322,397,836
63422.81322,397,832
63422.83307,397,832
63422.83307,397,836
63422.83307,398,832
63422.83307,399,832
63422.83307,399,836
63422.83307,401,832
63422.83307,402,832
63422.83307,402,836
63422.83307,402,832
63422.83307,401,832
63422.83307,400,836
63422.83307,400,832
63422.83307,401,832
63422.83307,401,836
63422.83307,401,832
63422.83307,402,832
63422.84336,402,836
63422.84336,402,832
63422.84336,402,832
63422.84336,403,836
63422.84336,403,832
63422.84336,404,832
63422.84336,406,836
63422.84336,407,832
63422.84336,407,832
63422.84336,407,836
63422.84336,408,832
63422.84336,408,836
63422.84336,409,832
63422.84336,409,832
63422.84336,410,836
63422.84336,410,832
63422.85413,409,832
63422.85413,408,836
63422.85413,408,832
63422.85413,407,832
63422.85413,407,836
63422.85413,408,832
63422.85413,409,832
63422.85413,408,836
63422.85413,409,832
63422.85413,409,832
63422.85413,408,836
63422.85413,408,832
63422.85413,407,832
63422.85413,407,836
63422.85413,407,832
63422.85413,407,832
63422.86687,407,836
63422.86687,407,832
63422.86687,407,832
63422.86687,407,836
63422.86687,408,832
63422.86687,408,832
63422.86687,410,836
63422.86687,411,832
63422.86687,412,836
63422.86687,413,832
63422.86687,412,832
63422.86687,411,836
63422.86687,410,832
63422.86687,408,832
63422.86687,406,836
63422.86687,404,832
63422.88331,402,832
63422.88331,402,836
63422.88331,401,832
63422.88331,402,832
63422.88331,403,836
63422.88331,405,832
63422.88331,407,832
