timestamp,data1,data2
66591.676538,176,836
66591.676538,174,832
66591.676538,171,832
66591.676538,169,836
66591.676538,167,832
66591.689241,164,832
66591.689241,162,836
66591.689241,160,832
66591.689241,158,832
66591.689241,156,836
66591.689241,153,832
66591.689241,151,832
66591.689241,148,836
66591.689241,146,832
66591.689241,145,832
66591.689241,143,836
66591.689241,140,832
66591.689241,137,832
66591.689241,135,836
66591.689241,132,832
66591.689241,130,832
66591.704619,128,836
66591.704619,126,832
66591.704619,125,832
66591.704619,122,836
66591.704619,121,832
66591.704619,119,832
66591.704619,118,836
66591.704619,116,832
66591.704619,115,836
66591.704619,113,832
66591.704619,112,832
66591.704619,111,836
66591.704619,109,832
66591.704619,107,832
66591.704619,105,836
66591.704619,104,832
66591.72199199999,102,832
66591.72199199999,100,836
66591.72199199999,98,832
66591.72199199999,96,836
66591.72199199999,93,832
66591.72199199999,91,832
66591.72199199999,90,832
66591.72199199999,88,836
66591.72199199999,86,832
66591.72199199999,85,840
66591.72199199999,83,832
66591.72199199999,82,832
66591.72199199999,80,832
66591.72199199999,79,832
66591.72199199999,78,832
66591.72199199999,77,832
66591.72199199999,75,836
66591.72199199999,74,832
66591.72199199999,72,832
66591.734556,71,836
66591.734556,70,836
66591.734556,68,828
66591.734556,67,836
66591.734556,67,832
66591.734556,66,836
66591.734556,65,840
66591.734556,64,832
66591.734556,63,832
66591.734556,62,832
66591.734556,61,828
66591.734556,61,836
66591.734556,60,832
66591.734556,60,832
66591.734556,60,836
66591.734556,60,832
66591.734556,59,832
66591.734556,57,840
66591.74984399999,56,828
66591.74984399999,56,832
66591.74984399999,56,836
66591.74984399999,57,832
66591.74984399999,56,840
66591.74984399999,55,828
66591.74984399999,55,832
66591.74984399999,55,832
66591.74984399999,55,836
66591.74984399999,55,832
66591.74984399999,54,832
66591.74984399999,54,836
66591.74984399999,53,832
66591.74984399999,53,832
66591.74984399999,53,836
66591.74984399999,53,836
66591.74984399999,53,828
66591.74984399999,54,836
66591.766247,53,832
66591.766247,54,832
66591.766247,54,840
66591.766247,53,828
66591.766247,54,836
66591.766247,53,832
66591.766247,54,832
66591.766247,54,836
66591.766247,54,832
66591.766247,55,832
66591.766247,55,836
66591.766247,55,832
66591.766247,55,832
66591.766247,56,840
66591.766247,56,828
66591.766247,56,832
66591.766247,55,836
66591.766247,55,832
66591.782708,54,840
66591.782708,55,828
66591.782708,56,832
66591.782708,57,832
66591.782708,57,836
66591.782708,58,832
66591.782708,59,832
66591.782708,59,836
66591.782708,59,832
66591.782708,59,832
66591.782708,60,836
66591.782708,61,836
66591.782708,62,828
66591.782708,63,836
66591.782708,64,832
66591.782708,65,832
66591.782708,65,844
66591.782708,66,824
66591.782708,67,836
66591.795296,68,832
66591.795296,68,832
66591.795296,69,836
66591.795296,70,832
66591.795296,71,832
66591.795296,72,836
66591.795296,73,832
66591.795296,74,832
66591.795296,75,840
66591.795296,75,828
66591.795296,77,832
66591.795296,78,836
66591.795296,80,832
66591.795296,81,836
66591.795296,83,836
66591.795296,84,832
66591.795296,85,832
66591.795296,86,832
66591.808037,88,832
66591.808037,89,832
66591.808037,90,836
66591.808037,92,832
66591.808037,92,832
66591.808037,93,836
66591.808037,95,836
66591.808037,96,828
66591.808037,97,836
66591.808037,99,832
66591.808037,100,832
66591.808037,100,836
66591.808037,102,832
66591.808037,104,836
66591.808037,105,832
66591.808037,106,832
66591.808037,107,836
66591.824366,108,832
66591.824366,109,832
66591.824366,110,836
66591.824366,111,832
66591.824366,112,832
66591.824366,112,836
66591.824366,114,832
66591.824366,115,832
66591.824366,116,836
66591.824366,117,832
66591.824366,117,832
66591.824366,118,836
66591.824366,119,832
66591.824366,120,832
66591.824366,122,836
66591.824366,123,832
66591.837233,124,832
66591.837233,125,836
66591.837233,125,832
66591.837233,126,832
66591.837233,127,836
66591.837233,128,832
66591.837233,128,832
66591.837233,129,836
66591.837233,131,832
66591.837233,131,836
66591.837233,133,832
66591.837233,134,832
66591.837233,136,836
66591.837233,137,832
66591.837233,139,832
66591.837233,140,836
66591.848697,140,832
66591.848697,140,832
66591.848697,140,836
66591.848697,141,832
66591.848697,141,832
66591.848697,140,836
66591.848697,139,832
66591.848697,139,832
66591.848697,138,836
66591.848697,137,832
66591.848697,137,832
66591.848697,138,836
66591.848697,138,832
66591.848697,137,832
66591.848697,137,836
66591.848697,137,832
66591.86543,137,832
66591.86543,138,836
66591.86543,138,832
66591.86543,138,832
66591.86543,139,836
66591.86543,139,832
66591.86543,139,832
66591.86543,140,836
66591.86543,141,832
66591.86543,141,836
66591.86543,142,832
66591.86543,142,832
66591.86543,144,836
66591.86543,144,832
66591.86543,145,832
66591.86543,146,840
66591.876892,147,828
66591.876892,148,832
66591.876892,149,836
66591.876892,149,832
66591.876892,150,832
66591.876892,151,836
66591.876892,152,832
66591.876892,152,832
66591.876892,153,836
66591.876892,153,832
66591.876892,153,832
66591.876892,153,836
66591.876892,154,832
66591.876892,155,832
66591.876892,155,836
66591.876892,156,832
66591.889548,157,832
66591.889548,157,836
66591.889548,158,832
66591.889548,158,832
66591.889548,159,836
66591.889548,159,832
66591.889548,160,832
66591.889548,161,836
66591.889548,162,832
66591.889548,163,832
66591.889548,164,836
66591.889548,165,832
66591.889548,166,836
66591.889548,167,832
66591.889548,168,832
66591.889548,168,836
66591.902173,169,832
66591.902173,171,832
66591.902173,172,836
66591.902173,173,832
66591.902173,174,832
66591.902173,175,836
66591.902173,176,832
66591.902173,177,832
66591.902173,179,836
66591.902173,180,832
66591.902173,181,832
66591.902173,182,836
66591.902173,183,832
66591.902173,185,832
66591.902173,186,836
66591.902173,187,832
66591.918677,189,832
66591.918677,189,836
66591.918677,191,832
66591.918677,192,832
66591.918677,192,836
66591.918677,194,832
66591.918677,195,832
66591.918677,196,836
66591.918677,198,832
66591.918677,198,832
66591.918677,200,836
66591.918677,201,832
66591.918677,202,836
66591.918677,203,832
66591.918677,203,832
66591.918677,204,836
66591.931375,205,832
66591.931375,206,832
66591.931375,206,836
66591.931375,206,832
66591.931375,207,832
66591.931375,206,836
66591.931375,207,832
66591.931375,208,832
66591.931375,208,836
66591.931375,209,832
66591.931375,209,832
66591.931375,209,836
66591.931375,209,832
66591.931375,210,832
66591.931375,210,836
66591.931375,210,832
66591.942732,209,832
66591.942732,209,836
66591.942732,210,832
66591.942732,210,832
66591.942732,210,836
66591.942732,211,832
66591.942732,211,832
66591.942732,211,836
66591.942732,213,832
66591.942732,216,836
66591.942732,217,832
66591.942732,217,832
66591.942732,218,836
66591.942732,219,832
66591.942732,219,832
66591.942732,220,836
66591.959147,221,832
66591.959147,222,832
66591.959147,222,836
66591.959147,223,832
66591.959147,224,832
66591.959147,225,836
66591.959147,226,832
66591.959147,227,832
66591.959147,229,836
66591.959147,229,832
66591.959147,230,832
66591.959147,231,836
66591.959147,231,832
66591.959147,232,832
66591.959147,232,836
66591.959147,232,832
66591.97175699999,232,832
66591.97175699999,233,836
66591.97175699999,234,832
66591.97175699999,234,832
66591.97175699999,235,836
66591.97175699999,236,832
66591.97175699999,236,832
66591.97175699999,237,836
66591.97175699999,238,832
66591.97175699999,239,832
66591.97175699999,239,836
66591.97175699999,240,832
66591.97175699999,241,836
66591.97175699999,242,832
66591.97175699999,243,832
66591.97175699999,244,836
66591.984433,245,832
66591.984433,245,832
66591.984433,246,836
66591.984433,247,832
66591.984433,248,832
66591.984433,248,836
66591.984433,249,832
66591.984433,249,832
66591.984433,250,836
66591.984433,250,832
66591.984433,252,832
66591.984433,253,836
66591.984433,254,832
66591.984433,254,832
66591.984433,255,836
66591.984433,257,832
66591.996006,258,832
66591.996006,259,836
66591.996006,260,832
66591.996006,261,832
66591.996006,262,836
66591.996006,264,832
66591.996006,265,832
66591.996006,266,836
66591.996006,267,832
66591.996006,268,832
66591.996006,269,836
66591.996006,270,832
66591.996006,270,836
66591.996006,271,832
66591.996006,272,832
66591.996006,272,836
66592.012603,272,832
66592.012603,273,832
66592.012603,274,836
66592.012603,275,832
66592.012603,275,832
66592.012603,276,836
66592.012603,276,832
66592.012603,277,832
66592.012603,277,836
66592.012603,278,832
66592.012603,279,832
66592.012603,279,836
66592.012603,280,832
66592.012603,282,832
66592.012603,283,836
66592.012603,283,832
66592.02526699999,284,832
66592.02526699999,284,836
66592.02526699999,284,832
66592.02526699999,285,832
66592.02526699999,286,836
66592.02526699999,286,832
66592.02526699999,287,832
66592.02526699999,288,836
66592.02526699999,288,832
66592.02526699999,288,836
66592.02526699999,289,832
66592.02526699999,290,836
66592.02526699999,291,832
66592.02526699999,292,832
66592.02526699999,292,832
66592.02526699999,292,836
66592.037113,293,832
66592.037113,294,832
66592.037113,294,836
66592.037113,295,832
66592.037113,296,832
66592.037113,298,836
66592.037113,299,832
66592.037113,299,832
66592.037113,299,836
66592.037113,300,832
66592.037113,300,832
66592.037113,301,836
66592.037113,302,832
66592.037113,302,832
66592.037113,302,836
66592.037113,303,832
66592.049326,303,832
66592.049326,304,836
66592.049326,305,832
66592.049326,305,832
66592.049326,306,836
66592.049326,306,832
66592.049326,307,832
66592.049326,308,836
66592.049326,308,832
66592.049326,309,832
66592.049326,309,836
66592.049326,310,832
66592.049326,311,836
66592.049326,312,832
66592.049326,313,832
66592.049326,313,836
66592.06579,313,832
66592.06579,314,832
66592.06579,314,836
66592.06579,315,832
66592.06579,315,832
66592.06579,316,836
66592.06579,316,832
66592.06579,316,832
66592.06579,317,836
66592.06579,318,832
66592.06579,318,832
66592.06579,319,836
66592.06579,318,832
66592.06579,319,832
66592.06579,319,836
66592.06579,319,832
66592.078439,319,832
66592.078439,319,836
66592.078439,319,832
66592.078439,321,832
66592.078439,322,836
66592.078439,322,832
66592.078439,323,832
66592.078439,324,836
66592.078439,325,832
66592.078439,325,832
66592.078439,325,836
66592.078439,326,832
66592.078439,327,836
66592.078439,328,832
66592.078439,328,832
66592.078439,328,836
66592.090083,329,832
66592.090083,329,832
66592.090083,330,836
66592.090083,330,832
66592.090083,330,832
66592.090083,331,836
66592.090083,331,832
66592.090083,331,832
66592.090083,332,836
66592.090083,333,832
66592.090083,333,832
66592.090083,334,836
