Horizontal,Vertical
-95.3037109375,-81.92578125
-95.3564453125,-81.4052734375
-95.9892578125,-81.072265625
-97.1005859375,-81.2109375
-98.4716796875,-81.93359375
-99.833984375,-83.1025390625
-100.9287109375,-84.3408203125
-101.607421875,-85.158203125
-101.86328125,-85.1640625
-101.8115234375,-84.2978515625
-101.59765625,-82.943359375
-101.333984375,-81.791015625
-101.0791015625,-81.5146484375
-100.8896484375,-82.4111328125
-100.8076171875,-84.2080078125
-100.861328125,-86.1376953125
-101.0244140625,-87.28125
-101.21875,-87.064453125
-101.38671875,-85.6376953125
-101.54296875,-83.8662109375
-101.7626953125,-82.8955078125
-102.1044921875,-83.5205078125
-102.5205078125,-85.7275390625
-102.8671875,-88.669921875
-103.0029296875,-91.0546875
-102.9306640625,-91.775390625
-102.8544921875,-90.453125
-103.0888671875,-87.6435546875
-103.8837890625,-84.6044921875
-105.248046875,-82.7041015625
-106.9052734375,-82.794921875
-108.427734375,-84.7998046875
-109.390625,-87.7509765625
-109.5400390625,-90.2158203125
-108.8818359375,-90.986328125
-107.6494140625,-89.6630859375
-106.2353515625,-86.8671875
-105.060546875,-83.904296875
-104.4091796875,-82.078125
-104.3037109375,-81.9970703125
-104.4560546875,-83.2998046875
-104.3984375,-84.9189453125
-103.69921875,-85.75390625
-102.18359375,-85.2724609375
-100.0244140625,-83.724609375
-97.66796875,-81.888671875
-95.615234375,-80.599609375
-94.2236328125,-80.31640625
-93.580078125,-80.970703125
-93.5087890625,-82.115234375
-93.7294921875,-83.2607421875
-94.0146484375,-84.1552734375
-94.3173828125,-84.8603515625
-94.755859375,-85.544921875
-95.4833984375,-86.2431640625
-96.548828125,-86.7197265625
-97.8076171875,-86.62109375
-98.9853515625,-85.822265625
-99.79296875,-84.6904296875
-100.0673828125,-84.0126953125
-99.8486328125,-84.5458984375
-99.3505859375,-86.5029296875
-98.853515625,-89.2880859375
-98.5166015625,-91.740234375
-98.283203125,-92.7470703125
-97.8701171875,-91.8740234375
-96.9697265625,-89.62890625
-95.4443359375,-87.1494140625
-93.4775390625,-85.5546875
-91.54296875,-85.33203125
-90.1904296875,-86.1435546875
-89.78515625,-87.1513671875
-90.3486328125,-87.607421875
-91.5458984375,-87.3173828125
-92.8662109375,-86.681640625
-93.8017578125,-86.31640625
-94.0224609375,-86.603515625
-93.4697265625,-87.4267578125
-92.3642578125,-88.28515625
-91.14453125,-88.662109375
-90.3095703125,-88.400390625
-90.2021484375,-87.8125
-90.83984375,-87.462890625
-91.90234375,-87.7685546875
-92.888671875,-88.6806640625
-93.3818359375,-89.69140625
-93.2373046875,-90.134765625
-92.658203125,-89.6142578125
-92.0419921875,-88.283203125
-91.7734375,-86.7919921875
-92.0361328125,-85.9091796875
-92.7509765625,-86.076171875
-93.6513671875,-87.1298828125
-94.447265625,-88.3759765625
-94.9951171875,-88.9580078125
-95.38671875,-88.3134765625
-95.8828125,-86.5078125
-96.74609375,-84.23828125
-98.0380859375,-82.4912109375
-99.51953125,-82.0234375
-100.703125,-82.939453125
-101.0712890625,-84.609375
-100.3232421875,-85.9833984375
-98.5166015625,-86.162109375
-96.080078125,-84.93359375
-93.6640625,-82.9609375
-91.9052734375,-81.48828125
-91.203125,-81.6767578125
-91.5703125,-83.935546875
-92.66015625,-87.640625
-93.953125,-91.4033203125
-95.0087890625,-93.7529296875
-95.6181640625,-93.8564453125
-95.814453125,-91.92578125
-95.7685546875,-89.09765625
-95.630859375,-86.87109375
-95.4267578125,-86.3798828125
-95.068359375,-87.859375
-94.4169921875,-90.560546875
-93.3837890625,-93.1630859375
-91.978515625,-94.4912109375
-90.30859375,-94.1044921875
-88.552734375,-92.470703125
-86.91796875,-90.6201171875
-85.6328125,-89.52734375
-84.87890625,-89.58984375
-84.7958984375,-90.5009765625
-85.4296875,-91.5498046875
-86.7353515625,-92.1123046875
-88.5400390625,-92.0087890625
-90.5546875,-91.5029296875
-92.447265625,-91.021484375
-93.9921875,-90.8095703125
-95.265625,-90.787109375
-96.6455078125,-90.6689453125
-98.615234375,-90.2392578125
-101.4443359375,-89.609375
-104.9423828125,-89.22265625
-108.41015625,-89.595703125
-110.90234375,-90.9306640625
-111.6240234375,-92.8896484375
-110.322265625,-94.7255859375
-107.4189453125,-95.6826171875
-103.84375,-95.453125
-100.6513671875,-94.41015625
-98.6171875,-93.4580078125
-98.0068359375,-93.560546875
-98.5634765625,-95.1728515625
-99.7177734375,-97.95703125
-100.890625,-100.9072265625
-101.7578125,-102.8857421875
-102.330078125,-103.2177734375
-102.8623046875,-102.048828125
-103.6162109375,-100.216796875
-104.6748046875,-98.78515625
-105.8994140625,-98.4931640625
-107.0478515625,-99.4072265625
-107.94921875,-101.015625
-108.6201171875,-102.5947265625
-109.173828125,-103.6640625
-109.53515625,-104.1748046875
-109.0634765625,-104.4033203125
-106.43359375,-104.61328125
-99.951171875,-104.7548828125
-88.3115234375,-104.3798828125
-71.3916015625,-102.8896484375
-50.6552734375,-99.958984375
-28.869140625,-95.8740234375
-9.26171875,-91.5390625
5.529296875,-88.1455078125
14.232421875,-86.638671875
17.15625,-87.3095703125
15.8173828125,-89.7119140625
12.2900390625,-92.8955078125
8.529296875,-95.8134765625
5.9453125,-97.6865234375
5.2470703125,-98.1767578125
6.47265625,-97.4365234375
9.14453125,-95.994140625
12.46875,-94.5888671875
15.5771484375,-93.9599609375
17.779296875,-94.59375
18.7294921875,-96.556640625
18.46484375,-99.4599609375
17.333984375,-102.615234375
15.8203125,-105.3271484375
14.38671875,-107.1728515625
13.333984375,-108.1123046875
12.7529296875,-108.3984375
12.5498046875,-108.396484375
12.5283203125,-108.4248046875
12.498046875,-108.72265625
12.337890625,-109.423828125
12.0458984375,-110.4990234375
11.7509765625,-111.6904296875
11.6884765625,-112.5322265625
12.1279296875,-112.546875
13.251953125,-111.513671875
15.1005859375,-109.6591796875
17.552734375,-107.6435546875
20.4150390625,-106.3056640625
23.49609375,-106.244140625
26.6279296875,-107.49609375
29.62109375,-109.470703125
32.216796875,-111.2392578125
34.1220703125,-111.98828125
35.1123046875,-111.376953125
35.130859375,-109.6162109375
34.3251953125,-107.29296875
33.0107421875,-105.099609375
31.60546875,-103.62109375
30.5126953125,-103.19140625
29.9921875,-103.806640625
30.087890625,-105.1494140625
30.6396484375,-106.7470703125
31.37109375,-108.197265625
32.0029296875,-109.3671875
32.34765625,-110.455078125
32.353515625,-111.861328125
32.123046875,-113.9482421875
31.8720703125,-116.7421875
31.8447265625,-119.8115234375
32.2197265625,-122.3779296875
33.033203125,-123.69140625
34.1552734375,-123.3564453125
35.3447265625,-121.5185546875
36.34765625,-118.78125
36.9599609375,-115.9775390625
37.078125,-113.890625
36.705078125,-112.98046875
35.955078125,-113.2138671875
35.00390625,-114.1103515625
34.037109375,-114.9609375
33.2333984375,-115.1435546875
32.7431640625,-114.3818359375
32.6640625,-112.8251953125
32.958984375,-110.986328125
33.4072265625,-109.546875
33.6552734375,-109.07421875
33.357421875,-109.759765625
32.373046875,-111.2998046875
30.8623046875,-113.0302734375
29.2529296875,-114.236328125
28.05078125,-114.4921875
27.599609375,-113.8720703125
27.8916015625,-112.953125
28.57421875,-112.572265625
29.150390625,-113.3916015625
29.240234375,-115.4921875
28.7431640625,-118.2177734375
27.810546875,-120.4736328125
26.6767578125,-121.2666015625
25.5029296875,-120.251953125
24.310546875,-117.94140625
23.0185546875,-115.4892578125
21.5556640625,-114.158203125
19.9755859375,-114.728515625
18.515625,-117.1455078125
17.5478515625,-120.5556640625
17.4306640625,-123.7119140625
18.322265625,-125.53125
20.0400390625,-125.52734375
22.0869140625,-123.9560546875
23.8154296875,-121.6328125
24.7265625,-119.5263671875
24.6904296875,-118.333984375
24.0244140625,-118.1767578125
23.3427734375,-118.5966796875
23.287109375,-118.8291015625
24.21875,-118.232421875
26.033203125,-116.650390625
28.1806640625,-114.521484375
29.884765625,-112.630859375
30.4990234375,-111.6923828125
29.8046875,-111.953125
28.103515625,-113.091796875
26.0703125,-114.3955078125
24.4384765625,-115.1337890625
23.7060546875,-114.896484375
23.9794921875,-113.8095703125
25.0078125,-112.4775390625
26.3466796875,-111.7177734375
27.572265625,-112.154296875
28.4287109375,-113.8701171875
28.876953125,-116.33203125
29.03515625,-118.6318359375
29.0791015625,-119.92578125
29.1171875,-119.8330078125
29.130859375,-118.6171875
29.0126953125,-117.0703125
28.6611328125,-116.134765625
28.08984375,-116.44140625
27.4677734375,-117.98828125
27.0576171875,-120.1337890625
27.08203125,-121.9208984375
27.58984375,-122.548828125
28.3818359375,-121.73828125
29.0517578125,-119.8671875
29.12890625,-117.8076171875
28.255859375,-116.5546875
26.345703125,-116.78125
23.6630859375,-118.5341796875
20.7900390625,-121.18359375
18.4619140625,-123.6787109375
17.3125,-125
17.642578125,-124.5966796875
19.3359375,-122.6416015625
21.921875,-119.9658203125
24.736328125,-117.697265625
27.123046875,-116.755859375
28.62890625,-117.4345703125
29.1328125,-119.244140625
28.8603515625,-121.1533203125
28.2509765625,-122.0732421875
27.7431640625,-121.4111328125
27.587890625,-119.380859375
27.771484375,-116.921875
28.087890625,-115.236328125
28.2626953125,-115.1923828125
28.0810546875,-116.8798828125
27.46875,-119.544921875
26.5234375,-121.9130859375
25.46484375,-122.7919921875
24.5625,-121.658203125
24.0341796875,-118.9345703125
23.9873046875,-115.810546875
24.404296875,-113.6494140625
25.1533203125,-113.3427734375
26.0166015625,-114.900390625
26.76171875,-117.4736328125
27.1884765625,-119.7841796875
27.2021484375,-120.7919921875
26.8427734375,-120.240234375
26.255859375,-118.76171875
25.6416015625,-117.4609375
25.1826171875,-117.255859375
24.966796875,-118.337890625
24.953125,-120.1162109375
24.986328125,-121.638671875
24.8984375,-122.234375
24.5947265625,-121.935546875
24.08203125,-121.4208984375
23.41796875,-121.51953125
22.6708984375,-122.638671875
21.888671875,-124.4560546875
21.1455078125,-126.0712890625
20.56640625,-126.5283203125
20.34375,-125.4208984375
20.6630859375,-123.2099609375
21.599609375,-120.9990234375
23.0302734375,-119.921875
24.6279296875,-120.4970703125
25.962890625,-122.326171875
26.681640625,-124.3056640625
26.6904296875,-125.2412109375
26.208984375,-124.541015625
25.6787109375,-122.5859375
25.55859375,-120.5224609375
26.1416015625,-119.5517578125
27.4111328125,-120.1943359375
29.03515625,-121.994140625
30.4755859375,-123.84765625
31.1884765625,-124.7490234375
30.849609375,-124.4111328125
29.5009765625,-123.3798828125
27.51953125,-122.595703125
25.458984375,-122.720703125
23.826171875,-123.6787109375
22.90234375,-124.6806640625
22.6943359375,-124.7119140625
23.00390625,-123.2041015625
23.55078125,-120.4326171875
24.078125,-117.4365234375
24.4140625,-115.4580078125
24.482421875,-115.2958984375
24.287109375,-116.939453125
23.9140625,-119.6484375
23.517578125,-122.38671875
23.2724609375,-124.337890625
23.279296875,-125.1865234375
23.494140625,-125.087890625
23.7548828125,-124.3955078125
23.8818359375,-123.412109375
23.80078125,-122.287109375
23.5810546875,-121.1279296875
23.388671875,-120.15234375
23.4013671875,-119.6962890625
23.712890625,-120.033203125
24.2841796875,-121.126953125
24.9658203125,-122.5400390625
25.5908203125,-123.6357421875
26.078125,-123.943359375
26.4462890625,-123.462890625
26.751953125,-122.6953125
26.990234375,-122.37890625
27.05078125,-123.04296875
26.7763671875,-124.65625
26.0888671875,-126.5947265625
25.0966796875,-127.9609375
24.107421875,-128.1103515625
23.53515625,-127.087890625
23.7158203125,-125.6513671875
24.7314453125,-124.8720703125
26.314453125,-125.5341796875
27.9482421875,-127.6669921875
29.1142578125,-130.5068359375
29.5478515625,-132.8759765625
29.3173828125,-133.78515625
28.7041015625,-132.90234375
27.9921875,-130.66796875
27.2890625,-127.955078125
26.494140625,-125.4775390625
25.4365234375,-123.2431640625
24.091796875,-120.3623046875
22.798828125,-115.296875
22.3037109375,-106.427734375
23.5341796875,-92.716796875
27.1611328125,-74.12109375
33.2109375,-51.4765625
40.953125,-25.8173828125
49.1591796875,2.55078125
56.576171875,34.6298828125
62.3515625,72.55859375
66.263671875,118.708984375
68.69140625,174.5302734375
70.4072265625,239.6396484375
72.2060546875,311.560546875
74.5556640625,386.2041015625
77.462890625,458.880859375
80.5498046875,525.3330078125
83.3232421875,582.4814453125
85.44921875,628.7041015625
86.916015625,663.771484375
88.005859375,688.5234375
89.0869140625,704.3994140625
90.31640625,712.912109375
91.4228515625,715.2587890625
91.7626953125,712.154296875
90.634765625,703.9521484375
87.6142578125,690.8466796875
82.779296875,673.068359375
76.71875,651.060546875
70.4287109375,625.5634765625
65.029296875,597.5888671875
61.3642578125,568.2724609375
59.6904296875,538.6181640625
59.5869140625,509.2451171875
60.1552734375,480.2275390625
60.47265625,451.146484375
59.9814453125,421.3603515625
58.697265625,390.3857421875
57.0576171875,358.2744140625
55.63671875,325.74609375
54.8623046875,294.0400390625
54.859375,264.4873046875
55.4208984375,238.029296875
56.1201171875,214.890625
56.4482421875,194.5390625
56.04296875,175.9658203125
54.83203125,158.1318359375
53.060546875,140.3837890625
51.1689453125,122.68359375
49.603515625,105.5400390625
48.6669921875,89.697265625
48.4150390625,75.67578125
48.6865234375,63.3916015625
49.1640625,52.0888671875
49.4921875,40.6884765625
49.41796875,28.396484375
48.890625,15.244140625
48.07421875,2.2001953125
47.2392578125,-9.2626953125
46.6044921875,-17.9375
46.21484375,-23.5478515625
45.9345703125,-26.986328125
45.5625,-29.9267578125
44.986328125,-34.0205078125
44.2763671875,-40.107421875
43.61328125,-47.8671875
43.1298828125,-56.046875
42.7861328125,-63.142578125
42.37109375,-68.109375
41.66015625,-70.7958984375
40.58203125,-71.9091796875
39.3115234375,-72.5986328125
38.22265625,-73.8828125
37.7080078125,-76.236328125
37.9638671875,-79.5029296875
38.833984375,-83.107421875
39.853515625,-86.4111328125
40.447265625,-88.9853515625
40.193359375,-90.73046875
38.990234375,-91.83203125
37.0458984375,-92.6181640625
34.744140625,-93.390625
32.4990234375,-94.322265625
30.634765625,-95.427734375
29.3681640625,-96.626953125
28.7958984375,-97.861328125
28.87890625,-99.1904296875
29.3935546875,-100.779296875
29.955078125,-102.7822265625
30.1201171875,-105.193359375
29.5791015625,-107.76953125
28.3251953125,-110.078125
26.734375,-111.6767578125
25.43359375,-112.3486328125
25.056640625,-112.2763671875
25.916015625,-112.017578125
27.7890625,-112.2890625
29.9619140625,-113.6162109375
31.525390625,-116.0595703125
31.814453125,-119.138671875
30.7451171875,-122.0419921875
28.8662109375,-124.0185546875
27.0947265625,-124.7578125
26.2763671875,-124.513671875
26.783203125,-123.9189453125
28.35546875,-123.6328125
30.2265625,-124.0048828125
31.4970703125,-124.953125
31.5380859375,-126.0615234375
30.255859375,-126.8251953125
28.111328125,-126.921875
25.8720703125,-126.396484375
24.267578125,-125.6318359375
23.6533203125,-125.1240234375
23.9091796875,-125.1787109375
24.5400390625,-125.6630859375
24.970703125,-126.0244140625
24.8388671875,-125.58984375
24.142578125,-124.0400390625
23.1806640625,-121.744140625
22.3349609375,-119.7001953125
21.85546875,-119.072265625
21.7412109375,-120.537109375
21.78515625,-123.8525390625
21.73828125,-127.8603515625
21.470703125,-131.0078125
21.05078125,-132.13671875
20.6806640625,-131.10546875
20.5576171875,-128.8916015625
20.7451171875,-127.0302734375
21.1708984375,-126.7587890625
21.7099609375,-128.3515625
22.287109375,-131.0576171875
22.921875,-133.6357421875
23.6962890625,-135.1123046875
24.67578125,-135.3046875
25.841796875,-134.8154296875
27.05078125,-134.5576171875
28.0703125,-135.1328125
28.6494140625,-136.4638671875
28.607421875,-137.9111328125
27.9072265625,-138.7333984375
26.677734375,-138.5703125
25.173828125,-137.640625
23.67578125,-136.6015625
22.408203125,-136.1572265625
21.5185546875,-136.7060546875
21.060546875,-138.158203125
20.9912109375,-140.005859375
21.142578125,-141.6025390625
21.244140625,-142.466796875
21.013671875,-142.486328125
20.31640625,-141.890625
19.3173828125,-141.0556640625
18.4931640625,-140.29296875
18.4794921875,-139.7255859375
19.765625,-139.3212890625
22.44140625,-139.0009765625
26.0615234375,-138.7763671875
29.771484375,-138.787109375
32.59375,-139.2119140625
33.7626953125,-140.115234375
32.9609375,-141.349609375
30.3935546875,-142.5732421875
26.6767578125,-143.419921875
22.63671875,-143.7216796875
19.0703125,-143.640625
16.5693359375,-143.6298828125
15.44140625,-144.1435546875
15.69921875,-145.3310546875
17.107421875,-146.9150390625
19.2236328125,-148.3486328125
21.478515625,-149.12109375
23.306640625,-149.029296875
24.35546875,-148.255859375
24.6591796875,-147.265625
24.662109375,-146.5673828125
25.0146484375,-146.490234375
26.248046875,-147.0537109375
28.4814453125,-147.9873046875
31.3486328125,-148.87890625
34.138671875,-149.3544921875
36.1328125,-149.2509765625
36.8857421875,-148.685546875
36.4228515625,-147.9951171875
35.2197265625,-147.5966796875
33.9892578125,-147.8310546875
33.36328125,-148.841796875
33.6005859375,-150.4990234375
34.4345703125,-152.4404296875
35.1826171875,-154.1953125
35.0830078125,-155.361328125
33.697265625,-155.751953125
31.185546875,-155.421875
28.2685546875,-154.5966796875
25.8955078125,-153.5341796875
24.7890625,-152.447265625
25.109375,-151.5185546875
26.375,-150.9970703125
27.7236328125,-151.2177734375
28.3369140625,-152.416015625
27.8583984375,-154.4677734375
26.5693359375,-156.771484375
25.2275390625,-158.4091796875
24.646484375,-158.6083984375
25.228515625,-157.1787109375
26.6845703125,-154.669921875
28.126953125,-152.11328125
28.5224609375,-150.484375
27.2646484375,-150.23046875
24.568359375,-151.109375
21.4384765625,-152.4052734375
19.2041015625,-153.3466796875
18.8525390625,-153.5087890625
20.5361328125,-152.9677734375
23.51171875,-152.1962890625
26.52734375,-151.765625
28.4423828125,-152.0263671875
28.73828125,-152.908203125
27.64453125,-153.9775390625
25.90625,-154.677734375
24.35546875,-154.6728515625
23.5400390625,-154.0146484375
23.5625,-153.0625
24.203125,-152.2158203125
25.1376953125,-151.65625
26.1513671875,-151.302734375
27.1953125,-150.9736328125
28.3037109375,-150.640625
29.45703125,-150.5634765625
30.4794921875,-151.1748046875
31.025390625,-152.783203125
30.689453125,-155.2490234375
29.2001953125,-157.9267578125
26.6171875,-159.939453125
23.3779296875,-160.669921875
20.1669921875,-160.150390625
17.5927734375,-159.0810546875
15.9091796875,-158.4501953125
14.92578125,-158.9931640625
14.2021484375,-160.7861328125
13.3671875,-163.2197265625
12.3935546875,-165.337890625
11.6396484375,-166.3388671875
11.6591796875,-165.955078125
12.880859375,-164.505859375
15.3359375,-162.6318359375
18.576171875,-160.9375
21.8359375,-159.69921875
24.37109375,-158.7978515625
25.7724609375,-157.8828125
26.126953125,-156.673828125
25.9287109375,-155.2109375
25.7958984375,-153.8876953125
26.1513671875,-153.220703125
27.029296875,-153.5087890625
28.123046875,-154.60546875
29.01953125,-155.935546875
29.4814453125,-156.7841796875
29.580078125,-156.6787109375
29.6103515625,-155.66015625
29.884765625,-154.2666015625
30.529296875,-153.2216796875
31.4384765625,-153.015625
32.365234375,-153.658203125
33.0546875,-154.7470703125
33.341796875,-155.78125
33.1689453125,-156.4833984375
32.568359375,-156.9013671875
31.62109375,-157.263671875
30.4267578125,-157.7353515625
29.1025390625,-158.271484375
27.7470703125,-158.68359375
26.431640625,-158.859375
25.1884765625,-158.9208984375
24.0498046875,-159.1484375
23.0947265625,-159.748046875
22.46875,-160.6083984375
22.34375,-161.2880859375
22.845703125,-161.255859375
23.984375,-160.267578125
25.5966796875,-158.6455078125
27.3544921875,-157.1962890625
28.84375,-156.8095703125
29.70703125,-157.951171875
29.7880859375,-160.40234375
29.1806640625,-163.361328125
28.2099609375,-165.853515625
27.2841796875,-167.1982421875
26.736328125,-167.3134765625
26.689453125,-166.69921875
27.033203125,-166.107421875
27.5234375,-166.103515625
27.8974609375,-166.8056640625
27.96875,-167.955078125
27.6455078125,-169.16796875
26.9296875,-170.1591796875
25.8779296875,-170.80859375
24.5712890625,-171.0927734375
23.0791015625,-171.017578125
21.4990234375,-170.6357421875
20.00390625,-170.1123046875
18.8740234375,-169.7509765625
18.41015625,-169.8916015625
18.8056640625,-170.7080078125
20.03515625,-172.0341796875
21.8525390625,-173.361328125
23.8896484375,-174.0634765625
25.7890625,-173.7421875
27.302734375,-172.4609375
28.2919921875,-170.7021484375
28.6953125,-169.1025390625
28.4541015625,-168.13671875
27.552734375,-167.9482421875
26.1171875,-168.3564453125
24.5078125,-168.9853515625
23.2314453125,-169.4521484375
22.7099609375,-169.54296875
23.0029296875,-169.328125
23.7314453125,-169.1640625
24.2890625,-169.494140625
24.189453125,-170.5947265625
23.3349609375,-172.3564453125
22.0693359375,-174.2744140625
20.9765625,-175.6884765625
20.5478515625,-176.1611328125
20.87890625,-175.7529296875
21.5986328125,-175.005859375
22.0458984375,-174.615234375
21.6484375,-174.9990234375
20.2578125,-176.052734375
18.2568359375,-177.240234375
16.3896484375,-177.939453125
15.41015625,-177.865234375
15.7626953125,-177.208984375
17.3974609375,-176.4951171875
19.8134765625,-176.2392578125
22.302734375,-176.6689453125
24.2529296875,-177.625
25.3857421875,-178.6953125
25.802734375,-179.4501953125
25.8466796875,-179.6748046875
25.8603515625,-179.443359375
26.0009765625,-179.01953125
26.2021484375,-178.662109375
26.259765625,-178.4951171875
25.998046875,-178.5205078125
25.3935546875,-178.6767578125
24.607421875,-178.9169921875
23.93359375,-179.24609375
23.642578125,-179.7060546875
23.8486328125,-180.3388671875
24.4462890625,-181.1162109375
25.1962890625,-181.8984375
25.8662109375,-182.4814453125
26.3359375,-182.7216796875
26.5849609375,-182.6513671875
26.640625,-182.5205078125
26.521484375,-182.69140625
26.248046875,-183.416015625
25.8916015625,-184.6669921875
25.58203125,-186.123046875
25.5087890625,-187.3310546875
25.841796875,-187.9287109375
26.640625,-187.8154296875
27.7763671875,-187.169921875
28.939453125,-186.373046875
29.7333984375,-185.8623046875
29.814453125,-185.98046875
29.013671875,-186.8681640625
27.3720703125,-188.396484375
25.095703125,-190.17578125
22.5107421875,-191.662109375
20.0419921875,-192.390625
18.189453125,-192.224609375
17.4599609375,-191.4990234375
18.2099609375,-190.884765625
20.48828125,-191.0400390625
23.9609375,-192.205078125
27.966796875,-194.0107421875
31.6904296875,-195.6162109375
34.412109375,-196.09765625
35.69140625,-194.9248046875
35.4970703125,-192.2509765625
34.1484375,-188.904296875
32.205078125,-186.02734375
30.2392578125,-184.587890625
28.638671875,-184.970703125
27.4892578125,-186.861328125
26.5634765625,-189.447265625
25.4755859375,-191.8095703125
23.89453125,-193.3134765625
21.7470703125,-193.8193359375
19.2734375,-193.640625
16.9248046875,-193.3017578125
15.177734375,-193.2529296875
