TargetGA_1,TargetGA_2
-12.9799281369456,2.0473249926914
0,0
6.88269558787385,1.91157263215562
0,0
-0.756143093857418,10.0500383779447
0,0
-16.4925437223766,12.6629067997296
0,0
13.4825171283449,5.66102335169863
0,0
-18.7598485524525,4.92738817560416
0,0
-9.93329490924921,-4.15298049262153
0,0
-12.5897701470755,-12.1819460507241
0,0
1.50389161368418,-11.6323827830685
0,0
-19.1567718288208,1.13983281214729
0,0
-4.6035324666148,6.99015300379828
0,0
-18.5744241768009,-7.10683322714788
0,0
-18.2481762133115,-6.98497343050145
0,0
13.5974637952161,-6.48629832711319
0,0
-10.0512505311896,-6.56753280370881
0,0
5.03164609265445,10.5466633509718
0,0
21.5513869456972,-4.90269455562653
0,0
-3.28603121000627,0.994406847888618
0,0
9.40385413723706,7.74400895024941
0,0
12.3794697196542,10.7401859313275
0,0
-3.27839039841217,-8.6916117161049
0,0
7.5328685631318,8.72905705908734
0,0
-18.3592430774029,9.03134397939279
0,0
20.2475599206864,-4.48396430060916
0,0
-14.8842217318211,-10.5547680169461
0,0
-11.2461460117228,-0.448208292069055
0,0
14.2127683956874,-5.47030679555883
0,0
-0.603978190058159,9.29463115845781
0,0
12.883263962787,-12.0919390166709
0,0
-5.05387732329155,-1.10656172402305
0,0
-10.9289522741117,-4.85360932864657
0,0
-21.4814982603821,12.3499815595064
0,0
8.38337525874122,-8.31111342316186
0,0
-3.42784497328766,-6.69921729877538
0,0
-2.35016551890951,10.1729680267815
0,0
5.33725041339573,-0.67792090898297
0,0
-20.5402297027333,4.70394688984679
0,0
-8.90217331213888,-1.25714734775968
0,0
13.0574179065004,2.73513748559874
0,0
9.48354530724966,2.29712241667181
0,0
-17.6728671366327,8.57751404443542
0,0
-17.4594395212448,6.59224084749648
0,0
-19.1196506379814,12.7633185382309
0,0
-22.7118245966463,-11.3189740310879
0,0
-3.74113541862596,-4.15324316880026
0,0
7.53646654322223,-11.55140705839
0,0
10.7344186560507,9.03286318789702
0,0
1.52030213566544,-11.2518528995044
0,0
-18.4003637601392,-7.92521932887118
0,0
6.39358750920781,-2.09406599941852
0,0
-17.6212009584055,1.62275434267791
0,0
-17.2751671595049,6.53274523476564
0,0
-18.8477071038729,-6.7880486060734
0,0
-16.9313735427863,7.30486128866445
0,0
-15.7548425004539,11.6345132337568
0,0
-14.4835404686805,-7.19828287750413
0,0
-8.82281379466503,-4.62423929650604
0,0
-8.87280115029541,-5.80567866659402
0,0
-13.5057705136817,-3.8397142948875
0,0
-11.9538585585737,2.19023036683679
0,0
18.4766782963129,2.95436180364793
0,0
9.80510967695146,-8.49486237900179
0,0
2.71377545744789,4.92987948524279
0,0
-15.0218976199471,-8.45248335108953
0,0
-13.7603609862052,-7.77687557051506
0,0
-19.7697539353814,-9.44889925018421
0,0
19.3868434489389,-0.152578361390117
0,0
9.97023832094359,-3.66722908849994
0,0
2.81347834695752,-12.0255976600445
0,0
-9.01544197908657,1.51649121075615
0,0
-15.847219572857,11.7427138224345
0,0
5.94717412527912,-9.83002762492612
0,0
22.5355971064398,-3.54663713598625
0,0
-15.656373577663,3.91692674495339
0,0
-11.6386950107606,-13.2141000990391
0,0
-5.01555695818328,7.42461739976103
0,0
-19.9142633806921,-4.11961460353204
0,0
8.89777441893069,-2.83968516661598
0,0
-4.74520626818916,3.04929364361935
0,0
22.3232968296709,9.59499434422134
0,0
-4.75509472882561,12.6448426630392
0,0
5.85917736823914,2.13444016112789
0,0
-16.3793959035571,8.48849704324385
0,0
-5.76189992989924,-6.08853389161051
0,0
-16.075553807927,3.50480024070754
0,0
12.3800812782872,-9.16673599070238
0,0
17.5154028097949,-6.31471734340999
0,0
-7.23218102894084,-1.92189234283953
0,0
4.01176012584555,-1.92095146503796
0,0
9.01861704039245,8.86765166143821
0,0
10.5701911925581,9.45101516757005
0,0
7.27137851397464,0.647475300571523
0,0
10.9220632679123,-10.9130913567616
0,0
-6.1232971852283,-1.41205022520139
0,0
3.96869163623949,12.4435365951749
0,0
-18.0794961777527,11.9023540933085
0,0
-20.614918643996,-8.2013413905966
0,0
22.1951769933712,1.31601225317478
0,0
-10.369644915825,3.17342354293367
0,0
4.61755767089677,-7.79202696375917
0,0
21.4559966346307,3.66862396105295
0,0
-14.960766505223,-0.875618650210745
0,0
-14.630025021788,-5.71039463969329
0,0
-7.66967974402203,-9.9541973497825
0,0
20.2105829718793,4.62714921493651
0,0
-5.31190451033636,-4.05678186308264
0,0
-10.915897208473,-12.644098717892
0,0
-16.4879942013303,11.3282658446092
0,0
-5.00059046250636,-2.35421338192342
0,0
-6.08115455553846,2.32973869762625
0,0
-17.4167202029342,5.15258870421347
0,0
-3.16189859763681,6.36649127557811
0,0
-19.1561441885876,-6.97000856252416
0,0
5.56755764735344,-13.1682390258659
0,0
-22.5807319259889,8.4230512494841
0,0
3.56497219004938,-7.56608899318452
0,0
13.8412685007124,8.17850222176805
0,0
-12.682845446254,-13.0948938142284
0,0
-2.53106876144534,-8.12703217378227
0,0
3.37553602769057,2.05024672275157
0,0
-20.4548087914978,-6.17118650743181
0,0
-0.180821806501215,0.0445671931219323
0,0
6.90068568770713,-8.30545259179334
0,0
-13.335089567758,3.87825433372852
0,0
15.9941100284287,11.3991377340634
0,0
21.8312486322474,-2.46155021411553
0,0
16.4126999111633,-10.9675085681351
0,0
0.292318300085105,8.23238758341765
0,0
-10.6498211203345,1.83012703666178
0,0
11.8446469989577,-6.71365820250606
0,0
-12.6103110557982,12.2822491780077
0,0
21.2524639529421,-11.9072243746718
0,0
5.83931562862555,-7.10084591754831
0,0
4.87344182468931,-1.5918154990476
0,0
-15.5581825829339,8.49531125963678
0,0
-19.2068425679123,0.0555239168118044
0,0
-11.7569028925727,-0.483054656380216
0,0
16.9580260180275,-13.1432658125284
0,0
19.2682505787254,-9.51704729180332
0,0
9.63520057537392,-12.3232944320618
0,0
10.8406705343674,-4.83229943051532
0,0
-12.936762085208,2.61033258385888
0,0
3.70051702410763,-11.6128584985819
0,0
14.7972136501211,0.555319525236596
0,0
-4.67478831883303,7.22169864493776
0,0
22.5565661117336,2.80509655712148
0,0
-19.2219588646289,-5.53400959597457
0,0
-8.65805999200397,-1.58474191021431
0,0
0.555878059356052,-6.91304491425825
0,0
-20.4888097608786,-13.1750418803333
0,0
10.8644308712099,-12.32400401137
0,0
2.75353204604302,-0.94915161271765
0,0
1.43025111889541,-12.3611696830523
0,0
15.6750952966856,10.2925379301925
0,0
16.966428996179,11.9649215556236
0,0
13.8090659531802,5.28111051549889
0,0
-8.80600463481103,-2.16969096919434
0,0
-2.32738975395536,-0.838123133307821
0,0
12.1062577795393,-10.7330480779613
0,0
-18.3545617906772,-1.09753326249003
0,0
-18.3597997026568,1.84059695665105
0,0
-11.0723917146124,-1.15480477106037
0,0
1.20026815624293,-5.73071190719588
0,0
21.8973821205305,12.8626940723725
0,0
10.1447122992678,-8.09146296563359
0,0
-9.09000029213738,9.58651565640808
0,0
-10.0565975946756,0.582658687968607
0,0
16.5911764091273,6.55354183162685
0,0
19.2934456593331,3.5390752941061
0,0
6.75470042940957,-4.37035100573406
0,0
-11.7518545753232,8.87183358885411
0,0
-19.279847186514,5.96647848533772
0,0
16.0480871820682,8.11420896979932
0,0
4.12075753576884,8.19776769663357
0,0
20.8605151596591,4.67689683773085
0,0
-20.4707409818453,-10.1867322537541
0,0
4.11700978721689,0.782200764920614
0,0
-10.3562379857737,2.59769079762335
0,0
15.5734056690364,8.6173767391065
0,0
-14.7236521232238,-12.4916648491188
0,0
-2.79797590860827,2.50350459034355
0,0
-5.17932339208675,-9.24394802523571
0,0
15.5210273517008,-3.11867438632249
0,0
8.55384384371932,3.33626351227662
0,0
-13.9637198844212,-10.1039496420581
0,0
-8.79307729437123,-7.66467641996747
0,0
-17.2970371811658,0.948572800017519
0,0
8.29598854868584,-8.43757616424369
0,0
