TargetGA_1,TargetGA_2
-18.3906026205072,1.34511027721572
0,0
19.0040172376527,1.1135059981428
0,0
17.8388236337028,-4.36106345017323
0,0
15.0747993279731,-7.25369269353601
0,0
-11.4651132868782,4.03465370282299
0,0
4.57282984195976,-4.36280298075484
0,0
-22.0351954653835,2.26098881951337
0,0
-3.62505724674152,-9.1472306834172
0,0
-9.02033888035809,-8.9100534937451
0,0
-16.0103860739431,6.54298501606924
0,0
-15.2319568772575,-3.0584274930304
0,0
-3.73986090665766,-2.21809332572975
0,0
-18.9806779318929,-1.09907173680599
0,0
4.77388348194828,-9.88236882793872
0,0
-1.41182471510144,6.32083619567954
0,0
9.43050189686661,4.89666945204784
0,0
9.616546881564,10.1661012940625
0,0
6.69730043747187,-11.7017770135729
0,0
-21.5708439997814,-3.92106843207461
0,0
-20.0773774073659,0.55409478343246
0,0
-8.69408286793388,-3.75359496679383
0,0
1.49863187174554,-1.20632741184005
0,0
7.4584886500315,-3.96832045403913
0,0
-4.47748625439946,-1.18393778659049
0,0
15.1753066794248,-5.94275651024458
0,0
10.4862809057238,-0.606933362474001
0,0
21.6654196200068,-13.0883533248632
0,0
1.52142417313941,7.54656888607922
0,0
-8.43070616611394,10.5164256920856
0,0
-18.4841310458002,10.4146911060932
0,0
5.37308033068099,11.6132462173522
0,0
13.2965275542216,2.5728397809951
0,0
-3.71242881923251,1.39269956222068
0,0
-19.1284674973135,3.61566750417182
0,0
-11.196939938768,-7.07358018090011
0,0
-16.3610245229191,-3.44666680506806
0,0
-10.5161317063567,-7.29868922018451
0,0
-2.90736422781117,-11.5211822864572
0,0
1.3179986388235,-12.5505713399943
0,0
2.78044725712037,-10.2541090354203
0,0
13.0060672538626,10.8165995948143
0,0
-9.0572304101279,-11.4482938129296
0,0
-15.2221769116181,2.72253717852938
0,0
-7.77333119984533,12.0317351700276
0,0
-13.803822144123,4.2452066549722
0,0
0.493061375139824,-6.34069790819535
0,0
19.0064560326604,-7.9004971824682
0,0
6.23665102345931,-1.21144588121122
0,0
-18.6628473839009,-5.01175846799765
0,0
-5.28576888171398,-10.5015831573785
0,0
-20.6829289580191,11.8408632260199
0,0
0.0623067306049891,5.28248299713868
0,0
-3.31237658353203,12.0629580368969
0,0
22.8678637567659,8.16084105698537
0,0
14.7955930540822,-5.91924451082202
0,0
-0.696815506830382,-5.9616180039462
0,0
18.487492922614,-10.0880154044996
0,0
-17.0786688216812,-2.22304507075
0,0
-5.32668966371094,11.4295026505916
0,0
19.912787007772,-11.259065191842
0,0
19.488237748618,-8.05106406868168
0,0
10.2614285306961,5.75602236018046
0,0
5.72808619326038,-1.17793153777474
0,0
-7.56667853661964,-12.8595951839505
0,0
20.2841826279965,-5.79942084073389
0,0
-17.6437497623824,-9.06937864875325
0,0
11.0593258152109,1.80013458101664
0,0
7.07769187544534,0.792537343256647
0,0
15.7694361348548,-1.63768998699085
0,0
-4.92790087345266,6.20586320218911
0,0
11.956388859071,-6.68833392918236
0,0
15.8624348669047,-0.104897664804753
0,0
-8.55827569719044,-3.95484540817504
0,0
2.5365115874884,5.17320019822506
0,0
22.1036723417118,9.655288049968
0,0
2.39335565218002,0.65904870316846
0,0
-8.17972376930762,3.70587217931001
0,0
5.78261513692238,-7.72653913884841
0,0
-6.73718714077676,-7.51932066381526
0,0
12.2668712919016,-4.53719665645279
0,0
-4.17414894089041,9.79213378795832
0,0
-0.371767171966472,12.6971034695619
0,0
9.37348984107843,-1.61416208972527
0,0
21.8365509409953,5.35851462673693
0,0
-8.30666671490029,-11.6909168275654
0,0
15.9784288013814,-12.760243308167
0,0
11.4557939871664,5.7380316997361
0,0
21.0556971655224,-8.06291945365802
0,0
-21.6414235930076,-10.5662256806767
0,0
-6.91757996103653,-2.62956110069233
0,0
7.85005570956753,-10.2505473863742
0,0
-10.4928312829601,-11.8026927880334
0,0
-12.8732950422219,-1.32611983905774
0,0
10.1463880946084,-6.13861242894765
0,0
6.02774819193908,-2.07014921535507
0,0
4.39193352077195,12.5865997011631
0,0
7.74441930407245,1.44236719738623
0,0
-20.9825230458983,-3.94121162251085
0,0
-7.30418308620611,-0.572067488385497
0,0
-2.36188466798038,3.44104694372481
0,0
-12.3867153151806,-11.6320406563443
0,0
10.3305878459556,-8.82091705163905
0,0
16.7999573931643,-9.33533888923072
0,0
-10.4925431626481,3.43508991772654
0,0
11.0810985741755,-2.51264337672781
0,0
-17.0690695266832,-9.9507419986049
0,0
15.9299217238383,-11.5379687824332
0,0
-17.031833209866,-4.53591126054853
0,0
4.27607471108277,7.86188157483531
0,0
-6.47263573887541,-4.14387232626331
0,0
14.5755002648928,11.3940573343569
0,0
0.183619349016488,2.51502690278557
0,0
-0.505354668845251,-4.49481199233052
0,0
17.7241066580979,-11.5437720346159
0,0
-7.09590237670327,-8.33067845034848
0,0
-2.45385405654867,0.416902739768248
0,0
21.450371581658,-6.89400364670467
0,0
-21.2047629025568,2.23704291581066
0,0
21.8459428926432,-12.5260220111881
0,0
-14.7588394898235,-12.9415927896645
0,0
8.06282034624529,-9.73058641628939
0,0
4.19059131414239,2.99534552116408
0,0
8.44297129039134,1.22094645641178
0,0
-6.71872272655096,6.8026027117348
0,0
5.82140170522198,-7.62874576669713
0,0
14.7750844081527,-10.2197372298883
0,0
-22.1709026540615,-11.0244457375461
0,0
-19.4292001059077,-1.57221727219547
0,0
21.9230294683063,-2.66568018372247
0,0
7.31060201776586,9.38886669538718
0,0
-12.8338371623291,-10.6601196104008
0,0
-4.67669495454699,1.33820994825603
0,0
-17.7651115698179,7.89111284211524
0,0
-11.1049669483569,-10.6584911206276
0,0
-11.5994799377479,-7.04915625378291
0,0
-8.12063400522315,-10.2105568055689
0,0
-16.4246170589759,5.78264138123665
0,0
-7.34131340588048,-4.66356286528329
0,0
-17.781057357538,-4.42369969503162
0,0
11.7854934031611,-8.06967668818618
0,0
-16.308604536456,7.16693163965204
0,0
-16.7959238341506,-11.5112112037153
0,0
5.13230181813369,-7.06715316933898
0,0
-11.7562262049654,-8.73966398341846
0,0
-8.47781802649193,-1.98136426470023
0,0
-4.75871056025718,-7.84488611846515
0,0
-4.53762048914241,4.6027901284514
0,0
-5.51026009074639,7.41964331763814
0,0
5.3173843462305,5.04897956002198
0,0
-15.7675151119449,-2.27936314319479
0,0
-14.8094546746662,-8.83096331645643
0,0
-18.9633249355719,5.63538406216146
0,0
-8.52379998599663,2.62738103704819
0,0
12.8723717640157,-9.6757910511556
0,0
-12.7007877615014,-3.09283240791073
0,0
11.5161119192964,-13.0239110070722
0,0
9.28246383468544,7.94334952170595
0,0
15.3604855921959,-8.75968339962983
0,0
15.53642593314,-4.73419883263145
0,0
-9.93464713657851,6.74241218650872
0,0
-9.17895068957299,0.653310695524527
0,0
1.11833737566474,2.72104960762105
0,0
-8.42342029816559,-2.68103009513698
0,0
15.7105193553212,-8.05504967340589
0,0
14.73620396978,10.5354518495256
0,0
2.76606184899229,-8.60763121580762
0,0
-11.3607688876823,-9.12506342487139
0,0
8.70195758448006,3.91950761678662
0,0
-12.7222711677923,1.88614597115266
0,0
-2.11531106416991,-1.94836781267403
0,0
-5.5884064397871,-5.40247539611731
0,0
1.87407269946157,-6.51397536618314
0,0
22.6259529009546,-6.9241828646533
0,0
12.2070747686614,2.98875340762438
0,0
22.1589199548823,1.90681747817589
0,0
-12.6700651440348,-12.1283840428655
0,0
1.38674748832459,-1.96809918706217
0,0
-20.8180078592585,-9.3520618435956
0,0
12.2838398094752,6.01236268760989
0,0
4.94053092572006,-3.29682571636557
0,0
16.8438520757946,-2.38275217448159
0,0
22.4840198436512,-12.3119828007778
0,0
20.0041058722626,11.0344696056788
0,0
-4.38596650011059,-0.013460820771776
0,0
-22.9543217659871,-0.582500800371495
0,0
1.98452788918033,10.9236116957428
0,0
-13.9143815126456,-10.7891307658257
0,0
-13.3845428425671,-10.2602716396156
0,0
-8.39931105911856,1.64569480291962
0,0
-18.9059433832703,-7.55715504592142
0,0
11.8499703551851,9.39967893231215
0,0
11.8953322331284,-3.22938388089914
0,0
2.10196351397171,6.43157067126437
0,0
-7.81258388782867,1.46595447870642
0,0
15.7326215560514,-9.20167189592035
0,0
2.55156477615301,8.14158933699541
0,0
21.1980471805713,5.2773934294158
0,0
18.4169401810457,0.450727559529934
0,0
-6.93506664455404,4.36758745365313
0,0
2.25242194950477,-8.00116213720623
0,0
-7.40464782973627,-12.9291080281589
0,0
5.9427138722533,9.12154183919859
0,0
14.1135000354494,7.06336492459415
0,0
11.7727853283288,-5.44023051066522
0,0
-17.61012715435,3.35611203393746
0,0
15.2844010958548,-12.5753521318369
0,0
-21.9250286256687,-12.5393804680129
0,0
-4.14863441180792,-3.87128046427635
0,0
11.097778506203,-9.6244348356703
0,0
13.4147645409283,2.64544712698464
0,0
-6.41848952808425,-3.55511534836166
0,0
11.7259045696744,-12.8714016265892
0,0
18.3921858739422,-1.60436746132419
0,0
-12.3080020756979,-11.5403079044135
0,0
-17.4307842373506,-5.92398016821103
0,0
-13.118380714218,0.430655919149236
0,0
-7.24544652944136,-3.74591481194226
0,0
-10.2304534009686,-10.3451023075786
0,0
19.9184445880322,8.074635771183
0,0
-20.8231969986176,2.82088864029137
0,0
4.49128908827821,-13.0491998185974
0,0
-15.9469098444242,2.63284068420178
0,0
16.0054730904558,-4.27821014970703
0,0
-15.7373643836162,-10.7027093590609
0,0
0.106876323479339,-13.13127727684
0,0
22.9407698536661,-4.12542408126504
0,0
-6.987536056045,10.4476003657592
0,0
-21.002714587511,12.3227350071653
0,0
-13.6427205322376,-3.18299485177328
0,0
-4.94926145381563,-1.81104914341523
0,0
-8.0252763759201,-12.2732470682156
0,0
-12.9093161495267,-6.61079090405215
0,0
20.2881500092615,-4.37638975886434
0,0
8.82637047813292,-0.62900196533053
0,0
21.3907531060486,6.4510032025768
0,0
-3.00966178395126,-12.2739969814717
0,0
20.468099608223,-1.08463381924857
0,0
-22.7277494436567,12.4731426868991
0,0
5.34170881939198,-5.2818367335975
0,0
